x,y,z,t0,t1,t2,t3,x0,y0,x1,y1,x2,y2,x3,y3,xc,yc,diagonal,b64_image,width,height
0.11,0.07,0.12,112.47119229084849,110.33228740803455,159.51595664743394,49.183669239399414,195.0,296.0,170.0,264.0,216.0,226.0,242.0,257.0,205.0,261.0,73.08214556237385,,640,480
0.11,0.06,0.12,108.61045966596521,113.3781308978084,161.23908684547888,47.860955947670476,207.0,294.0,184.0,261.0,234.0,225.0,258.0,259.0,220.0,259.0,74.09453421137081,,640,480
0.11,0.05,0.12,104.44395478041653,116.07086228602692,162.6635340415101,46.59267175548318,218.0,296.0,196.0,260.0,248.0,228.0,270.0,264.0,233.0,262.0,74.32361670424818,,640,480
0.11,0.04,0.12,99.98310652189998,118.36017428389415,163.80218537193858,45.442011088044424,227.0,293.0,209.0,255.0,264.0,229.0,282.0,267.0,245.0,261.0,73.92563831310488,,640,480
0.11,0.03,0.12,95.25511870305778,120.19852829231576,164.66865798218828,44.470129689872536,236.0,298.0,220.0,258.0,276.0,237.0,293.0,275.0,256.0,267.0,72.94518489934754,,640,480
0.11,0.02,0.12,90.30484646876603,121.54446694984358,165.2760867370148,43.73161978717121,242.0,292.0,231.0,252.0,288.0,235.0,302.0,275.0,265.0,263.0,73.24616030891995,,640,480
0.11,0.01,0.12,85.1944289077348,122.36573116609338,165.6355522610379,43.26982109494452,,,,,,,,,,,,,640,480
0.11,0.0,0.12,80.0,122.64182877212745,165.75449840717494,43.11266963504746,259.0,288.0,255.0,245.0,316.0,241.0,320.0,283.0,287.0,264.0,73.87827826905551,,640,480
0.11,-0.01,0.12,74.8055710922652,122.36573116609338,165.6355522610379,43.26982109494452,,,,,,,,,,,,,640,480
0.11,-0.02,0.12,69.69515353123397,121.54446694984358,165.2760867370148,43.73161978717121,277.0,280.0,282.0,239.0,342.0,246.0,338.0,288.0,309.0,263.0,73.35529974037323,,640,480
0.11,-0.03,0.12,64.74488129694222,120.19852829231576,164.66865798218828,44.470129689872536,289.0,278.0,299.0,237.0,359.0,252.0,348.0,293.0,324.0,265.0,74.67261881037788,,640,480
0.11,-0.04,0.12,60.016893478100016,118.36017428389415,163.80218537193858,45.442011088044424,302.0,267.0,315.0,229.0,372.0,249.0,358.0,288.0,337.0,258.0,72.27724399837061,,640,480
0.11,-0.05,0.12,55.55604521958347,116.07086228602692,162.6635340415101,46.59267175548318,311.0,267.0,327.0,230.0,382.0,254.0,365.0,292.0,346.0,260.0,72.18032973047436,,640,480
0.11,-0.06,0.12,51.389540334034784,113.3781308978084,161.23908684547888,47.860955947670476,326.0,260.0,345.0,225.0,397.0,254.0,378.0,289.0,361.0,257.0,71.25307010929424,,640,480
0.11,-0.07,0.12,47.52880770915151,110.33228740803455,159.51595664743394,49.183669239399414,340.0,258.0,361.0,226.0,410.0,259.0,388.0,293.0,375.0,258.0,70.00714249274856,,640,480
0.11,-0.08,0.12,43.97262661489639,106.98322596997387,157.48263263254333,50.49940666256946,351.0,256.0,374.0,225.0,421.0,261.0,398.0,293.0,386.0,258.0,70.178344238091,,640,480
0.11,-0.09,0.12,40.71059313749964,103.3776328317195,155.12900328134117,51.751370449621675,364.0,255.0,388.0,225.0,433.0,264.0,408.0,294.0,398.0,259.0,69.58448102845921,,640,480
0.11,-0.1,0.12,37.72631099390626,99.55673522845954,152.44580322609056,52.889067997631024,381.0,254.0,407.0,227.0,448.0,269.0,423.0,297.0,414.0,261.0,68.65857557508748,,640,480
0.1,-0.11,0.12,32.27368900609373,99.55673522845954,152.44580322609056,52.889067997631024,394.0,264.0,423.0,240.0,459.0,287.0,431.0,312.0,426.0,275.0,68.9492567037528,,640,480
0.09,-0.13,0.12,24.695153531233963,94.08380395514153,148.2577740429466,54.17397008780505,424.0,277.0,456.0,260.0,483.0,313.0,450.0,332.0,453.0,295.0,69.1158447825099,,640,480
0.08,-0.13,0.12,21.6075022462489,97.24366133222938,150.7256931098296,53.482031777600206,422.0,289.0,458.0,272.0,483.0,327.0,447.0,345.0,452.0,308.0,71.8679344353238,,640,480
0.07,-0.13,0.12,18.300755766006382,100.14660790798169,152.87285289520293,52.72624498722122,422.0,302.0,460.0,289.0,479.0,347.0,441.0,361.0,450.0,324.0,72.62231062146122,,640,480
0.06,-0.15,0.12,11.801409486351815,92.10497830575517,146.6422365812282,54.537258275473015,449.0,313.0,484.0,304.0,497.0,362.0,461.0,373.0,473.0,337.0,68.59300255857006,,640,480
0.05,-0.15,0.12,8.43494882292201,94.08380395514153,148.2577740429466,54.17397008780505,449.0,329.0,486.0,322.0,495.0,383.0,456.0,390.0,472.0,356.0,70.9365914038728,,640,480
0.05,-0.16,0.12,7.354024636261329,88.62367714064925,143.66804214062938,55.044364999980125,463.0,325.0,499.0,318.0,508.0,378.0,471.0,386.0,485.0,351.0,69.52697318307479,,640,480
0.06,-0.16,0.12,10.556045219583467,86.76615186515883,142.01181052023685,55.24565865507803,465.0,314.0,500.0,305.0,511.0,364.0,476.0,374.0,488.0,339.0,67.94115100585212,,640,480
0.07,-0.16,0.12,13.629377730656813,84.61712771296452,140.03522620892144,55.418098495956926,468.0,304.0,503.0,293.0,518.0,351.0,483.0,363.0,493.0,327.0,68.62215385719105,,640,480
0.08,-0.16,0.12,16.56505117707799,82.19302892489164,137.72759367742165,55.53456475253002,470.0,287.0,504.0,273.0,525.0,330.0,490.0,345.0,497.0,308.0,69.81403870282824,,640,480
0.09,-0.16,0.12,19.357753542791265,79.50832530726561,135.07512834163586,55.566803034370245,472.0,274.0,505.0,259.0,528.0,315.0,494.0,331.0,500.0,294.0,69.40461079784254,,640,480
0.1,-0.16,0.12,22.0053832080835,76.57405280956132,132.05973324379266,55.48568043423134,473.0,257.0,504.0,240.0,531.0,294.0,499.0,313.0,502.0,275.0,68.79680225126747,,640,480
0.11,-0.15,0.12,26.25383773744479,78.11049018055616,133.6538000853714,55.54330990481523,460.0,245.0,490.0,223.0,523.0,275.0,492.0,297.0,491.0,260.0,69.77822009767804,,640,480
0.12,-0.14,0.12,30.601294645004465,79.0406995289464,134.60271324166598,55.56201371271956,446.0,231.0,475.0,207.0,513.0,256.0,483.0,281.0,479.0,243.0,71.5122367151245,,640,480
0.13,-0.13,0.12,35.0,79.35225781502139,134.9178056429377,55.565547827916305,430.0,216.0,457.0,189.0,500.0,234.0,472.0,262.0,465.0,225.0,72.27724399837061,,640,480
0.14,-0.12,0.12,39.398705354995535,79.0406995289464,134.60271324166598,55.56201371271956,417.0,205.0,442.0,176.0,488.0,218.0,462.0,248.0,452.0,211.0,72.18032973047436,,640,480
0.15,-0.11,0.12,43.74616226255521,78.11049018055616,133.6538000853714,55.54330990481523,402.0,194.0,425.0,163.0,474.0,201.0,450.0,233.0,438.0,197.0,72.3394774656273,,640,480
0.16,-0.1,0.12,47.994616791916506,76.57405280956132,132.05973324379266,55.48568043423134,393.0,184.0,412.0,152.0,462.0,185.0,442.0,218.0,427.0,184.0,69.00724599634447,,640,480
0.16,-0.09,0.12,50.64224645720873,79.50832530726561,135.07512834163586,55.566803034370245,375.0,183.0,394.0,149.0,447.0,180.0,428.0,215.0,411.0,181.0,72.06247289678588,,640,480
0.16,-0.08,0.12,53.43494882292201,82.19302892489164,137.72759367742165,55.53456475253002,365.0,185.0,382.0,151.0,435.0,179.0,419.0,214.0,400.0,182.0,70.25667228100119,,640,480
0.16,-0.07,0.12,56.37062226934319,84.61712771296452,140.03522620892144,55.418098495956926,353.0,187.0,367.0,153.0,422.0,178.0,408.0,213.0,387.0,182.0,69.58448102845921,,640,480
0.16,-0.06,0.12,59.44395478041653,86.76615186515883,142.01181052023685,55.24565865507803,338.0,190.0,351.0,155.0,407.0,176.0,395.0,213.0,372.0,183.0,70.40596565632774,,640,480
0.16,-0.05,0.12,62.64597536373868,88.62367714064925,143.66804214062938,55.044364999980125,324.0,192.0,335.0,155.0,393.0,173.0,383.0,211.0,358.0,182.0,71.56814934033156,,640,480
0.16,-0.04,0.12,65.96375653207352,90.17273599040085,145.01231472835664,54.8395787379558,314.0,197.0,323.0,160.0,380.0,175.0,372.0,213.0,347.0,186.0,69.57010852370435,,640,480
0.16,-0.03,0.12,69.38034472384487,91.39716985465594,146.0511983670063,54.65402851235038,299.0,198.0,303.0,161.0,363.0,170.0,358.0,208.0,331.0,184.0,69.85699678629192,,640,480
0.16,-0.02,0.12,72.8749836510982,92.28288469075476,146.78969941542863,54.50681472467387,285.0,198.0,289.0,161.0,349.0,166.0,346.0,205.0,317.0,182.0,71.55417527999327,,640,480
0.16,-0.01,0.12,76.42366562500266,92.81894361856297,147.23137468669245,54.41243106812949,272.0,201.0,273.0,164.0,332.0,165.0,332.0,203.0,302.0,183.0,69.9714227381436,,640,480
0.16,0.0,0.12,80.0,92.99842032709917,147.3783616969967,54.37994136989753,261.0,203.0,260.0,166.0,319.0,164.0,321.0,202.0,290.0,183.0,69.8927750200262,,640,480
0.16,0.01,0.12,83.57633437499734,92.81894361856297,147.23137468669245,54.41243106812949,253.0,206.0,250.0,168.0,308.0,163.0,313.0,200.0,280.0,184.0,69.81403870282824,,640,480
0.16,0.02,0.12,87.1250163489018,92.28288469075476,146.78969941542863,54.50681472467387,240.0,209.0,234.0,172.0,292.0,162.0,300.0,199.0,266.0,185.0,70.09279563550022,,640,480
0.16,0.03,0.12,90.61965527615513,91.39716985465594,146.0511983670063,54.65402851235038,230.0,212.0,222.0,176.0,280.0,162.0,289.0,199.0,255.0,187.0,70.71067811865476,,640,480
0.16,0.04,0.12,94.03624346792648,90.17273599040085,145.01231472835664,54.8395787379558,217.0,215.0,207.0,181.0,262.0,162.0,274.0,197.0,239.0,188.0,69.52697318307479,,640,480
0.16,0.05,0.12,97.35402463626133,88.62367714064925,143.66804214062938,55.044364999980125,205.0,211.0,193.0,178.0,248.0,157.0,262.0,190.0,226.0,184.0,69.02897942168927,,640,480
0.16,0.06,0.12,100.55604521958347,86.76615186515883,142.01181052023685,55.24565865507803,198.0,212.0,184.0,180.0,238.0,157.0,253.0,189.0,218.0,184.0,68.00735254367721,,640,480
0.16,0.07,0.12,103.62937773065681,84.61712771296452,140.03522620892144,55.418098495956926,182.0,213.0,167.0,181.0,219.0,154.0,236.0,186.0,200.0,183.0,69.6419413859206,,640,480
0.16,0.08,0.12,106.56505117707799,82.19302892489164,137.72759367742165,55.53456475253002,169.0,213.0,151.0,182.0,202.0,151.0,221.0,183.0,185.0,182.0,70.2353187506115,,640,480
0.16,0.09,0.12,109.35775354279127,79.50832530726561,135.07512834163586,55.566803034370245,156.0,215.0,137.0,185.0,186.0,152.0,206.0,182.0,171.0,183.0,69.77822009767804,,640,480
0.16,0.1,0.12,112.00538320808349,76.57405280956132,132.05973324379266,55.48568043423134,140.0,216.0,120.0,188.0,167.0,152.0,189.0,180.0,153.0,184.0,69.46221994724903,,640,480
0.15,0.11,0.12,116.2538377374448,78.11049018055616,133.6538000853714,55.54330990481523,128.0,232.0,105.0,204.0,150.0,164.0,174.0,192.0,139.0,198.0,71.47027354082255,,640,480
0.14,0.12,0.12,120.60129464500446,79.0406995289464,134.60271324166598,55.56201371271956,120.0,247.0,93.0,221.0,135.0,177.0,163.0,202.0,127.0,212.0,71.58910531638176,,640,480
0.13,0.13,0.12,125.0,79.35225781502139,134.9178056429377,55.565547827916305,108.0,263.0,80.0,240.0,118.0,193.0,147.0,216.0,113.0,228.0,70.71067811865476,,640,480
0.12,0.14,0.12,129.39870535499554,79.0406995289464,134.60271324166598,55.56201371271956,99.0,280.0,73.0,254.0,103.0,208.0,135.0,228.0,101.0,244.0,72.11102550927978,,640,480
0.11,0.15,0.12,133.7461622625552,78.11049018055616,133.6538000853714,55.54330990481523,,,,,,,,,,,,,640,480
0.1,0.16,0.12,137.99461679191648,76.57405280956132,132.05973324379266,55.48568043423134,,,,,,,,,,,,,640,480
0.09,0.16,0.12,140.64224645720873,79.50832530726561,135.07512834163586,55.566803034370245,,,,,,,,,,,,,640,480
0.08,0.16,0.12,143.43494882292202,82.19302892489164,137.72759367742165,55.53456475253002,,,,,,,,,,,,,640,480
0.07,0.16,0.12,146.3706222693432,84.61712771296452,140.03522620892144,55.418098495956926,,,,,,,,,,,,,640,480
0.08,0.15,0.12,141.92751306414704,87.26902978883984,142.46496844209707,55.195938653257244,,,,,,,,,,,,,640,480
0.07,0.15,0.12,144.98310652189997,89.8261093982419,144.7144221506847,54.88831275244282,,,,,,,,,,,,,640,480
0.08,0.14,0.12,140.25511870305778,92.28288469075476,146.78969941542863,54.50681472467387,,,,,,,,,,,,,640,480
0.07,0.14,0.12,143.43494882292202,94.99981352443632,148.98730937395703,53.987495849520705,,,,,,,,,,,,,640,480
0.08,0.13,0.12,138.39249775375112,97.24366133222938,150.7256931098296,53.482031777600206,,,,,,,,,,,,,640,480
0.07,0.13,0.12,141.69924423399362,100.14660790798169,152.87285289520293,52.72624498722122,,,,,,,,,,,,,640,480
0.09,0.13,0.12,135.30484646876604,94.08380395514153,148.2577740429466,54.17397008780505,,,,,,,,,,,,,640,480
0.1,0.13,0.12,132.43140797117252,90.69532313946664,145.4582624774506,54.76293933798397,,,,,,,,,,,,,640,480
0.11,0.12,0.12,127.48955292199915,91.39716985465594,146.0511983670063,54.65402851235038,136.0,290.0,108.0,269.0,143.0,220.0,172.0,242.0,139.0,255.0,70.34912934784623,,640,480
0.12,0.11,0.12,122.51044707800085,91.39716985465594,146.0511983670063,54.65402851235038,145.0,278.0,118.0,253.0,157.0,209.0,185.0,231.0,151.0,243.0,70.03570517957252,,640,480
0.13,0.1,0.12,117.5685920288275,90.69532313946664,145.4582624774506,54.76293933798397,157.0,261.0,133.0,234.0,177.0,193.0,202.0,220.0,167.0,227.0,70.8801805866774,,640,480
0.14,0.09,0.12,112.7352262721076,89.30875964113709,144.2666903041677,54.95793066303061,165.0,245.0,144.0,217.0,191.0,181.0,213.0,209.0,178.0,213.0,69.07966415668217,,640,480
0.14,0.08,0.12,109.74488129694222,92.28288469075476,146.78969941542863,54.50681472467387,172.0,243.0,153.0,212.0,202.0,178.0,223.0,210.0,187.0,210.0,71.58910531638176,,640,480
0.14,0.07,0.12,106.56505117707799,94.99981352443632,148.98730937395703,53.987495849520705,184.0,241.0,166.0,208.0,218.0,177.0,238.0,210.0,201.0,209.0,72.47068372797375,,640,480
0.14,0.06,0.12,103.19859051364818,97.43368320999471,150.8697462877992,53.43606307780449,197.0,244.0,180.0,209.0,233.0,182.0,251.0,216.0,215.0,213.0,71.69379331573968,,640,480
0.14,0.05,0.12,99.65382405805332,99.55673522845954,152.44580322609056,52.889067997631024,208.0,243.0,194.0,208.0,248.0,184.0,264.0,220.0,228.0,213.0,71.28113354878694,,640,480
0.14,0.04,0.12,95.94539590092285,101.34106175399249,153.72323039629327,52.38216864230078,222.0,242.0,210.0,204.0,267.0,184.0,280.0,223.0,244.0,213.0,73.40980860893181,,640,480
0.14,0.03,0.12,92.0947570770121,102.76044112817608,154.70883321324737,51.94839208507127,230.0,241.0,220.0,203.0,277.0,186.0,289.0,224.0,253.0,213.0,72.34638899074369,,640,480
0.14,0.02,0.12,88.13010235415598,103.7921505444392,155.40834861469415,51.616198070254974,241.0,238.0,235.0,200.0,293.0,189.0,300.0,228.0,267.0,213.0,71.449282711585,,640,480
0.14,0.01,0.12,84.08561677997487,104.41860944751261,155.8261878771608,51.40757842964821,249.0,240.0,244.0,201.0,303.0,193.0,309.0,233.0,276.0,216.0,71.58910531638176,,640,480
0.14,0.0,0.12,80.0,104.62869756798486,155.96514767111358,51.33645010312873,257.0,238.0,255.0,198.0,314.0,193.0,318.0,234.0,285.0,215.0,72.62231062146122,,640,480
0.14,-0.01,0.12,75.91438322002513,104.41860944751261,155.8261878771608,51.40757842964821,,,,,,,,,,,,,640,480
0.14,-0.02,0.12,71.86989764584402,103.7921505444392,155.40834861469415,51.616198070254974,285.0,234.0,290.0,195.0,350.0,202.0,345.0,242.0,317.0,218.0,72.44998274671983,,640,480
0.14,-0.03,0.12,67.9052429229879,102.76044112817608,154.70883321324737,51.94839208507127,298.0,230.0,306.0,192.0,364.0,204.0,356.0,244.0,331.0,217.0,70.9365914038728,,640,480
0.14,-0.04,0.12,64.05460409907715,101.34106175399249,153.72323039629327,52.38216864230078,305.0,229.0,314.0,192.0,372.0,207.0,363.0,245.0,338.0,218.0,70.51950084905593,,640,480
0.14,-0.05,0.12,60.34617594194669,99.55673522845954,152.44580322609056,52.889067997631024,320.0,224.0,332.0,189.0,388.0,209.0,375.0,246.0,354.0,216.0,69.63476143421474,,640,480
0.14,-0.06,0.12,56.801409486351815,97.43368320999471,150.8697462877992,53.43606307780449,332.0,221.0,348.0,186.0,402.0,210.0,387.0,246.0,367.0,215.0,70.8590149522275,,640,480
0.14,-0.07,0.12,53.43494882292201,94.99981352443632,148.98730937395703,53.987495849520705,349.0,218.0,366.0,185.0,418.0,214.0,401.0,247.0,383.0,216.0,69.1158447825099,,640,480
0.14,-0.08,0.12,50.255118703057775,92.28288469075476,146.78969941542863,54.50681472467387,360.0,215.0,379.0,184.0,429.0,215.0,411.0,248.0,394.0,215.0,69.0,,640,480
0.14,-0.09,0.12,47.264773727892404,89.30875964113709,144.2666903041677,54.95793066303061,372.0,213.0,392.0,183.0,441.0,217.0,421.0,248.0,406.0,215.0,69.1158447825099,,640,480
0.14,-0.1,0.12,44.46232220802562,86.09980676955018,141.40587832411413,55.30607155456396,388.0,214.0,410.0,184.0,456.0,221.0,434.0,252.0,422.0,217.0,68.3593446428504,,640,480
0.13,-0.11,0.12,39.76364169072618,87.10110165024413,142.31403814814533,55.212936497901204,402.0,225.0,426.0,198.0,470.0,239.0,445.0,267.0,436.0,232.0,69.42621983083913,,640,480
0.12,-0.12,0.12,35.0,87.43726353453387,142.61577677772152,55.17851324318767,416.0,237.0,443.0,212.0,482.0,257.0,455.0,284.0,449.0,247.0,68.96375859826666,,640,480
0.11,-0.13,0.12,30.236358309273818,87.10110165024413,142.31403814814533,55.212936497901204,430.0,253.0,460.0,230.0,494.0,280.0,464.0,303.0,462.0,266.0,69.46221994724903,,640,480
0.1,-0.14,0.12,25.53767779197438,86.09980676955018,141.40587832411413,55.30607155456396,441.0,266.0,474.0,248.0,502.0,301.0,469.0,321.0,471.0,283.0,70.32780389006896,,640,480
0.09,-0.15,0.12,20.963756532073518,84.45374712679643,139.88229784182084,55.4285507150244,462.0,280.0,495.0,265.0,518.0,321.0,483.0,337.0,490.0,300.0,69.40461079784254,,640,480
0.08,-0.15,0.12,18.072486935852957,87.26902978883984,142.46496844209707,55.195938653257244,457.0,289.0,493.0,276.0,513.0,334.0,476.0,348.0,485.0,311.0,71.84010022264724,,640,480
0.07,-0.15,0.12,15.01689347810003,89.8261093982419,144.7144221506847,54.88831275244282,454.0,297.0,489.0,286.0,507.0,343.0,471.0,356.0,480.0,320.0,70.178344238091,,640,480
0.05,-0.17,0.12,6.389540334034777,83.15599205880758,138.6542090297266,55.498216970918975,481.0,329.0,517.0,323.0,525.0,384.0,487.0,391.0,503.0,356.0,70.43436661176133,,640,480
0.06,-0.17,0.12,9.440034828176195,81.39694562718014,136.9516808202597,55.55473519307953,485.0,315.0,521.0,307.0,532.0,367.0,495.0,376.0,508.0,341.0,70.09279563550022,,640,480
0.07,-0.17,0.12,12.38013505195957,79.35225781502139,134.9178056429377,55.565547827916305,485.0,302.0,521.0,291.0,536.0,351.0,499.0,362.0,510.0,326.0,70.7248188403477,,640,480
0.08,-0.17,0.12,15.201123645475079,77.03324946481085,132.53964205659332,55.50639259178247,488.0,288.0,522.0,275.0,541.0,334.0,505.0,347.0,514.0,311.0,70.178344238091,,640,480
0.09,-0.17,0.12,17.897271030947614,74.4489152435157,129.80005104602284,55.351135802507144,493.0,275.0,527.0,261.0,548.0,318.0,513.0,333.0,520.0,296.0,69.81403870282824,,640,480
0.1,-0.17,0.12,20.465544919459873,71.60434654383688,126.67602442541794,55.071677881581046,493.0,258.0,525.0,243.0,550.0,298.0,517.0,315.0,521.0,278.0,69.63476143421474,,640,480
0.11,-0.16,0.12,24.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,477.0,241.0,510.0,221.0,540.0,275.0,507.0,295.0,508.0,258.0,71.58910531638176,,640,480
0.12,-0.15,0.12,28.659808254090088,74.59980724353235,129.96259296272322,55.36278571919087,465.0,227.0,496.0,204.0,531.0,254.0,500.0,279.0,498.0,240.0,71.30918594402827,,640,480
0.13,-0.14,0.12,32.87890360333854,75.20470705383993,130.610979080891,55.406272027051074,449.0,217.0,478.0,190.0,517.0,238.0,488.0,264.0,483.0,227.0,71.16881339463234,,640,480
0.14,-0.13,0.12,37.12109639666146,75.20470705383993,130.610979080891,55.406272027051074,433.0,202.0,459.0,175.0,503.0,219.0,476.0,247.0,468.0,210.0,72.03471385380801,,640,480
0.15,-0.12,0.12,41.34019174590991,74.59980724353235,129.96259296272322,55.36278571919087,421.0,193.0,444.0,163.0,491.0,203.0,467.0,234.0,456.0,198.0,70.71067811865476,,640,480
0.16,-0.11,0.12,45.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,408.0,180.0,429.0,149.0,478.0,185.0,457.0,216.0,443.0,182.0,70.178344238091,,640,480
0.17,-0.1,0.12,49.53445508054012,71.60434654383688,126.67602442541794,55.071677881581046,393.0,165.0,411.0,133.0,462.0,164.0,444.0,197.0,427.0,164.0,69.00724599634447,,640,480
0.17,-0.09,0.12,52.10272896905238,74.4489152435157,129.80005104602284,55.351135802507144,376.0,163.0,393.0,128.0,447.0,156.0,431.0,192.0,411.0,159.0,71.34423592694787,,640,480
0.17,-0.08,0.12,54.798876354524936,77.03324946481085,132.53964205659332,55.50639259178247,364.0,168.0,379.0,133.0,435.0,159.0,419.0,195.0,399.0,163.0,71.56814934033156,,640,480
0.17,-0.07,0.12,57.61986494804043,79.35225781502139,134.9178056429377,55.565547827916305,349.0,172.0,363.0,136.0,420.0,159.0,406.0,196.0,384.0,165.0,72.18032973047436,,640,480
0.17,-0.06,0.12,60.55996517182381,81.39694562718014,136.9516808202597,55.55473519307953,337.0,172.0,349.0,136.0,406.0,155.0,395.0,193.0,371.0,163.0,71.06335201775947,,640,480
0.17,-0.05,0.12,63.610459665965216,83.15599205880758,138.6542090297266,55.498216970918975,323.0,176.0,333.0,139.0,391.0,155.0,382.0,194.0,357.0,165.0,71.16881339463234,,640,480
0.17,-0.04,0.12,66.7594800848128,84.61712771296452,140.03522620892144,55.418098495956926,315.0,178.0,323.0,142.0,381.0,155.0,374.0,193.0,348.0,166.0,69.8927750200262,,640,480
0.17,-0.03,0.12,69.99202019855866,85.76837111303685,141.1021683404188,55.33379722738198,300.0,181.0,305.0,144.0,363.0,153.0,359.0,191.0,331.0,167.0,68.94200461257273,,640,480
0.17,-0.02,0.12,73.29016319224307,86.59912509053613,141.86051257578146,55.26138748524532,286.0,183.0,289.0,145.0,349.0,151.0,346.0,189.0,317.0,167.0,70.66116330771806,,640,480
0.17,-0.01,0.12,76.6335393365702,87.10110165024413,142.31403814814533,55.212936497901204,271.0,185.0,271.0,147.0,331.0,147.0,332.0,186.0,301.0,166.0,71.02112361825881,,640,480
0.17,0.0,0.12,80.0,87.26902978883983,142.46496844209707,55.195938653257244,257.0,187.0,255.0,149.0,316.0,146.0,317.0,185.0,286.0,166.0,71.84705978674423,,640,480
0.17,0.01,0.12,83.3664606634298,87.10110165024413,142.31403814814533,55.212936497901204,245.0,190.0,242.0,152.0,301.0,145.0,306.0,184.0,273.0,167.0,71.84010022264724,,640,480
0.17,0.02,0.12,86.70983680775693,86.59912509053613,141.86051257578146,55.26138748524532,236.0,193.0,230.0,155.0,289.0,145.0,297.0,183.0,262.0,169.0,71.50524456289902,,640,480
0.17,0.03,0.12,90.00797980144134,85.76837111303685,141.1021683404188,55.33379722738198,221.0,193.0,213.0,158.0,271.0,144.0,280.0,179.0,246.0,168.0,70.00714249274856,,640,480
0.17,0.04,0.12,93.2405199151872,84.61712771296452,140.03522620892144,55.418098495956926,213.0,197.0,202.0,162.0,259.0,144.0,271.0,179.0,236.0,170.0,70.178344238091,,640,480
0.17,0.05,0.12,96.38954033403479,83.15599205880758,138.6542090297266,55.498216970918975,202.0,197.0,189.0,163.0,245.0,141.0,259.0,176.0,223.0,169.0,70.60453243241541,,640,480
0.17,0.06,0.12,99.44003482817618,81.39694562718014,136.9516808202597,55.55473519307953,187.0,197.0,173.0,163.0,227.0,139.0,243.0,172.0,207.0,168.0,70.45565981523414,,640,480
0.17,0.07,0.12,102.38013505195957,79.35225781502139,134.9178056429377,55.565547827916305,175.0,200.0,158.0,167.0,211.0,139.0,229.0,172.0,193.0,169.0,70.83078426785913,,640,480
0.17,0.08,0.12,105.20112364547506,77.03324946481085,132.53964205659332,55.50639259178247,160.0,201.0,142.0,170.0,194.0,139.0,213.0,170.0,177.0,170.0,70.71067811865476,,640,480
0.17,0.09,0.12,107.89727103094762,74.4489152435157,129.80005104602284,55.351135802507144,152.0,196.0,133.0,165.0,184.0,132.0,204.0,163.0,168.0,164.0,71.55417527999327,,640,480
0.17,0.1,0.12,110.46554491945989,71.60434654383688,126.67602442541794,55.071677881581046,136.0,198.0,117.0,169.0,165.0,135.0,186.0,164.0,150.0,166.0,69.35416353759881,,640,480
0.16,0.11,0.12,114.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,123.0,215.0,99.0,186.0,145.0,147.0,170.0,175.0,134.0,181.0,71.47027354082255,,640,480
0.15,0.12,0.12,118.65980825409008,74.59980724353235,129.96259296272322,55.36278571919087,114.0,228.0,89.0,202.0,132.0,159.0,158.0,186.0,123.0,193.0,71.30918594402827,,640,480
0.14,0.13,0.12,122.87890360333854,75.20470705383993,130.610979080891,55.406272027051074,102.0,250.0,74.0,227.0,115.0,181.0,142.0,204.0,108.0,215.0,70.21395872616783,,640,480
0.13,0.14,0.12,127.12109639666146,75.20470705383993,130.610979080891,55.406272027051074,91.0,267.0,63.0,245.0,97.0,196.0,128.0,216.0,94.0,231.0,71.25307010929424,,640,480
0.12,0.15,0.12,131.34019174590992,74.59980724353235,129.96259296272322,55.36278571919087,,,,,,,,,,,,,640,480
0.11,0.16,0.12,135.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,,,,,,,,,,,,,640,480
0.1,0.17,0.12,139.5344550805401,71.60434654383688,126.67602442541794,55.071677881581046,,,,,,,,,,,,,640,480
0.09,0.17,0.12,142.10272896905238,74.4489152435157,129.80005104602284,55.351135802507144,,,,,,,,,,,,,640,480
0.08,0.17,0.12,144.7988763545249,77.03324946481085,132.53964205659332,55.50639259178247,,,,,,,,,,,,,640,480
0.07,0.17,0.12,147.61986494804043,79.35225781502139,134.9178056429377,55.565547827916305,,,,,,,,,,,,,640,480
0.07,0.18,0.12,148.74949449286675,73.99700743794199,129.31133745722235,55.31433001928036,,,,,,,,,,,,,640,480
0.08,0.18,0.12,146.0375110254218,71.75310994034804,126.84221457284508,55.08910463249704,,,,,,,,,,,,,640,480
0.09,0.18,0.12,143.43494882292202,69.23545318855845,123.98795527301952,54.75250208446107,,,,,,,,,,,,,640,480
0.1,0.18,0.12,140.94539590092285,66.44229789481001,120.71813785616999,54.27583996135999,,,,,,,,,,,,,640,480
0.11,0.17,0.12,137.0947570770121,68.4987990973867,123.13610137485075,54.63730227746405,,,,,,,,,,,,,640,480
0.12,0.16,0.12,133.13010235415598,69.97365536312113,124.83402044094788,54.860365077826756,,,,,,,,,,,,,640,480
0.13,0.15,0.12,129.08561677997488,70.86188411559984,125.8419578458123,54.98007373021247,,,,,,,,,,,,,640,480
0.14,0.14,0.12,125.0,71.15860585595047,126.17621365158774,55.017607795637275,89.0,247.0,63.0,224.0,99.0,177.0,128.0,200.0,94.0,212.0,70.71067811865476,,640,480
