x,y,z,t0,t1,t2,t3,xc_px,yc_px,xc,yc,diagonal
0.13,0.17,0.12,132.59464336859145,61.45551770423751,114.61302380479961,53.15750610056211,247.0,81.0,-4.446,1.458,87.69264507357501
0.14,0.16,0.12,128.81407483429035,62.33734478465439,115.71736255639188,53.38001777173749,232.0,100.0,-4.176,1.8,77.05841939723393
0.15,0.15,0.12,125.0,62.630953711602395,116.08270855354476,53.45175484194237,220.0,114.0,-3.96,2.052,77.10382610480494
0.16,0.14,0.12,121.18592516570965,62.33734478465439,115.71736255639188,53.38001777173749,205.0,131.0,-3.69,2.358,76.53103945458993
0.17,0.13,0.12,117.40535663140855,61.45551770423751,114.61302380479961,53.15750610056211,193.0,147.0,-3.474,2.646,75.50496672405067
0.18,0.12,0.12,113.69006752597979,59.98126520092005,112.74320612781219,52.76194092689212,177.0,168.0,-3.186,3.024,75.0
0.19,0.11,0.12,110.06858282186245,57.90325338924232,110.0578354599475,52.154582070705175,167.0,179.0,-3.006,3.222,77.1621668954417
0.2,0.1,0.12,106.56505117707799,55.195185738387394,106.47155839772921,51.27637265934181,152.0,198.0,-2.736,3.564,76.15773105863909
0.2,0.09,0.12,104.22774531795417,58.05237025006518,110.25246756094486,52.200097310879684,137.0,201.0,-2.466,3.618,76.92203845452875
0.2,0.08,0.12,101.80140948635182,60.57177137704839,113.49568713622472,52.923915759176325,116.0,205.0,-2.088,3.69,76.66159403508382
0.2,0.07,0.12,99.29004621918874,62.77770655973522,116.26487668937425,53.48717012963903,104.0,202.0,-1.872,3.636,76.8505042273634
0.2,0.06,0.12,96.69924423399362,64.68349480271478,118.60383497722978,53.920340174515005,88.0,202.0,-1.584,3.636,86.2670273047588
0.2,0.05,0.12,94.03624346792648,66.29564995849192,120.54347836915979,54.247828410667864,78.0,200.0,-1.404,3.6,85.80209787645055
0.2,0.04,0.12,91.30993247402021,67.61651118999416,122.10591614215046,54.48940495215631,58.0,204.0,-1.044,3.672,75.7429864739964
0.2,0.03,0.12,88.53076560994813,68.64601783285391,123.30694592729412,54.660928094440216,42.0,205.0,-0.756,3.69,75.66372975210778
0.2,0.02,0.12,85.71059313749964,69.38296195435734,124.15762438810356,54.774662433746215,26.0,204.0,-0.468,3.672,76.57675887630658
0.2,0.01,0.12,82.86240522611175,69.82587936458397,124.66526006799222,54.83938070340826,11.0,204.0,-0.198,3.672,77.00649323271382
0.2,0.0,0.12,80.0,69.97365536312113,124.83402044094788,54.860365077826756,4.0,204.0,-0.072,3.672,77.42092740338364
0.2,-0.01,0.12,77.13759477388825,69.82587936458397,124.66526006799222,54.83938070340826,-15.0,204.0,0.27,3.672,76.8505042273634
0.2,-0.02,0.12,74.28940686250036,69.38296195435734,124.15762438810356,54.774662433746215,-30.0,203.0,0.54,3.654,77.02596964660685
0.2,-0.03,0.12,71.46923439005187,68.64601783285391,123.30694592729412,54.660928094440216,-46.0,201.0,0.828,3.618,77.38862965578342
0.2,-0.04,0.12,68.69006752597979,67.61651118999416,122.10591614215046,54.48940495215631,-56.0,201.0,1.008,3.618,75.76938695805846
0.2,-0.05,0.12,65.96375653207352,66.29564995849192,120.54347836915979,54.247828410667864,-75.0,202.0,1.35,3.636,76.21679604916491
0.2,-0.06,0.12,63.300755766006375,64.68349480271478,118.60383497722978,53.920340174515005,-83.0,203.0,1.494,3.654,87.28115489611719
0.2,-0.07,0.12,60.70995378081126,62.77770655973522,116.26487668937425,53.48717012963903,-104.0,203.0,1.872,3.654,77.12976079309465
0.2,-0.08,0.12,58.198590513648185,60.57177137704839,113.49568713622472,52.923915759176325,-112.0,208.0,2.016,3.744,76.68767828015137
0.2,-0.09,0.12,55.772254682045826,58.05237025006518,110.25246756094486,52.200097310879684,-131.0,205.0,2.358,3.69,78.91767862779544
0.2,-0.1,0.12,53.43494882292201,55.195185738387394,106.47155839772921,51.27637265934181,-144.0,208.0,2.592,3.744,78.63841300535
0.19,-0.11,0.12,49.93141717813755,57.90325338924232,110.0578354599475,52.154582070705175,-162.0,193.0,2.916,3.474,76.10519036176179
0.18,-0.12,0.12,46.309932474020215,59.98126520092005,112.74320612781219,52.76194092689212,-176.0,178.0,3.168,3.204,78.02563681252464
0.17,-0.13,0.12,42.59464336859145,61.45551770423751,114.61302380479961,53.15750610056211,-193.0,159.0,3.474,2.862,78.40918313565064
0.16,-0.14,0.12,38.81407483429035,62.33734478465439,115.71736255639188,53.38001777173749,-207.0,141.0,3.726,2.538,79.2464510246358
0.15,-0.15,0.12,35.0,62.630953711602395,116.08270855354476,53.45175484194237,-219.0,128.0,3.942,2.304,79.30952023559341
0.14,-0.16,0.12,31.185925165709648,62.33734478465439,115.71736255639188,53.38001777173749,-234.0,109.0,4.212,1.962,80.65358020571685
0.13,-0.17,0.12,27.40535663140855,61.45551770423751,114.61302380479961,53.15750610056211,-247.0,90.0,4.446,1.62,81.02468759581859
0.12,-0.18,0.12,23.690067525979785,59.98126520092005,112.74320612781219,52.76194092689212,-263.0,73.0,4.734,1.314,78.39005038906404
0.11,-0.19,0.12,20.068582821862442,57.90325338924232,110.0578354599475,52.154582070705175,-275.0,57.0,4.95,1.026,80.45495634204272
0.1,-0.2,0.12,16.56505117707799,55.195185738387394,106.47155839772921,51.27637265934181,,,,,
0.09,-0.2,0.12,14.227745317954174,58.05237025006518,110.25246756094486,52.200097310879684,,,,,
0.08,-0.2,0.12,11.801409486351815,60.57177137704839,113.49568713622472,52.923915759176325,,,,,
0.07,-0.2,0.12,9.290046219188724,62.77770655973522,116.26487668937425,53.48717012963903,,,,,
0.06,-0.2,0.12,6.6992442339936105,64.68349480271478,118.60383497722978,53.920340174515005,-282.0,-30.0,5.076,-0.54,82.21921916437786
0.05,-0.2,0.12,4.036243467926468,66.29564995849192,120.54347836915979,54.247828410667864,-278.0,-39.0,5.004,-0.702,82.46211251235322
0.05,-0.21,0.12,3.392497753751101,60.27666668172127,113.12022495664802,52.84355827492675,,,,,
0.06,-0.21,0.12,5.945395900922847,58.64768953603138,111.0265266284496,52.37883709241823,,,,,
0.07,-0.21,0.12,8.43494882292201,56.7056852390155,108.4839492322603,51.77826399324479,,,,,
0.08,-0.21,0.12,10.854458039578347,54.43322957653574,105.44495361531075,51.01172403877502,,,,,
0.09,-0.21,0.12,13.198590513648185,51.80062568647959,101.83915613631062,50.03853044983103,,,,,
0.11,-0.2,0.12,18.810793742973054,51.95754828107447,102.05663361663099,50.09908533555651,,,,,
0.12,-0.19,0.12,22.275644314577626,54.43322957653574,105.44495361531075,51.01172403877502,-277.0,82.0,4.986,1.476,78.77182237323191
0.13,-0.18,0.12,25.83765295427829,56.25425203566134,107.88569541415907,51.63144337849774,-262.0,100.0,4.716,1.8,81.93900170248598
0.14,-0.17,0.12,29.472459848343824,57.45516337434215,109.47118314060721,52.01601976626506,-244.0,119.0,4.392,2.142,78.10889834071403
0.15,-0.16,0.12,33.1523897340054,58.05237025006518,110.25246756094486,52.200097310879684,-230.0,135.0,4.14,2.43,78.33900688673555
0.16,-0.15,0.12,36.84761026599459,58.05237025006518,110.25246756094486,52.200097310879684,-220.0,147.0,3.96,2.646,77.27871634544663
0.17,-0.14,0.12,40.52754015165617,57.45516337434215,109.47118314060721,52.01601976626506,-203.0,163.0,3.654,2.934,77.52418977325722
0.18,-0.13,0.12,44.1623470457217,56.25425203566134,107.88569541415907,51.63144337849774,-185.0,179.0,3.33,3.222,81.05553651663777
0.19,-0.12,0.12,47.72435568542237,54.43322957653574,105.44495361531075,51.01172403877502,-171.0,195.0,3.078,3.51,76.05918747922567
0.2,-0.11,0.12,51.18920625702694,51.95754828107447,102.05663361663099,50.09908533555651,-155.0,212.0,2.79,3.816,74.43117626371358
0.21,-0.09,0.12,56.801409486351815,51.80062568647959,101.83915613631062,50.03853044983103,-128.0,226.0,2.304,4.068,77.6659513557904
0.21,-0.08,0.12,59.14554196042165,54.43322957653574,105.44495361531075,51.01172403877502,-110.0,229.0,1.98,4.122,76.6550715869472
0.21,-0.07,0.12,61.56505117707799,56.7056852390155,108.4839492322603,51.77826399324479,-96.0,227.0,1.728,4.086,77.4919350642375
0.21,-0.06,0.12,64.05460409907715,58.64768953603138,111.0265266284496,52.37883709241823,-75.0,228.0,1.35,4.104,77.25283166331187
0.21,-0.05,0.12,66.6075022462489,60.27666668172127,113.12022495664802,52.84355827492675,-71.0,223.0,1.278,4.014,77.62087348130012
0.21,-0.04,0.12,69.2157021324374,61.60260742613228,114.79796346870309,53.19535604257081,-51.0,227.0,0.918,4.086,77.82030583337487
0.21,-0.03,0.12,71.86989764584402,62.630953711602395,116.08270855354476,53.45175484194237,-38.0,222.0,0.684,3.996,77.41446893184762
0.21,-0.02,0.12,74.55966796899449,63.3644290988825,116.9902527483729,53.6258236494904,-22.0,224.0,0.396,4.032,77.17512552629896
0.21,-0.01,0.12,77.27368900609373,63.804232908302254,117.53090399613278,53.726671087830525,-3.0,223.0,0.054,4.014,77.6659513557904
0.21,0.0,0.12,80.0,63.950801067887014,117.71049202227843,53.759690954391424,12.0,223.0,-0.216,4.014,77.62087348130012
0.21,0.01,0.12,82.72631099390627,63.804232908302254,117.53090399613278,53.726671087830525,17.0,222.0,-0.306,3.996,76.69419795525604
0.21,0.02,0.12,85.44033203100551,63.3644290988825,116.9902527483729,53.6258236494904,38.0,220.0,-0.684,3.96,77.79460135510689
0.21,0.03,0.12,88.13010235415598,62.630953711602395,116.08270855354476,53.45175484194237,52.0,217.0,-0.936,3.906,77.79460135510689
0.21,0.04,0.12,90.7842978675626,61.60260742613228,114.79796346870309,53.19535604257081,63.0,215.0,-1.134,3.87,77.98717843338096
0.21,0.05,0.12,93.3924977537511,60.27666668172127,113.12022495664802,52.84355827492675,83.0,215.0,-1.494,3.87,76.40026177965623
0.21,0.06,0.12,95.94539590092285,58.64768953603138,111.0265266284496,52.37883709241823,92.0,216.0,-1.656,3.888,77.20103626247513
0.21,0.07,0.12,98.43494882292201,56.7056852390155,108.4839492322603,51.77826399324479,113.0,214.0,-2.034,3.852,84.72307831990054
0.21,0.08,0.12,100.85445803957835,54.43322957653574,105.44495361531075,51.01172403877502,121.0,215.0,-2.178,3.87,77.52418977325722
0.21,0.09,0.12,103.19859051364818,51.80062568647959,101.83915613631062,50.03853044983103,140.0,215.0,-2.52,3.87,76.47875521999558
0.2,0.11,0.12,108.81079374297306,51.95754828107447,102.05663361663099,50.09908533555651,170.0,197.0,-3.06,3.546,86.03487664894976
0.19,0.12,0.12,112.27564431457763,54.43322957653574,105.44495361531075,51.01172403877502,186.0,180.0,-3.348,3.24,86.40023148117139
0.18,0.13,0.12,115.8376529542783,56.25425203566134,107.88569541415907,51.63144337849774,197.0,166.0,-3.546,2.988,77.3692445355388
0.17,0.14,0.12,119.47245984834383,57.45516337434215,109.47118314060721,52.01601976626506,214.0,146.0,-3.852,2.628,76.94153624668537
0.16,0.15,0.12,123.15238973400541,58.05237025006518,110.25246756094486,52.200097310879684,229.0,125.0,-4.122,2.25,78.23042886243178
0.15,0.16,0.12,126.8476102659946,58.05237025006518,110.25246756094486,52.200097310879684,238.0,111.0,-4.284,1.998,89.00561780022652
0.14,0.17,0.12,130.52754015165618,57.45516337434215,109.47118314060721,52.01601976626506,251.0,93.0,-4.518,1.674,79.1580697086532
0.13,0.18,0.12,134.1623470457217,56.25425203566134,107.88569541415907,51.63144337849774,265.0,74.0,-4.77,1.332,78.91767862779544
0.12,0.19,0.12,137.72435568542238,54.43322957653574,105.44495361531075,51.01172403877502,275.0,61.0,-4.95,1.098,78.64477096412705
0.11,0.2,0.12,141.18920625702694,51.95754828107447,102.05663361663099,50.09908533555651,289.0,39.0,-5.202,0.702,77.20103626247513
0.09,0.21,0.12,146.80140948635182,51.80062568647959,101.83915613631062,50.03853044983103,,,,,
0.08,0.21,0.12,149.14554196042167,54.43322957653574,105.44495361531075,51.01172403877502,,,,,
0.1,0.21,0.12,144.53665493812838,48.757007723943985,97.5577056268796,48.8006979029356,,,,,
0.12,0.2,0.12,139.03624346792648,48.26390971040246,96.8527833511379,48.58887364073545,,,,,
0.13,0.19,0.12,135.61965527615513,50.53432716410418,100.07246070697886,49.53813354287468,281.0,76.0,-5.058,1.368,77.27871634544663
0.14,0.18,0.12,132.1250163489018,52.114186924153756,102.27339679989029,50.15920987573655,267.0,94.0,-4.806,1.692,76.53103945458993
0.15,0.17,0.12,128.57633437499734,53.04835801982617,103.55947578797225,50.511117768146086,254.0,113.0,-4.572,2.034,79.02531240052139
0.16,0.16,0.12,125.0,53.35771602761708,103.9828491808147,50.62513315319762,244.0,127.0,-4.392,2.286,77.00649323271382
0.17,0.15,0.12,121.42366562500266,53.04835801982617,103.55947578797225,50.511117768146086,226.0,146.0,-4.068,2.628,87.46427842267951
0.18,0.14,0.12,117.8749836510982,52.114186924153756,102.27339679989029,50.15920987573655,209.0,166.0,-3.762,2.988,77.6659513557904
0.19,0.13,0.12,114.38034472384487,50.53432716410418,100.07246070697886,49.53813354287468,199.0,179.0,-3.582,3.222,75.18643494673756
0.2,0.12,0.12,110.96375653207352,48.26390971040246,96.8527833511379,48.58887364073545,185.0,194.0,-3.33,3.492,86.97700845625813
0.21,0.1,0.12,105.46334506187162,48.757007723943985,97.5577056268796,48.8006979029356,150.0,219.0,-2.7,3.942,77.38862965578342
0.22,0.08,0.12,99.98310652189998,47.600169874557004,95.89897449168244,48.298804617125434,118.0,236.0,-2.124,4.248,78.23042886243178
0.22,0.07,0.12,97.65012421993012,50.05405478864742,99.39694906527987,49.34289427663245,107.0,235.0,-1.926,4.23,77.93587107359485
0.22,0.06,0.12,95.25511870305778,52.114186924153806,102.27339679989036,50.15920987573656,95.0,237.0,-1.71,4.266,76.40026177965623
0.22,0.05,0.12,92.80426606528675,53.81998302307632,104.61314323018883,50.7931602071125,75.0,241.0,-1.35,4.338,75.92759709091287
0.22,0.04,0.12,90.30484646876603,55.195185738387444,106.47155839772927,51.27637265934182,65.0,239.0,-1.17,4.302,77.89736837660179
0.22,0.03,0.12,87.76516601842533,56.25425203566134,107.88569541415907,51.63144337849774,44.0,241.0,-0.792,4.338,77.07788269017254
0.22,0.02,0.12,85.1944289077348,57.00589578259607,108.88029493910476,51.87439915650868,32.0,238.0,-0.576,4.284,77.89736837660179
0.22,0.01,0.12,82.60256220249981,57.45516337434215,109.47118314060721,52.01601976626506,14.0,238.0,-0.252,4.284,78.24321056807422
0.22,0.0,0.12,80.0,57.60465317232172,109.66719802545003,52.062544853128315,7.0,239.0,-0.126,4.302,77.80102827083971
0.22,-0.01,0.12,77.39743779750019,57.45516337434215,109.47118314060721,52.01601976626506,-16.0,239.0,0.288,4.302,77.93587107359485
0.22,-0.02,0.12,74.8055710922652,57.00589578259607,108.88029493910476,51.87439915650868,-31.0,238.0,0.558,4.284,78.39005038906404
0.22,-0.03,0.12,72.23483398157467,56.25425203566134,107.88569541415907,51.63144337849774,-39.0,237.0,0.702,4.266,79.17701686727027
0.22,-0.04,0.12,69.69515353123397,55.195185738387444,106.47155839772927,51.27637265934182,-57.0,236.0,1.026,4.248,78.29431652425353
0.22,-0.05,0.12,67.19573393471325,53.81998302307632,104.61314323018883,50.7931602071125,-74.0,239.0,1.332,4.302,76.32168761236873
0.22,-0.06,0.12,64.74488129694222,52.114186924153806,102.27339679989036,50.15920987573656,-87.0,237.0,1.566,4.266,89.19641248391103
0.22,-0.07,0.12,62.34987578006988,50.05405478864742,99.39694906527987,49.34289427663245,-99.0,239.0,1.782,4.302,78.44743462982075
0.22,-0.08,0.12,60.016893478100016,47.600169874557004,95.89897449168244,48.298804617125434,-115.0,241.0,2.07,4.338,77.3692445355388
0.22,-0.09,0.12,57.75097634278764,44.684761357058214,91.64265138016734,46.957890023109115,-133.0,240.0,2.394,4.32,75.50496672405067
0.21,-0.11,0.12,52.35402463626132,45.21182443607352,92.42016462744473,47.20834019137121,-166.0,223.0,2.988,4.014,76.32168761236873
0.2,-0.13,0.12,46.97613244420336,43.97228135164591,90.5860010163456,46.613719664699694,-196.0,205.0,3.528,3.69,78.00640999302557
0.19,-0.14,0.12,43.61564818416411,46.077527625485345,93.68955241326705,47.6120247877817,-203.0,197.0,3.654,3.546,78.10249675906654
0.18,-0.15,0.12,40.19442890773481,47.43305314812989,95.65793207231535,48.224878924185454,-219.0,181.0,3.942,3.258,77.64663547121665
0.17,-0.16,0.12,36.73570458892839,48.09866506084831,96.6158527309001,48.51718767005179,-241.0,159.0,4.338,2.862,78.85429601486528
0.16,-0.17,0.12,33.26429541107161,48.09866506084831,96.6158527309001,48.51718767005179,-254.0,144.0,4.572,2.592,79.12016177940993
0.15,-0.18,0.12,29.80557109226519,47.43305314812989,95.65793207231535,48.224878924185454,-270.0,123.0,4.86,2.214,80.4114419718985
0.14,-0.19,0.12,26.384351815835885,46.077527625485345,93.68955241326705,47.6120247877817,,,,,
0.13,-0.2,0.12,23.02386755579664,43.97228135164591,90.5860010163456,46.613719664699694,,,,,
0.11,-0.21,0.12,17.64597536373868,45.21182443607352,92.42016462744473,47.20834019137121,,,,,
0.09,-0.22,0.12,12.249023657212362,44.684761357058214,91.64265138016734,46.957890023109115,,,,,
0.08,-0.22,0.12,9.98310652189997,47.600169874557004,95.89897449168244,48.298804617125434,,,,,
0.07,-0.22,0.12,7.65012421993012,50.05405478864742,99.39694906527987,49.34289427663245,,,,,
0.06,-0.22,0.12,5.255118703057775,52.114186924153806,102.27339679989036,50.15920987573656,,,,,
0.05,-0.22,0.12,2.804266065286754,53.81998302307632,104.61314323018883,50.7931602071125,,,,,
0.05,-0.23,0.12,2.264773727892404,46.58988389273451,94.43631755781016,47.84643366507564,,,,,
0.06,-0.23,0.12,4.620873988631658,44.684761357058214,91.64265138016734,46.957890023109115,,,,,
0.07,-0.23,0.12,6.92751306414705,42.3232210621132,88.11566046688534,45.79243940477216,,,,,
0.08,-0.23,0.12,9.179008025810717,39.3957511582537,83.64566045464798,44.249909296394286,,,,,
0.1,-0.22,0.12,14.443954780416533,41.1826469424324,86.38693848314136,45.20429154070897,,,,,
0.12,-0.21,0.12,19.744881296942218,40.98889311067623,86.0916434521516,45.10275034147537,,,,,
0.14,-0.2,0.12,24.992020198558663,38.77614142510576,82.68574214137493,43.909600716269175,,,,,
0.15,-0.19,0.12,28.290163192243064,40.79401855670598,85.794163297386,45.000144740680035,-276.0,134.0,4.968,2.412,75.39230729988306
0.16,-0.18,0.12,31.633539336570202,41.94703213784924,87.54730057491714,45.6002684370679,-264.0,146.0,4.752,2.628,76.53757247260981
0.17,-0.17,0.12,35.0,42.32322106211315,88.11566046688529,45.792439404772125,-246.0,167.0,4.428,3.006,74.52516353554684
0.18,-0.16,0.12,38.3664606634298,41.94703213784924,87.54730057491714,45.6002684370679,-232.0,181.0,4.176,3.258,76.94153624668537
0.19,-0.15,0.12,41.70983680775693,40.79401855670598,85.794163297386,45.000144740680035,-220.0,194.0,3.96,3.492,77.31752712031083
0.2,-0.14,0.12,45.00797980144133,38.77614142510576,82.68574214137493,43.909600716269175,-201.0,213.0,3.618,3.834,73.02739212103907
0.21,-0.12,0.12,50.255118703057775,40.98889311067623,86.0916434521516,45.10275034147537,-175.0,226.0,3.15,4.068,73.17103251970687
0.22,-0.1,0.12,55.55604521958347,41.1826469424324,86.38693848314136,45.20429154070897,-141.0,243.0,2.538,4.374,75.13321502504735
0.23,-0.08,0.12,60.82099197418928,39.3957511582537,83.64566045464798,44.249909296394286,-118.0,255.0,2.124,4.59,75.96051605933177
0.23,-0.07,0.12,63.07248693585296,42.3232210621132,88.11566046688534,45.79243940477216,-96.0,259.0,1.728,4.662,74.0
0.23,-0.06,0.12,65.37912601136834,44.684761357058214,91.64265138016734,46.957890023109115,-84.0,258.0,1.512,4.644,75.02666192761077
0.23,-0.05,0.12,67.7352262721076,46.58988389273451,94.43631755781016,47.84643366507564,-70.0,257.0,1.26,4.626,74.84650960465692
0.23,-0.04,0.12,70.13419305691563,48.09866506084831,96.6158527309001,48.51718767005179,-51.0,257.0,0.918,4.626,77.3692445355388
0.23,-0.03,0.12,72.5685920288275,49.24632943520038,98.25412973909114,49.00780030389076,-37.0,256.0,0.666,4.608,76.53757247260981
0.23,-0.02,0.12,75.03025927188969,50.05405478864742,99.39694906527987,49.34289427663245,-17.0,257.0,0.306,4.626,76.8505042273634
0.23,-0.01,0.12,77.51044707800085,50.53432716410418,100.07246070697886,49.53813354287468,-6.0,256.0,0.108,4.608,76.84399781375251
0.23,0.0,0.12,80.0,50.69373230945842,100.29600507502178,49.60227276556336,14.0,255.0,-0.252,4.59,77.62087348130012
0.23,0.01,0.12,82.48955292199915,50.53432716410418,100.07246070697886,49.53813354287468,22.0,254.0,-0.396,4.572,76.69419795525604
0.23,0.02,0.12,84.96974072811031,50.05405478864742,99.39694906527987,49.34289427663245,35.0,253.0,-0.63,4.554,77.15568676384133
0.23,0.03,0.12,87.4314079711725,49.24632943520038,98.25412973909114,49.00780030389076,55.0,250.0,-0.99,4.5,77.07788269017254
0.23,0.04,0.12,89.86580694308437,48.09866506084831,96.6158527309001,48.51718767005179,63.0,251.0,-1.134,4.518,78.56844150166147
0.23,0.05,0.12,92.2647737278924,46.58988389273451,94.43631755781016,47.84643366507564,82.0,250.0,-1.476,4.5,76.69419795525604
0.23,0.06,0.12,94.62087398863166,44.684761357058214,91.64265138016734,46.957890023109115,98.0,250.0,-1.764,4.5,75.6042326857432
0.23,0.07,0.12,96.92751306414704,42.3232210621132,88.11566046688534,45.79243940477216,109.0,250.0,-1.962,4.5,75.45197147855052
0.23,0.08,0.12,99.17900802581072,39.3957511582537,83.64566045464798,44.249909296394286,128.0,247.0,-2.304,4.446,75.47184905645283
0.22,0.1,0.12,104.44395478041653,41.1826469424324,86.38693848314136,45.20429154070897,161.0,229.0,-2.898,4.122,74.24957912338628
0.21,0.12,0.12,109.74488129694222,40.98889311067623,86.0916434521516,45.10275034147537,185.0,214.0,-3.33,3.852,74.67261881037788
0.2,0.13,0.12,113.02386755579664,43.97228135164591,90.5860010163456,46.613719664699694,205.0,193.0,-3.69,3.474,76.6550715869472
0.19,0.14,0.12,116.38435181583588,46.077527625485345,93.68955241326705,47.6120247877817,215.0,179.0,-3.87,3.222,76.68767828015137
0.18,0.15,0.12,119.80557109226518,47.43305314812989,95.65793207231535,48.224878924185454,226.0,165.0,-4.068,2.97,75.95393340703298
0.17,0.16,0.12,123.2642954110716,48.09866506084831,96.6158527309001,48.51718767005179,247.0,140.0,-4.446,2.52,87.14355971613737
0.16,0.17,0.12,126.7357045889284,48.09866506084831,96.6158527309001,48.51718767005179,259.0,126.0,-4.662,2.268,77.00649323271382
0.15,0.18,0.12,130.19442890773482,47.43305314812989,95.65793207231535,48.224878924185454,272.0,105.0,-4.896,1.89,78.31347265956222
0.14,0.19,0.12,133.61564818416412,46.077527625485345,93.68955241326705,47.6120247877817,283.0,89.0,-5.094,1.602,78.91767862779544
0.13,0.2,0.12,136.97613244420336,43.97228135164591,90.5860010163456,46.613719664699694,,,,,
0.11,0.21,0.12,142.35402463626133,45.21182443607352,92.42016462744473,47.20834019137121,,,,,
0.09,0.22,0.12,147.75097634278762,44.684761357058214,91.64265138016734,46.957890023109115,,,,,
0.1,0.22,0.12,145.55604521958347,41.1826469424324,86.38693848314136,45.20429154070897,,,,,
0.12,0.21,0.12,140.25511870305778,40.98889311067623,86.0916434521516,45.10275034147537,,,,,
0.14,0.2,0.12,135.00797980144134,38.77614142510576,82.68574214137493,43.909600716269175,,,,,
0.15,0.19,0.12,131.70983680775694,40.79401855670598,85.794163297386,45.000144740680035,281.0,112.0,-5.058,2.016,74.24284477308234
0.16,0.18,0.12,128.3664606634298,41.94703213784924,87.54730057491714,45.6002684370679,270.0,126.0,-4.86,2.268,74.02702209328699
0.17,0.17,0.12,125.0,42.32322106211315,88.11566046688529,45.792439404772125,259.0,140.0,-4.662,2.52,75.05997601918082
0.18,0.16,0.12,121.63353933657021,41.94703213784924,87.54730057491714,45.6002684370679,243.0,161.0,-4.374,2.898,72.69112738154499
0.19,0.15,0.12,118.29016319224307,40.79401855670598,85.794163297386,45.000144740680035,230.0,176.0,-4.14,3.168,75.50496672405067
0.2,0.14,0.12,114.99202019855866,38.77614142510576,82.68574214137493,43.909600716269175,217.0,193.0,-3.906,3.474,72.27724399837061
0.21,0.13,0.12,111.7594800848128,35.67464448170849,77.808373682206,42.13372920049751,202.0,209.0,-3.636,3.762,74.04052944165107
0.22,0.11,0.12,106.56505117707799,36.82782589672141,79.63594611487147,42.808120218150066,167.0,234.0,-3.006,4.212,74.73285756613352
0.23,0.09,0.12,101.37062226934319,35.67464448170849,77.808373682206,42.13372920049751,141.0,248.0,-2.538,4.464,73.92563831310488
0.22,0.09,0.12,102.24902365721236,44.684761357058214,91.64265138016734,46.957890023109115,140.0,235.0,-2.52,4.23,75.66372975210778
0.21,0.11,0.12,107.64597536373867,45.21182443607352,92.42016462744473,47.20834019137121,169.0,217.0,-3.042,3.906,75.23961722390672
0.13,0.21,0.12,138.2405199151872,35.67464448170849,77.808373682206,42.13372920049751,283.0,120.0,-5.094,2.16,70.25667228100119
0.11,0.22,0.12,143.43494882292202,36.82782589672141,79.63594611487147,42.808120218150066,,,,,
0.09,0.23,0.12,148.6293777306568,35.67464448170849,77.808373682206,42.13372920049751,,,,,
0.08,0.24,0.12,151.56505117707798,26.30841692024044,62.34249813007185,36.034081209831406,,,,,
0.14,0.21,0.12,136.30993247402023,27.646414129903256,64.62042416427091,36.974010034367666,,,,,
0.24,0.08,0.12,98.43494882292201,26.30841692024044,62.34249813007185,36.034081209831406,242.0,186.0,-4.356,3.348,71.84705978674423
0.24,-0.08,0.12,61.56505117707799,26.30841692024044,62.34249813007185,36.034081209831406,78.0,280.0,-1.404,5.04,71.50524456289902
0.21,-0.14,0.12,46.30993247402021,27.646414129903256,64.62042416427091,36.974010034367666,-77.0,282.0,1.386,5.076,71.30918594402827
0.21,-0.13,0.12,48.2405199151872,35.67464448170849,77.808373682206,42.13372920049751,-193.0,225.0,3.474,4.05,76.00657866263946
0.22,-0.11,0.12,53.43494882292201,36.82782589672141,79.63594611487147,42.808120218150066,-159.0,242.0,2.862,4.356,72.56031973468694
0.23,-0.09,0.12,58.62937773065682,35.67464448170849,77.808373682206,42.13372920049751,-132.0,256.0,2.376,4.608,73.00684899377592
0.21,-0.1,0.12,54.53665493812838,48.757007723943985,97.5577056268796,48.8006979029356,-144.0,230.0,2.592,4.14,80.06247560499239
0.2,-0.12,0.12,49.03624346792648,48.26390971040246,96.8527833511379,48.58887364073545,-177.0,209.0,3.186,3.762,78.02563681252464
0.19,-0.13,0.12,45.61965527615513,50.53432716410418,100.07246070697886,49.53813354287468,-193.0,193.0,3.474,3.474,76.00657866263946
0.18,-0.14,0.12,42.125016348901795,52.114186924153756,102.27339679989029,50.15920987573655,-208.0,177.0,3.744,3.186,79.51100552753688
0.17,-0.15,0.12,38.57633437499735,53.04835801982617,103.55947578797225,50.511117768146086,-224.0,162.0,4.032,2.916,79.2464510246358
0.16,-0.16,0.12,35.0,53.35771602761708,103.9828491808147,50.62513315319762,-237.0,147.0,4.266,2.646,81.25269226308751
0.15,-0.17,0.12,31.42366562500265,53.04835801982617,103.55947578797225,50.511117768146086,-254.0,126.0,4.572,2.268,79.6994353806851
0.14,-0.18,0.12,27.874983651098205,52.114186924153756,102.27339679989029,50.15920987573655,-270.0,103.0,4.86,1.854,81.93900170248598
0.13,-0.19,0.12,24.380344723844864,50.53432716410418,100.07246070697886,49.53813354287468,,,,,
0.12,-0.2,0.12,20.963756532073518,48.26390971040246,96.8527833511379,48.58887364073545,,,,,
0.1,-0.21,0.12,15.463345061871607,48.757007723943985,97.5577056268796,48.8006979029356,,,,,
