t0,t1,t2,t3,t4,t5 ,x,y,z
-0.006084,1.769,-1.6405,0.046123,0,0,0.16237132062714976,-0.0009878793035282376,0.12
0.054029,2.2644,-1.9612,-0.12872,0,0,0.1133360133858288,0.006129396802727687,0.12
0.31588,2.3949,-2.0148,-0.20552,0,0,0.09585444742629831,0.03132745338584694,0.12
0.51939,2.4293,-2.0269,-0.22791,0,0,0.08463991855094552,0.04839305442941765,0.12
0.62066,2.4297,-2.027,-0.22815,0,0,0.07928025378467166,0.05667791770419281,0.12
0.62066,2.4297,-2.027,-0.22815,0,0,0.07928025378467166,0.05667791770419281,0.12
-0.16121,2.5215,-2.0546,-0.29231,0,0,0.08728678748091846,-0.014194683542483096,0.12
-0.24262,1.9712,-1.7942,-0.0024445,0,0,0.1380079359846745,-0.03415632830732034,0.12
-0.13081,1.7594,-1.6325,0.047616,0,0,0.1619472969023027,-0.02130598883990092,0.12
-0.088288,1.6554,-1.54,0.059115,0,0,0.17313664708726423,-0.015325729188886389,0.12
-0.088288,1.6554,-1.54,0.059115,0,0,0.17313664708726423,-0.015325729188886389,0.12
-0.075285,1.6258,-1.512,0.060793,0,0,0.1762874175559085,-0.013296929311866618,0.12
0.27002,1.6568,-1.5413,0.059016,0,0,0.16737976350862802,0.04632731535635076,0.12
0.45015,1.5981,-1.4853,0.061717,0,0,0.16168207348237768,0.07813125818130823,0.12
0.52874,1.4997,-1.3852,0.059971,0,0,0.16351959992837248,0.09553235336988553,0.12
0.52874,1.4997,-1.3852,0.059971,0,0,0.16351959992837248,0.09553235336988553,0.12
0.58126,1.4542,-1.3362,0.05651,0,0,0.1620223655412323,0.1064439610247167,0.12
0.37731,1.7324,-1.6093,0.051436,0,0,0.1543791596629675,0.06117998618267461,0.12
-0.2038,1.902,-1.7453,0.017776,0,0,0.14596692698630787,-0.03016687554470133,0.12
-0.36393,1.816,-1.6791,0.037714,0,0,0.14732666671810737,-0.05611618529224801,0.12
-0.46791,1.6795,-1.5622,0.057226,0,0,0.15296552080864456,-0.07729950456585827,0.12
-0.46791,1.6795,-1.5622,0.057226,0,0,0.15296552080864456,-0.07729950456585827,0.12
-0.46791,1.6795,-1.5622,0.057226,0,0,0.15296552080864456,-0.07729950456585827,0.12
-0.32348,1.7024,-1.5829,0.054994,0,0,0.16031268840423515,-0.05374579866124215,0.12
-0.24524,1.6834,-1.5657,0.056879,0,0,0.16587720410688347,-0.041515363231418814,0.12
-0.1944,1.6528,-1.5376,0.059289,0,0,0.17079691244644876,-0.03362760182648167,0.12
-0.1944,1.6528,-1.5376,0.059289,0,0,0.17079691244644876,-0.03362760182648167,0.12
0.22039,2.0272,-1.8311,-0.021527,0,0,0.13333418851766346,0.029870719513750487,0.12
0.54039,2.102,-1.8767,-0.050755,0,0,0.11087352739454645,0.06651966822874067,0.12
0.66935,2.0903,-1.8699,-0.045943,0,0,0.10229806851131587,0.08093789788309082,0.12
0.76074,2.0527,-1.8472,-0.031048,0,0,0.09715641570272388,0.09247939689639977,0.12
0.76074,2.0527,-1.8472,-0.031048,0,0,0.09715641570272388,0.09247939689639977,0.12
0.017804,2.4438,-2.0317,-0.2376,0,0,0.09606628055519958,0.001710544800365429,0.12
-0.46551,2.3614,-2.0023,-0.1846,0,0,0.09302432601590935,-0.04672892469041821,0.12
-0.62944,2.2351,-1.9474,-0.11318,0,0,0.09404507789616014,-0.06848902189604712,0.12
-0.67925,2.137,-1.8966,-0.065902,0,0,0.09793998413147557,-0.07907886621980942,0.12
-0.70167,2.1052,-1.8786,-0.052124,0,0,0.09851526770346548,-0.08325990121880467,0.12
-0.71543,2.0876,-1.8683,-0.044827,0,0,0.09866055558099406,-0.0857374690641847,0.12
-0.36806,2.1716,-1.9153,-0.081775,0,0,0.11430279618320477,-0.04407892877952996,0.12
-0.1288,2.1886,-1.9242,-0.089862,0,0,0.11985365414973594,-0.015523085505506835,0.12
-0.037015,2.1632,-1.9108,-0.077821,0,0,0.12323900590095582,-0.004563776286014088,0.12
-0.018661,2.1544,-1.9061,-0.073758,0,0,0.12416039754826691,-0.0023172261630380097,0.12
0.059322,2.1266,-1.8908,-0.061336,0,0,0.12667199468998394,0.007523263177796409,0.12
0.28023,1.6512,-1.536,0.059399,0,0,0.1674376221073448,0.04818911028977442,0.12
-0.021149,1.9555,-1.7834,0.0024783,0,0,0.14369558834043203,-0.0030394711764180652,0.12
-0.41443,2.1389,-1.8976,-0.066759,0,0,0.11505204759320273,-0.05061234440929784,0.12
-0.63643,2.1523,-1.9049,-0.072792,0,0,0.10003248519785982,-0.07392495643186554,0.12
-0.71744,2.1439,-1.9004,-0.068991,0,0,0.09434199177112285,-0.08231798809216825,0.12
-0.73948,2.1383,-1.8973,-0.066498,0,0,0.09290819224196153,-0.08474494816653684,0.12
-0.73948,2.1383,-1.8973,-0.066498,0,0,0.09290819224196153,-0.08474494816653684,0.12
-0.59953,1.8143,-1.6778,0.038049,0,0,0.13030000854041818,-0.08905315642426695,0.12
-0.50449,1.6447,-1.53,0.059803,0,0,0.15310270427851064,-0.08453518189820088,0.12
-0.46325,1.5588,-1.4463,0.061961,0,0,0.164164441347802,-0.08200064531278584,0.12
-0.46325,1.5588,-1.4463,0.061961,0,0,0.164164441347802,-0.08200064531278584,0.12
-0.42837,1.5037,-1.3893,0.060191,0,0,0.17190628442652842,-0.07850094500404485,0.12
-0.28356,1.6769,-1.5598,0.057457,0,0,0.16479385130523458,-0.048023014438143934,0.12
0.094624,2.0934,-1.8717,-0.047204,0,0,0.12955797559537716,0.012296014086544424,0.12
0.17958,2.1816,-1.9205,-0.086505,0,0,0.11957804929379452,0.021707679472575108,0.12
0.25501,2.2483,-1.9537,-0.12011,0,0,0.11134078076297359,0.0290249216687939,0.12
0.25501,2.2483,-1.9537,-0.12011,0,0,0.11134078076297359,0.0290249216687939,0.12
0.3699,1.7317,-1.6087,0.05153,0,0,0.15489415695537195,0.06005991851998436,0.12
0.36208,1.5099,-1.3959,0.060514,0,0,0.17615615375533186,0.06672432368082283,0.12
0.36136,1.3759,-1.248,0.046646,0,0,0.1884322179245599,0.07121914980875692,0.12
0.35885,1.2979,-1.1553,0.031934,0,0,0.1954828667002469,0.0733237638984343,0.12
0.35885,1.2979,-1.1553,0.031934,0,0,0.1954828667002469,0.0733237638984343,0.12
0.072711,1.5357,-1.4227,0.061521,0,0,0.18531571240262576,0.013498287137300023,0.12
-0.31836,1.7097,-1.5894,0.054197,0,0,0.15988748137268388,-0.052694163473195985,0.12
-0.34215,1.7439,-1.6193,0.049879,0,0,0.15534510527843765,-0.05532736347263842,0.12
-0.37173,1.7979,-1.6645,0.041149,0,0,0.14857914710956882,-0.057924287359967304,0.12
-0.26724,1.8406,-1.6987,0.0326,0,0,0.1496796165149262,-0.040980631619037054,0.12
0.021844,2.0759,-1.8613,-0.040084,0,0,0.131823013138927,0.002879999987499602,0.12
0.084496,2.2176,-1.9388,-0.10425,0,0,0.11761520618021634,0.00996173326383852,0.12
0.16039,2.2999,-1.977,-0.14834,0,0,0.1086470102214417,0.017576874509366538,0.12
0.16039,2.2999,-1.977,-0.14834,0,0,0.1086470102214417,0.017576874509366538,0.12
0.24673,1.9173,-1.7564,0.013636,0,0,0.14305802059319958,0.03603082373458903,0.12
0.23369,1.725,-1.6028,0.052389,0,0,0.16226989508719938,0.03862657055850137,0.12
0.21909,1.6369,-1.5226,0.060248,0,0,0.17147427015892336,0.03818116584151627,0.12
0.22226,1.6167,-1.5034,0.061162,0,0,0.17333417180782237,0.03917242011148989,0.12
0.22434,1.5947,-1.4819,0.061788,0,0,0.17540137827545169,0.040023244639340046,0.12
0.15825,1.5475,-1.4347,0.061798,0,0,0.18232214775835515,0.02909576873858187,0.12
0.11575,1.5651,-1.4526,0.062006,0,0,0.18165080014869656,0.02112048901990953,0.12
0.10401,1.5744,-1.4619,0.062014,0,0,0.18096117771460063,0.018889938895578454,0.12
0.24367,1.8208,-1.683,0.036745,0,0,0.1525291295276522,0.03792026679956458,0.12
0.33697,1.909,-1.7504,0.015917,0,0,0.14000978965051483,0.04904982204939465,0.12
0.45364,1.9517,-1.7808,0.0036258,0,0,0.12953096224524524,0.06315312617466189,0.12
0.45364,1.9517,-1.7808,0.0036258,0,0,0.12953096224524524,0.06315312617466189,0.12
0.45364,1.9517,-1.7808,0.0036258,0,0,0.12953096224524524,0.06315312617466189,0.12
0.30406,2.1881,-1.9239,-0.089661,0,0,0.11535604112310485,0.036197614251943275,0.12
0.12644,2.3002,-1.9772,-0.14853,0,0,0.10915585771635514,0.013875689469200769,0.12
0.046887,2.3495,-1.9976,-0.17738,0,0,0.10513842046189197,0.004933240713744631,0.12
0.046887,2.3495,-1.9976,-0.17738,0,0,0.10513842046189197,0.004933240713744631,0.12
-0.022331,2.3788,-2.0089,-0.19539,0,0,0.10238531781491915,-0.0022867466581287634,0.12
-0.38514,2.0792,-1.8632,-0.04141,0,0,0.12189310507157272,-0.049413639075448636,0.12
-0.18956,1.6987,-1.5796,0.055383,0,0,0.16641963610904842,-0.031929870808809144,0.12
-0.01366,1.6348,-1.5206,0.060357,0,0,0.1758681032588246,-0.0024025077248312795,0.12
0.045021,1.5791,-1.4666,0.061991,0,0,0.18129080032721712,0.008167412017103004,0.12
0.10597,1.5458,-1.433,0.061766,0,0,0.18376280586447608,0.01954656634565924,0.12
0.10597,1.5458,-1.433,0.061766,0,0,0.18376280586447608,0.01954656634565924,0.12
0.048913,1.7888,-1.6571,0.042783,0,0,0.16019523434116847,0.007841884349629938,0.12
-0.057926,1.6946,-1.5759,0.055801,0,0,0.16958258817330854,-0.009834242806980687,0.12
-0.054841,1.579,-1.4665,0.061991,0,0,0.1812118411729903,-0.009947813381815584,0.12
-0.055267,1.4883,-1.373,0.059259,0,0,0.19021428179311162,-0.010523289150525028,0.12
-0.055267,1.4883,-1.373,0.059259,0,0,0.19021428179311162,-0.010523289150525028,0.12
-0.19542,1.6069,-1.4938,0.061491,0,0,0.17528496799175153,-0.034696997985736944,0.12
-0.23295,1.8487,-1.705,0.030815,0,0,0.15020676903693495,-0.03563764501390396,0.12
-0.14573,1.92,-1.7584,0.012878,0,0,0.14569757393668395,-0.02138410192762894,0.12
-0.087073,1.9551,-1.7832,0.0025786,0,0,0.14322542602238889,-0.01250268072434077,0.12
-0.087073,1.9551,-1.7832,0.0025786,0,0,0.14322542602238889,-0.01250268072434077,0.12
-0.28108,1.8533,-1.7085,0.029788,0,0,0.1478739680601741,-0.04269476236177901,0.12
-0.36438,1.8569,-1.7113,0.028961,0,0,0.1434728525211972,-0.054722224004855456,0.12
-0.33495,1.9641,-1.7894,-0.00021303,0,0,0.13493715579339333,-0.046966908744307305,0.12
-0.27351,1.9931,-1.8089,-0.0096171,0,0,0.13479984059750327,-0.03781683820740331,0.12
-0.27351,1.9931,-1.8089,-0.0096171,0,0,0.13479984059750327,-0.03781683820740331,0.12
-0.11639,2.013,-1.822,-0.016458,0,0,0.13710626092385822,-0.01603024845795459,0.12
-0.17635,1.9311,-1.7663,0.0097237,0,0,0.143885925195019,-0.02564063778444082,0.12
-0.34799,1.8637,-1.7165,0.027379,0,0,0.1437104176068005,-0.0521312899438901,0.12
-0.4054,1.832,-1.6919,0.034446,0,0,0.14340042534875933,-0.06154360777930046,0.12
-0.42058,1.8193,-1.6818,0.037056,0,0,0.14361219967253755,-0.06423319794631507,0.12
-0.42058,1.8193,-1.6818,0.037056,0,0,0.14361219967253755,-0.06423319794631507,0.12
-0.20268,2.0664,-1.8555,-0.036321,0,0,0.1300662172980551,-0.026728826638378233,0.12
-0.019376,2.1468,-1.902,-0.070315,0,0,0.12490087718528232,-0.0024203822981286164,0.12
0.084986,2.1636,-1.9111,-0.078041,0,0,0.12284348807650564,0.010465184167959456,0.12
0.084986,2.1636,-1.9111,-0.078041,0,0,0.12284348807650564,0.010465184167959456,0.12
0.17668,2.1782,-1.9188,-0.084879,0,0,0.1199691704603308,0.021419493942984227,0.12
-0.36841,2.2262,-1.943,-0.10859,0,0,0.10933632637771738,-0.04220765873973827,0.12
-0.75217,2.1328,-1.8942,-0.064029,0,0,0.09221566644082917,-0.08628232225567048,0.12
-0.75974,2.211,-1.9355,-0.10089,0,0,0.08604164344578134,-0.08173583651221832,0.12
-0.76156,2.2324,-1.9461,-0.1118,0,0,0.08439273282419268,-0.08046215061928695,0.12
-0.52653,1.8632,-1.7162,0.027486,0,0,0.13221322020262136,-0.07685094454735127,0.12
-0.44072,1.6457,-1.531,0.05974,0,0,0.15808905983588223,-0.07456434957302004,0.12
-0.41561,1.5286,-1.4153,0.061296,0,0,0.17063349605994682,-0.07530351896301882,0.12
-0.40587,1.5161,-1.4024,0.060806,0,0,0.17250164159659587,-0.0741290959760864,0.12
-0.39842,1.4704,-1.3538,0.057929,0,0,0.1772098417102536,-0.07459329823016593,0.12
-0.30199,1.8788,-1.728,0.023745,0,0,0.14451559109366546,-0.04501921028811959,0.12
0.50646,2.1252,-1.89,-0.060696,0,0,0.11108455364021226,0.0616208544863946,0.12
0.57337,1.9187,-1.7574,0.013233,0,0,0.12381574968237355,0.07995196442437842,0.12
0.60336,1.8309,-1.691,0.034672,0,0,0.1285861787681455,0.08860626909440095,0.12
0.61826,1.7935,-1.6609,0.041959,0,0,0.13031116024238537,0.09268843147689042,0.12
0.6217,1.7717,-1.6428,0.045683,0,0,0.13177242751753085,0.09441211911277118,0.12
0.63756,1.6985,-1.5794,0.055404,0,0,0.13618145383147998,0.10087751352086628,0.12
0.5944,1.9284,-1.7644,0.010495,0,0,0.12130837314079515,0.08199803784577099,0.12
0.5944,1.9284,-1.7644,0.010495,0,0,0.12130837314079515,0.08199803784577099,0.12
0.47868,2.2109,-1.9355,-0.10089,0,0,0.10534798839218217,0.054668677063367366,0.12
0.18401,1.9637,-1.7891,-9.2426e-05,0,0,0.1405034728416512,0.026149854321312376,0.12
0.15971,1.7281,-1.6055,0.051996,0,0,0.164372629841835,0.026477459153235475,0.12
0.14724,1.615,-1.5017,0.061226,0,0,0.17594992779949445,0.026095722251679165,0.12
0.13861,1.5676,-1.4551,0.062015,0,0,0.18087287378779565,0.025232592072036642,0.12
0.13861,1.5676,-1.4551,0.062015,0,0,0.18087287378779565,0.025232592072036642,0.12
-0.16992,1.4506,-1.3322,0.056159,0,0,0.1914138040782362,-0.03284172122276846,0.12
-0.30133,1.4178,-1.2958,0.052532,0,0,0.1885121869058266,-0.0585884785823004,0.12
-0.39141,1.3802,-1.253,0.047314,0,0,0.18582772896127064,-0.07669186830491541,0.12
-0.42244,1.3354,-1.2005,0.039605,0,0,0.1872386869529422,-0.08416422913962014,0.12
-0.42244,1.3354,-1.2005,0.039605,0,0,0.1872386869529422,-0.08416422913962014,0.12
-0.03589,1.7161,-1.5951,0.053459,0,0,0.16759531221037044,-0.006017579709424704,0.12
0.082061,2.0356,-1.8364,-0.024609,0,0,0.1353540338059094,0.011132286895409377,0.12
-0.17763,2.0942,-1.8722,-0.047545,0,0,0.1280165820313754,-0.02298180594304082,0.12
-0.37731,2.0934,-1.8717,-0.04719,0,0,0.12098584112957728,-0.047946316748752035,0.12
-0.46435,2.0647,-1.8545,-0.035674,0,0,0.11887457042342543,-0.059541692431601415,0.12
-0.46435,2.0647,-1.8545,-0.035674,0,0,0.11887457042342543,-0.059541692431601415,0.12
-0.31507,1.9545,-1.7828,0.0027645,0,0,0.1367500282101468,-0.04457050976197348,0.12
-0.22427,1.8988,-1.7429,0.018623,0,0,0.14562864352168128,-0.033218950579521095,0.12
-0.20549,1.8877,-1.7347,0.02149,0,0,0.14731190760724733,-0.03070452325461866,0.12
-0.17962,1.8736,-1.7241,0.025017,0,0,0.14944215472309605,-0.027135254132118147,0.12
0.22994,1.9149,-1.7547,0.014292,0,0,0.14387663238179765,0.033678652733746546,0.12
0.49543,1.87,-1.7213,0.025881,0,0,0.13393851905281065,0.07237814245065075,0.12
0.59386,1.7755,-1.646,0.04506,0,0,0.13403322824595432,0.09049395692779301,0.12
0.62184,1.7283,-1.6057,0.051967,0,0,0.1353098038193825,0.0969752440600002,0.12
0.63718,1.7028,-1.5832,0.05496,0,0,0.1358706610507653,0.10056735188926956,0.12
0.58239,1.4668,-1.3499,0.057633,0,0,0.16086924037141892,0.10594682631265945,0.12
0.55646,1.396,-1.2711,0.049646,0,0,0.16941263383702002,0.1053795682537816,0.12
0.53075,1.3273,-1.1908,0.038042,0,0,0.17769864512434647,0.10429576480868599,0.12
0.53075,1.3273,-1.1908,0.038042,0,0,0.17769864512434647,0.10429576480868599,0.12
0.29561,1.739,-1.615,0.050558,0,0,0.15822087843194974,0.048183426180590454,0.12
-0.040785,1.7843,-1.6533,0.043577,0,0,0.16070326231395762,-0.006557919139804173,0.12
-0.017772,1.6847,-1.5669,0.056762,0,0,0.17083605686176606,-0.0030364180874073417,0.12
-0.021198,1.6617,-1.5458,0.058667,0,0,0.17313944710473614,-0.003670759841210444,0.12
-0.021198,1.6617,-1.5458,0.058667,0,0,0.17313944710473614,-0.003670759841210444,0.12
0.25959,1.5248,-1.4115,0.061162,0,0,0.1806304124196417,0.04797229003934113,0.12
0.39212,1.4302,-1.3096,0.054003,0,0,0.18130901499037294,0.07497767583613034,0.12
0.46583,1.3663,-1.2369,0.045097,0,0,0.18079794007568706,0.09089272435058458,0.12
0.48916,1.3232,-1.1859,0.037225,0,0,0.1822206607871065,0.09699781564745988,0.12
0.48916,1.3232,-1.1859,0.037225,0,0,0.1822206607871065,0.09699781564745988,0.12
0.050194,1.5719,-1.4594,0.062018,0,0,0.18196492760861518,0.009141225782222026,0.12
0.0016674,1.6591,-1.5434,0.058856,0,0,0.17344005077510538,0.00028919420867056737,0.12
0.26064,1.6724,-1.5557,0.057832,0,0,0.16628945869926173,0.04435055429494398,0.12
0.39172,1.5954,-1.4827,0.061773,0,0,0.16621994513322622,0.06865996766833468,0.12
0.46388,1.5357,-1.4227,0.061521,0,0,0.16617121899246245,0.08313388597613365,0.12
0.46388,1.5357,-1.4227,0.061521,0,0,0.16617121899246245,0.08313388597613365,0.12
0.49816,1.5144,-1.4006,0.060728,0,0,0.16508353043637,0.08979153142851032,0.12
0.6752,1.7698,-1.6412,0.045989,0,0,0.12668428556492542,0.1014428383641374,0.12
0.76891,1.8771,-1.7268,0.024142,0,0,0.10890553736694866,0.10537217129521037,0.12
0.86048,1.9494,-1.7792,0.0043131,0,0,0.09411681619395645,0.10942812653629816,0.12
0.87802,1.9539,-1.7823,0.0029529,0,0,0.09189713614574462,0.11071752809760109,0.12
0.87802,1.9539,-1.7823,0.0029529,0,0,0.09189713614574462,0.11071752809760109,0.12
0.035999,2.5091,-2.0513,-0.28328,0,0,0.08960621005028678,0.0032271281179506246,0.12
0.01887,2.2789,-1.9677,-0.13661,0,0,0.11207234941520663,0.0021150562803190164,0.12
0.53612,2.0561,-1.8492,-0.032319,0,0,0.1150237260874585,0.0683433815448301,0.12
0.66896,1.8781,-1.7275,0.023898,0,0,0.11879681337424998,0.0939163407442607,0.12
0.72482,1.7594,-1.6325,0.047612,0,0,0.12228152208586271,0.10829642239760433,0.12
0.74417,1.6932,-1.5746,0.055948,0,0,0.12506601751655616,0.11515647027947201,0.12
0.74417,1.6932,-1.5746,0.055948,0,0,0.12506601751655616,0.11515647027947201,0.12
0.67051,1.5457,-1.4329,0.061763,0,0,0.14479912524201238,0.11483795926913354,0.12
0.19306,1.6747,-1.5578,0.057639,0,0,0.16867736181131907,0.0329755632977957,0.12
-0.0012694,1.6495,-1.5345,0.059505,0,0,0.1744073242019253,-0.00022139277625763206,0.12
-0.068064,1.6135,-1.5002,0.06128,0,0,0.17761166183123767,-0.012107663017469078,0.12
-0.11743,1.5864,-1.4738,0.061921,0,0,0.17949825833853617,-0.02117590728848262,0.12
-0.11743,1.5864,-1.4738,0.061921,0,0,0.17949825833853617,-0.02117590728848262,0.12
0.14755,1.6705,-1.5539,0.057989,0,0,0.17041996887445326,0.02532955032099002,0.12
0.29898,1.6765,-1.5594,0.057491,0,0,0.16407144684244102,0.05056993711792966,0.12
0.36688,1.6441,-1.5294,0.059842,0,0,0.16330705767769127,0.06275532949273563,0.12
0.42282,1.5839,-1.4714,0.061949,0,0,0.16505588872334673,0.07426841637940464,0.12
0.44027,1.5591,-1.4465,0.061963,0,0,0.16597594789967812,0.07819299694476634,0.12
0.30363,1.6516,-1.5364,0.059372,0,0,0.1662264830026598,0.05208176400085292,0.12
0.22359,1.7069,-1.5869,0.054507,0,0,0.1644310689374186,0.037390307422025974,0.12
0.22359,1.7069,-1.5869,0.054507,0,0,0.1644310689374186,0.037390307422025974,0.12
0.16891,1.7387,-1.6147,0.050603,0,0,0.1630698391597525,0.027809100936956464,0.12
-0.16213,1.8934,-1.7389,0.02003,0,0,0.14794184650721884,-0.024198209882047846,0.12
-0.35014,1.9726,-1.7951,-0.0028893,0,0,0.13341368677269,-0.048720965024373356,0.12
-0.21959,2.0098,-1.8199,-0.015344,0,0,0.13503296063723275,-0.030137865867561175,0.12
-0.12792,2.0187,-1.8257,-0.018501,0,0,0.13635555920522813,-0.017538370853746564,0.12
-0.12792,2.0187,-1.8257,-0.018501,0,0,0.13635555920522813,-0.017538370853746564,0.12
0.146,1.9223,-1.76,0.012247,0,0,0.14546350732479654,0.021389870646493357,0.12
0.26344,1.8125,-1.6763,0.038402,0,0,0.152552540526879,0.04114469707575679,0.12
0.26344,1.8125,-1.6763,0.038402,0,0,0.152552540526879,0.04114469707575679,0.12
0.31926,1.7537,-1.6276,0.048472,0,0,0.15563197160558967,0.05144700256816795,0.12
0.24398,1.7269,-1.6045,0.052141,0,0,0.16167923511711454,0.04024829700923419,0.12
-0.23883,1.8211,-1.6833,0.03669,0,0,0.15268319188860496,-0.0371748440108769,0.12
-0.39671,1.8223,-1.6842,0.036444,0,0,0.1448269792891667,-0.060670989227794916,0.12
-0.49156,1.7871,-1.6557,0.043082,0,0,0.14154750928451776,-0.07578363644883249,0.12
-0.49156,1.7871,-1.6557,0.043082,0,0,0.14154750928451776,-0.07578363644883249,0.12
-0.49156,1.7871,-1.6557,0.043082,0,0,0.14154750928451776,-0.07578363644883249,0.12
-0.15941,1.7225,-1.6006,0.052696,0,0,0.16493732934889163,-0.026517659380242906,0.12
0.030529,1.6362,-1.5219,0.060284,0,0,0.17566121894821723,0.005364428041288668,0.12
0.070321,1.6035,-1.4905,0.061586,0,0,0.17858482532567907,0.012579004914076188,0.12
0.091645,1.5857,-1.4731,0.061929,0,0,0.1800541658853417,0.016547416171848305,0.12
0.1161,1.5716,-1.4591,0.062019,0,0,0.1809976412265595,0.021108754595318344,0.12
0.36739,1.6678,-1.5515,0.058204,0,0,0.16105028301297364,0.061982383436198725,0.12
0.4632,1.7159,-1.5948,0.053489,0,0,0.15004710812655137,0.07493961979735865,0.12
0.53685,1.6953,-1.5765,0.055732,0,0,0.14590997923630283,0.08683917535355154,0.12
0.58465,1.6652,-1.549,0.058407,0,0,0.14411979443664683,0.09538349511853701,0.12
0.58465,1.6652,-1.549,0.058407,0,0,0.14411979443664683,0.09538349511853701,0.12
0.029383,1.8331,-1.6927,0.034221,0,0,0.15586947822844097,0.004581231373035457,0.12
-0.49365,1.6904,-1.5721,0.056217,0,0,0.14995901758484273,-0.08069081025796737,0.12
-0.52564,1.7795,-1.6494,0.044387,0,0,0.1395438586074037,-0.0809459200729459,0.12
-0.54846,1.8106,-1.6748,0.038767,0,0,0.13499254344142889,-0.08247886833095339,0.12
-0.54846,1.8106,-1.6748,0.038767,0,0,0.13499254344142889,-0.08247886833095339,0.12
-0.52886,1.6516,-1.5364,0.059371,0,0,0.15039662149728086,-0.08788978134971444,0.12
-0.51407,1.5984,-1.4856,0.061709,0,0,0.15633509834093023,-0.08828467630040171,0.12
-0.49312,1.5116,-1.3977,0.060597,0,0,0.165779253714317,-0.08909018362209396,0.12
-0.49312,1.5116,-1.3977,0.060597,0,0,0.165779253714317,-0.08909018362209396,0.12
0.040578,1.9242,-1.7614,0.011686,0,0,0.14671915389857315,0.0059568396451071095,0.12
0.4177,1.9613,-1.7875,0.00065723,0,0,0.13084783736762018,0.05807245405083947,0.12
0.63707,1.8521,-1.7077,0.030048,0,0,0.12382221152944621,0.09162837343361034,0.12
0.70803,1.7922,-1.6598,0.042186,0,0,0.12157558133428387,0.10408195371137137,0.12
0.73588,1.7622,-1.6348,0.047189,0,0,0.12086607466608577,0.1094518243519073,0.12
0.73588,1.7622,-1.6348,0.047189,0,0,0.12086607466608577,0.1094518243519073,0.12
0.46326,2.1165,-1.885,-0.056932,0,0,0.1143999188605154,0.05714454211980427,0.12
-0.36586,1.8491,-1.7053,0.030729,0,0,0.14412163570779793,-0.0552141454946053,0.12
-0.44041,1.6899,-1.5717,0.056263,0,0,0.15408722726063592,-0.0726184586800808,0.12
-0.48362,1.5385,-1.4255,0.061595,0,0,0.16424945717232395,-0.08626721506334017,0.12
-0.48645,1.4963,-1.3815,0.059768,0,0,0.1677073658283668,-0.08868982003090811,0.12
-0.48645,1.4963,-1.3815,0.059768,0,0,0.1677073658283668,-0.08868982003090811,0.12
-0.43666,1.8464,-1.7032,0.031343,0,0,0.14009952657062535,-0.06538538201933322,0.12
-0.39265,2.1131,-1.8831,-0.055496,0,0,0.1184551729905849,-0.04905892782185377,0.12
-0.37467,2.2779,-1.9673,-0.13609,0,0,0.10440896504724151,-0.04105835509986358,0.12
-0.35368,2.3453,-1.996,-0.17486,0,0,0.09912504013415023,-0.0365974076921177,0.12
-0.35368,2.3453,-1.996,-0.17486,0,0,0.09912504013415023,-0.0365974076921177,0.12
0.18523,2.2729,-1.9651,-0.13333,0,0,0.11075139911894404,0.020752365256178913,0.12
0.35014,2.0466,-1.8433,-0.028715,0,0,0.1265542031304067,0.046215969692145135,0.12
0.39762,1.968,-1.792,-0.001434,0,0,0.1313722304301078,0.055175101724679085,0.12
0.42012,1.9213,-1.7593,0.012506,0,0,0.1343338252922246,0.06000913428385426,0.12
0.42012,1.9213,-1.7593,0.012506,0,0,0.1343338252922246,0.06000913428385426,0.12
0.063937,1.6601,-1.5443,0.058785,0,0,0.17298477268236284,0.01107522314128373,0.12
-0.27359,1.5715,-1.4589,0.062019,0,0,0.1754542173092876,-0.049237185852699934,0.12
-0.30348,1.6506,-1.5355,0.059434,0,0,0.1663311535577844,-0.052087161528436315,0.12
-0.33097,1.7081,-1.5879,0.054382,0,0,0.15936075862049584,-0.05475779595562293,0.12
-0.33097,1.7081,-1.5879,0.054382,0,0,0.15936075862049584,-0.05475779595562293,0.12
-0.18765,1.5873,-1.4747,0.061908,0,0,0.17748187466441037,-0.033700970894879966,0.12
-0.085107,1.4773,-1.3612,0.05847,0,0,0.19089588172689936,-0.016285915528751537,0.12
-0.065005,1.4532,-1.3351,0.05641,0,0,0.19354785047755882,-0.012599329807859553,0.12
-0.052559,1.438,-1.3183,0.054871,0,0,0.1951715370732405,-0.01026747701741783,0.12
-0.044077,1.4239,-1.3026,0.053273,0,0,0.1966226241763263,-0.008672152166841533,0.12
-0.23194,1.4849,-1.3694,0.059029,0,0,0.18573110717205865,-0.04386795124730326,0.12
-0.4952,1.5468,-1.4341,0.061786,0,0,0.16251417400525928,-0.08777166268639272,0.12
-0.51797,1.6421,-1.5275,0.059955,0,0,0.15217535593201065,-0.08672008897218696,0.12
-0.52424,1.6598,-1.5441,0.058807,0,0,0.15008814147789074,-0.08678179666349417,0.12
-0.52424,1.6598,-1.5441,0.058807,0,0,0.15008814147789074,-0.08678179666349417,0.12
-0.23472,1.7452,-1.6203,0.049703,0,0,0.1602516344923099,-0.038320600435920414,0.12
-0.027593,1.7738,-1.6446,0.045335,0,0,0.1618320888616326,-0.004466566460836423,0.12
0.070061,1.7573,-1.6307,0.047927,0,0,0.16315246961629654,0.011449364542326087,0.12
