x,y,z,t0,t1,t2,t3,x0,y0,x1,y1,x2,y2,x3,y3,xc,yc,diagonal,b64_image,width,height
0.13,-0.04,0.12,62.89727103094762,106.98322596997387,157.48263263254333,50.49940666256946,315.0,142.0,326.0,101.0,385.0,118.0,373.0,160.0,350.0,130.0,74.0,,640,480
0.13,0.04,0.12,97.10272896905238,106.98322596997387,157.48263263254333,50.49940666256946,,,,,,,,,,,,,640,480
0.13,0.05,0.12,101.03751102542182,105.05080683913772,156.24257846284698,51.19177162370925,225.0,165.0,208.0,127.0,262.0,102.0,281.0,140.0,243.0,133.0,73.06161783043132,,640,480
0.13,0.06,0.12,104.77514056883192,102.76044112817608,154.70883321324737,51.94839208507127,208.0,167.0,186.0,133.0,237.0,101.0,260.0,135.0,222.0,134.0,72.09022125087424,,640,480
0.13,0.07,0.12,108.30075576600638,100.14660790798169,152.87285289520293,52.72624498722122,197.0,168.0,173.0,136.0,221.0,101.0,246.0,134.0,209.0,134.0,71.16881339463234,,640,480
0.13,0.08,0.12,111.6075022462489,97.24366133222938,150.7256931098296,53.482031777600206,187.0,167.0,161.0,136.0,208.0,99.0,235.0,130.0,197.0,133.0,71.16881339463234,,640,480
0.13,0.09,0.12,114.69515353123397,94.08380395514153,148.2577740429466,54.17397008780505,175.0,170.0,147.0,141.0,191.0,101.0,220.0,129.0,183.0,135.0,70.83078426785913,,640,480
0.13,0.1,0.12,117.5685920288275,90.69532313946664,145.4582624774506,54.76293933798397,161.0,169.0,132.0,142.0,174.0,100.0,204.0,126.0,167.0,134.0,70.21395872616783,,640,480
0.13,0.11,0.12,120.23635830927381,87.10110165024413,142.31403814814533,55.212936497901204,150.0,170.0,119.0,144.0,158.0,100.0,190.0,125.0,154.0,135.0,70.45565981523414,,640,480
0.14,-0.12,0.12,39.398705354995535,79.0406995289464,134.60271324166598,55.56201371271956,230.0,79.0,218.0,39.0,276.0,24.0,288.0,64.0,253.0,51.0,71.7007670809734,,640,480
0.14,-0.11,0.12,41.84277341263094,82.67343877744266,138.19150501649042,55.51806623904776,327.0,74.0,336.0,32.0,394.0,46.0,386.0,89.0,360.0,60.0,72.61542535852834,,640,480
0.14,-0.1,0.12,44.46232220802562,86.09980676955018,141.40587832411413,55.30607155456396,394.0,110.0,419.0,75.0,470.0,111.0,444.0,147.0,432.0,110.0,76.00657866263946,,640,480
0.14,-0.09,0.12,47.264773727892404,89.30875964113709,144.2666903041677,54.95793066303061,,,,,,,,,,,,,640,480
0.14,-0.08,0.12,50.255118703057775,92.28288469075476,146.78969941542863,54.50681472467387,361.0,111.0,381.0,72.0,436.0,102.0,416.0,141.0,398.0,106.0,75.53806987208503,,640,480
0.14,-0.07,0.12,53.43494882292201,94.99981352443632,148.98730937395703,53.987495849520705,352.0,116.0,370.0,77.0,425.0,103.0,408.0,143.0,388.0,109.0,74.14849964766651,,640,480
0.14,-0.06,0.12,56.801409486351815,97.43368320999471,150.8697462877992,53.43606307780449,338.0,120.0,354.0,79.0,412.0,102.0,396.0,143.0,375.0,111.0,76.15773105863909,,640,480
0.14,-0.05,0.12,60.34617594194669,99.55673522845954,152.44580322609056,52.889067997631024,327.0,123.0,340.0,83.0,398.0,103.0,385.0,144.0,362.0,113.0,73.76313442364011,,640,480
0.14,-0.04,0.12,64.05460409907715,101.34106175399249,153.72323039629327,52.38216864230078,311.0,128.0,320.0,87.0,381.0,101.0,371.0,143.0,346.0,114.0,75.02666192761077,,640,480
0.14,0.04,0.12,95.94539590092285,101.34106175399249,153.72323039629327,52.38216864230078,266.0,131.0,263.0,89.0,324.0,85.0,327.0,128.0,295.0,108.0,74.02702209328699,,640,480
0.14,0.05,0.12,99.65382405805332,99.55673522845954,152.44580322609056,52.889067997631024,216.0,150.0,198.0,113.0,252.0,87.0,271.0,124.0,234.0,118.0,72.56031973468694,,640,480
0.14,0.06,0.12,103.19859051364818,97.43368320999471,150.8697462877992,53.43606307780449,205.0,151.0,184.0,116.0,236.0,85.0,258.0,121.0,220.0,118.0,72.91776189653656,,640,480
0.14,0.07,0.12,106.56505117707799,94.99981352443632,148.98730937395703,53.987495849520705,193.0,150.0,171.0,117.0,221.0,85.0,244.0,118.0,207.0,117.0,70.77428911688199,,640,480
0.14,0.08,0.12,109.74488129694222,92.28288469075476,146.78969941542863,54.50681472467387,181.0,152.0,157.0,120.0,204.0,85.0,230.0,116.0,192.0,118.0,70.83784299369935,,640,480
0.14,0.09,0.12,112.7352262721076,89.30875964113709,144.2666903041677,54.95793066303061,171.0,154.0,144.0,124.0,190.0,86.0,217.0,115.0,180.0,120.0,70.60453243241541,,640,480
0.14,0.1,0.12,115.53767779197437,86.09980676955018,141.40587832411413,55.30607155456396,158.0,155.0,130.0,126.0,173.0,86.0,202.0,114.0,165.0,120.0,70.61161377563892,,640,480
0.14,0.11,0.12,118.15722658736905,82.67343877744266,138.19150501649042,55.51806623904776,141.0,157.0,112.0,131.0,153.0,88.0,184.0,113.0,147.0,122.0,70.03570517957252,,640,480
0.15,-0.12,0.12,41.34019174590991,74.59980724353235,129.96259296272322,55.36278571919087,235.0,59.0,226.0,19.0,283.0,7.0,294.0,48.0,259.0,33.0,70.76722405181653,,640,480
0.15,-0.11,0.12,43.74616226255521,78.11049018055616,133.6538000853714,55.54330990481523,328.0,60.0,337.0,18.0,396.0,32.0,388.0,75.0,362.0,46.0,73.53910524340094,,640,480
0.15,-0.1,0.12,46.30993247402021,81.39694562718014,136.9516808202597,55.55473519307953,395.0,91.0,419.0,55.0,472.0,89.0,447.0,126.0,433.0,90.0,77.02596964660685,,640,480
0.15,-0.09,0.12,49.03624346792648,84.45374712679643,139.88229784182084,55.4285507150244,374.0,92.0,394.0,55.0,449.0,84.0,428.0,123.0,411.0,88.0,75.4254598925323,,640,480
0.15,-0.08,0.12,51.927513064147035,87.26902978883984,142.46496844209707,55.195938653257244,364.0,97.0,383.0,59.0,439.0,87.0,420.0,126.0,401.0,92.0,75.66372975210778,,640,480
0.15,-0.07,0.12,54.98310652189997,89.8261093982419,144.7144221506847,54.88831275244282,351.0,100.0,367.0,61.0,424.0,85.0,407.0,125.0,387.0,92.0,74.52516353554684,,640,480
0.15,-0.06,0.12,58.198590513648185,92.10497830575517,146.6422365812282,54.537258275473015,336.0,104.0,350.0,63.0,409.0,84.0,395.0,126.0,372.0,94.0,75.69015788066504,,640,480
0.15,-0.05,0.12,61.56505117707799,94.08380395514153,148.2577740429466,54.17397008780505,324.0,109.0,335.0,67.0,394.0,84.0,383.0,127.0,359.0,96.0,74.33034373659252,,640,480
0.15,-0.04,0.12,65.06858282186245,95.74046806745588,149.56874872127253,53.828280653816634,313.0,111.0,321.0,70.0,381.0,83.0,372.0,125.0,347.0,97.0,73.53910524340094,,640,480
0.15,0.04,0.12,94.93141717813755,95.74046806745588,149.56874872127253,53.828280653816634,270.0,114.0,269.0,72.0,328.0,70.0,331.0,112.0,299.0,92.0,72.80109889280519,,640,480
0.15,0.05,0.12,98.43494882292201,94.08380395514153,148.2577740429466,54.17397008780505,211.0,136.0,193.0,100.0,248.0,74.0,266.0,111.0,229.0,105.0,72.20110802473879,,640,480
0.15,0.06,0.12,101.80140948635182,92.10497830575517,146.6422365812282,54.537258275473015,199.0,137.0,180.0,102.0,232.0,73.0,253.0,109.0,215.0,105.0,72.00694410957877,,640,480
0.15,0.07,0.12,105.01689347810003,89.8261093982419,144.7144221506847,54.88831275244282,186.0,139.0,163.0,106.0,213.0,73.0,237.0,106.0,199.0,106.0,71.30918594402827,,640,480
0.15,0.08,0.12,108.07248693585296,87.26902978883984,142.46496844209707,55.195938653257244,175.0,139.0,151.0,107.0,200.0,72.0,225.0,104.0,187.0,105.0,71.5122367151245,,640,480
0.15,0.09,0.12,110.96375653207352,84.45374712679643,139.88229784182084,55.4285507150244,164.0,136.0,139.0,105.0,187.0,68.0,213.0,99.0,175.0,102.0,71.78439941937245,,640,480
0.15,0.1,0.12,113.6900675259798,81.39694562718014,136.9516808202597,55.55473519307953,149.0,140.0,121.0,110.0,166.0,70.0,195.0,99.0,157.0,105.0,72.03471385380801,,640,480
0.15,0.11,0.12,116.2538377374448,78.11049018055616,133.6538000853714,55.54330990481523,135.0,143.0,106.0,115.0,148.0,73.0,178.0,101.0,141.0,108.0,71.19691004531025,,640,480
0.16,-0.12,0.12,43.13010235415598,69.97365536312113,124.83402044094788,54.860365077826756,,,,,,,,,,,,,640,480
0.16,-0.11,0.12,45.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,347.0,49.0,359.0,7.0,418.0,24.0,407.0,68.0,382.0,36.0,75.27283706623525,,640,480
0.16,-0.1,0.12,47.994616791916506,76.57405280956132,132.05973324379266,55.48568043423134,399.0,78.0,422.0,41.0,475.0,74.0,452.0,112.0,437.0,76.0,76.10519036176179,,640,480
0.16,-0.09,0.12,50.64224645720873,79.50832530726561,135.07512834163586,55.566803034370245,377.0,80.0,396.0,42.0,452.0,71.0,431.0,110.0,414.0,75.0,75.53806987208503,,640,480
0.16,-0.08,0.12,53.43494882292201,82.19302892489164,137.72759367742165,55.53456475253002,366.0,83.0,383.0,44.0,439.0,70.0,422.0,109.0,402.0,76.0,74.14849964766651,,640,480
0.16,-0.07,0.12,56.37062226934319,84.61712771296452,140.03522620892144,55.418098495956926,354.0,86.0,369.0,47.0,426.0,70.0,411.0,110.0,390.0,78.0,73.7563556583431,,640,480
0.16,-0.06,0.12,59.44395478041653,86.76615186515883,142.01181052023685,55.24565865507803,337.0,89.0,350.0,48.0,408.0,68.0,395.0,109.0,372.0,78.0,74.04052944165107,,640,480
0.16,-0.05,0.12,62.64597536373868,88.62367714064925,143.66804214062938,55.044364999980125,327.0,92.0,337.0,50.0,397.0,66.0,387.0,108.0,362.0,79.0,74.67261881037788,,640,480
0.16,-0.04,0.12,65.96375653207352,90.17273599040085,145.01231472835664,54.8395787379558,316.0,98.0,325.0,56.0,384.0,69.0,376.0,111.0,350.0,83.0,73.92563831310488,,640,480
0.16,0.04,0.12,94.03624346792648,90.17273599040085,145.01231472835664,54.8395787379558,275.0,100.0,275.0,58.0,335.0,57.0,336.0,99.0,305.0,78.0,73.81734213584231,,640,480
0.16,0.05,0.12,97.35402463626133,88.62367714064925,143.66804214062938,55.044364999980125,208.0,119.0,192.0,82.0,246.0,58.0,264.0,95.0,227.0,88.0,71.8679344353238,,640,480
0.16,0.06,0.12,100.55604521958347,86.76615186515883,142.01181052023685,55.24565865507803,199.0,119.0,181.0,84.0,235.0,57.0,254.0,93.0,217.0,88.0,71.69379331573968,,640,480
0.16,0.07,0.12,103.62937773065681,84.61712771296452,140.03522620892144,55.418098495956926,187.0,119.0,167.0,84.0,219.0,54.0,240.0,90.0,203.0,86.0,72.44998274671983,,640,480
0.16,0.08,0.12,106.56505117707799,82.19302892489164,137.72759367742165,55.53456475253002,171.0,121.0,149.0,88.0,199.0,55.0,223.0,88.0,185.0,88.0,71.69379331573968,,640,480
0.16,0.09,0.12,109.35775354279127,79.50832530726561,135.07512834163586,55.566803034370245,159.0,123.0,135.0,91.0,183.0,55.0,209.0,87.0,171.0,89.0,72.11102550927978,,640,480
0.16,0.1,0.12,112.00538320808349,76.57405280956132,132.05973324379266,55.48568043423134,144.0,125.0,118.0,95.0,164.0,56.0,192.0,86.0,154.0,90.0,71.84010022264724,,640,480
0.16,0.11,0.12,114.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,132.0,124.0,105.0,96.0,149.0,54.0,177.0,84.0,140.0,89.0,72.03471385380801,,640,480
0.17,-0.12,0.12,44.78240703180729,65.12307303010735,119.13625609594729,54.01318306583995,,,,,,,,,,,,,640,480
0.17,-0.11,0.12,47.094757077012105,68.4987990973867,123.13610137485075,54.63730227746405,,,,,,,,,,,,,640,480
0.17,-0.1,0.12,49.53445508054012,71.60434654383688,126.67602442541794,55.071677881581046,396.0,58.0,418.0,20.0,473.0,51.0,451.0,90.0,434.0,54.0,77.31752712031083,,640,480
0.17,-0.09,0.12,52.10272896905238,74.4489152435157,129.80005104602284,55.351135802507144,378.0,61.0,396.0,20.0,453.0,47.0,434.0,88.0,415.0,54.0,76.2954782408499,,640,480
0.17,-0.08,0.12,54.798876354524936,77.03324946481085,132.53964205659332,55.50639259178247,368.0,66.0,386.0,27.0,444.0,52.0,425.0,93.0,406.0,59.0,77.27871634544663,,640,480
0.17,-0.07,0.12,57.61986494804043,79.35225781502139,134.9178056429377,55.565547827916305,351.0,70.0,366.0,29.0,425.0,50.0,409.0,92.0,388.0,60.0,76.6550715869472,,640,480
0.17,-0.06,0.12,60.55996517182381,81.39694562718014,136.9516808202597,55.55473519307953,339.0,72.0,352.0,30.0,411.0,49.0,398.0,91.0,375.0,60.0,75.58438992278762,,640,480
0.17,-0.05,0.12,63.610459665965216,83.15599205880758,138.6542090297266,55.498216970918975,325.0,77.0,334.0,35.0,395.0,49.0,385.0,92.0,360.0,63.0,75.39230729988306,,640,480
0.17,-0.04,0.12,66.7594800848128,84.61712771296452,140.03522620892144,55.418098495956926,315.0,79.0,321.0,39.0,382.0,49.0,375.0,91.0,348.0,64.0,73.40980860893181,,640,480
0.17,0.04,0.12,93.2405199151872,84.61712771296452,140.03522620892144,55.418098495956926,272.0,82.0,271.0,39.0,329.0,37.0,332.0,79.0,300.0,59.0,72.62231062146122,,640,480
0.17,0.05,0.12,96.38954033403479,83.15599205880758,138.6542090297266,55.498216970918975,206.0,103.0,190.0,65.0,246.0,41.0,263.0,80.0,226.0,72.0,73.78346698278686,,640,480
0.17,0.06,0.12,99.44003482817618,81.39694562718014,136.9516808202597,55.55473519307953,190.0,104.0,172.0,68.0,226.0,40.0,246.0,77.0,208.0,72.0,73.43023900274328,,640,480
0.17,0.07,0.12,102.38013505195957,79.35225781502139,134.9178056429377,55.565547827916305,180.0,105.0,159.0,69.0,211.0,40.0,233.0,76.0,195.0,72.0,72.01388754955533,,640,480
0.17,0.08,0.12,105.20112364547506,77.03324946481085,132.53964205659332,55.50639259178247,165.0,109.0,142.0,74.0,193.0,41.0,217.0,75.0,179.0,75.0,73.53910524340094,,640,480
0.17,0.09,0.12,107.89727103094762,74.4489152435157,129.80005104602284,55.351135802507144,158.0,102.0,135.0,68.0,185.0,35.0,209.0,69.0,171.0,68.0,72.2357252334328,,640,480
0.17,0.1,0.12,110.46554491945989,71.60434654383688,126.67602442541794,55.071677881581046,141.0,107.0,116.0,75.0,163.0,37.0,189.0,70.0,152.0,72.0,73.37574531137656,,640,480
0.17,0.11,0.12,112.9052429229879,68.4987990973867,123.13610137485075,54.63730227746405,128.0,108.0,103.0,80.0,147.0,39.0,175.0,70.0,137.0,73.0,71.56814934033156,,640,480
0.18,-0.12,0.12,46.309932474020215,59.98126520092005,112.74320612781219,52.76194092689212,,,,,,,,,,,,,640,480
0.18,-0.11,0.12,48.570434385161484,63.3644290988825,116.9902527483729,53.6258236494904,,,,,,,,,,,,,640,480
0.18,-0.1,0.12,50.945395900922854,66.44229789481001,120.71813785616999,54.27583996135999,398.0,44.0,418.0,5.0,474.0,34.0,453.0,74.0,436.0,39.0,76.6550715869472,,640,480
0.18,-0.09,0.12,53.43494882292201,69.23545318855845,123.98795527301952,54.75250208446107,384.0,46.0,402.0,7.0,459.0,33.0,440.0,74.0,421.0,39.0,76.11832893594026,,640,480
0.18,-0.08,0.12,56.037511025421814,71.75310994034804,126.84221457284508,55.08910463249704,367.0,48.0,382.0,8.0,439.0,30.0,425.0,72.0,403.0,39.0,74.21590126111789,,640,480
0.18,-0.07,0.12,58.74949449286676,73.99700743794199,129.31133745722235,55.31433001928036,354.0,52.0,367.0,12.0,427.0,32.0,413.0,73.0,390.0,42.0,75.69015788066504,,640,480
0.18,-0.06,0.12,61.56505117707799,75.96397379623532,131.41753867131018,55.45356487507486,338.0,55.0,350.0,14.0,409.0,31.0,398.0,73.0,373.0,43.0,74.94664769020693,,640,480
0.18,-0.05,0.12,64.47588900324574,77.64779647472515,133.17725543248264,55.529458957757484,324.0,60.0,333.0,18.0,393.0,31.0,385.0,73.0,358.0,45.0,74.84650960465692,,640,480
0.18,-0.04,0.12,67.47119229084849,79.0406995289464,134.60271324166598,55.56201371271956,313.0,64.0,320.0,20.0,381.0,31.0,374.0,75.0,347.0,47.0,75.58438992278762,,640,480
0.18,0.04,0.12,92.52880770915151,79.0406995289464,134.60271324166598,55.56201371271956,268.0,66.0,266.0,22.0,327.0,19.0,329.0,64.0,297.0,42.0,75.43208866258443,,640,480
0.18,0.05,0.12,95.52411099675426,77.64779647472515,133.17725543248264,55.529458957757484,200.0,86.0,184.0,47.0,240.0,25.0,257.0,63.0,220.0,55.0,72.94518489934754,,640,480
0.18,0.06,0.12,98.43494882292201,75.96397379623532,131.41753867131018,55.45356487507486,187.0,88.0,170.0,51.0,224.0,25.0,243.0,62.0,205.0,56.0,73.06161783043132,,640,480
0.18,0.07,0.12,101.25050550713324,73.99700743794199,129.31133745722235,55.31433001928036,173.0,89.0,153.0,54.0,206.0,24.0,227.0,60.0,189.0,56.0,72.89718787443039,,640,480
0.18,0.08,0.12,103.96248897457818,71.75310994034804,126.84221457284508,55.08910463249704,166.0,86.0,146.0,51.0,198.0,21.0,220.0,56.0,182.0,53.0,72.44998274671983,,640,480
0.18,0.09,0.12,106.56505117707799,69.23545318855845,123.98795527301952,54.75250208446107,148.0,89.0,126.0,55.0,176.0,21.0,200.0,56.0,162.0,55.0,73.53910524340094,,640,480
0.18,0.1,0.12,109.05460409907715,66.44229789481001,120.71813785616999,54.27583996135999,133.0,92.0,109.0,61.0,157.0,23.0,183.0,55.0,145.0,57.0,73.05477397131553,,640,480
0.18,0.11,0.12,111.42956561483851,63.3644290988825,116.9902527483729,53.6258236494904,122.0,90.0,95.0,58.0,142.0,19.0,171.0,51.0,132.0,54.0,73.76313442364011,,640,480
0.19,-0.12,0.12,47.72435568542237,54.43322957653574,105.44495361531075,51.01172403877502,,,,,,,,,,,,,640,480
0.19,-0.11,0.12,49.93141717813755,57.90325338924232,110.0578354599475,52.154582070705175,,,,,,,,,,,,,640,480
0.19,-0.1,0.12,52.24145939893998,61.013918832651726,114.05602578046623,53.0421069478145,,,,,,,,,,,,,640,480
0.19,-0.09,0.12,54.65382405805331,63.80423290830221,117.53090399613272,53.72667108783051,,,,,,,,,,,,,640,480
0.19,-0.08,0.12,57.166345822082455,66.29564995849194,120.54347836915981,54.247828410667864,,,,,,,,,,,,,640,480
0.19,-0.07,0.12,59.775140568831915,68.4987990973867,123.13610137485075,54.63730227746405,,,,,,,,,,,,,640,480
0.19,-0.06,0.12,62.47443162627713,70.4174211158999,125.33897041744207,54.92154930154217,,,,,,,,,,,,,640,480
0.19,-0.05,0.12,65.25643716352927,72.05092299080442,127.17398351301179,55.12306052220736,,,,,,,,,,,,,640,480
0.19,-0.04,0.12,68.11134196037203,73.39618428915121,128.65713540683265,55.26095111768142,,,,,,,,,,,,,640,480
0.19,0.04,0.12,91.88865803962797,73.39618428915121,128.65713540683265,55.26095111768142,,,,,,,,,,,,,640,480
0.19,0.05,0.12,94.74356283647073,72.05092299080442,127.17398351301179,55.12306052220736,198.0,68.0,182.0,28.0,240.0,5.0,257.0,46.0,219.0,36.0,75.71657678474378,,640,480
0.19,0.06,0.12,97.52556837372288,70.4174211158999,125.33897041744207,54.92154930154217,185.0,70.0,168.0,33.0,223.0,8.0,241.0,45.0,204.0,39.0,72.71863585079137,,640,480
0.19,0.07,0.12,100.22485943116808,68.4987990973867,123.13610137485075,54.63730227746405,172.0,72.0,153.0,36.0,207.0,7.0,227.0,45.0,189.0,39.0,73.824115301167,,640,480
0.19,0.08,0.12,102.83365417791754,66.29564995849194,120.54347836915981,54.247828410667864,161.0,71.0,140.0,35.0,193.0,4.0,215.0,41.0,177.0,37.0,74.24957912338628,,640,480
0.19,0.09,0.12,105.34617594194668,63.80423290830221,117.53090399613272,53.72667108783051,143.0,74.0,120.0,41.0,171.0,6.0,195.0,41.0,157.0,40.0,73.53910524340094,,640,480
0.19,0.1,0.12,107.75854060106002,61.013918832651726,114.05602578046623,53.0421069478145,,,,,,,,,,,,,640,480
0.19,0.11,0.12,110.06858282186245,57.90325338924232,110.0578354599475,52.154582070705175,117.0,75.0,93.0,44.0,139.0,6.0,166.0,39.0,128.0,40.0,72.42237223399962,,640,480
0.2,-0.12,0.12,49.03624346792648,48.26390971040246,96.8527833511379,48.58887364073545,,,,,,,,,,,,,640,480
0.2,-0.11,0.12,51.18920625702694,51.95754828107447,102.05663361663099,50.09908533555651,,,,,,,,,,,,,640,480
0.2,-0.1,0.12,53.43494882292201,55.195185738387394,106.47155839772921,51.27637265934181,,,,,,,,,,,,,640,480
0.2,-0.09,0.12,55.772254682045826,58.05237025006518,110.25246756094486,52.200097310879684,,,,,,,,,,,,,640,480
0.2,-0.08,0.12,58.198590513648185,60.57177137704839,113.49568713622472,52.923915759176325,,,,,,,,,,,,,640,480
0.2,-0.07,0.12,60.70995378081126,62.77770655973522,116.26487668937425,53.48717012963903,,,,,,,,,,,,,640,480
0.2,-0.06,0.12,63.300755766006375,64.68349480271478,118.60383497722978,53.920340174515005,,,,,,,,,,,,,640,480
0.2,-0.05,0.12,65.96375653207352,66.29564995849192,120.54347836915979,54.247828410667864,,,,,,,,,,,,,640,480
0.2,-0.04,0.12,68.69006752597979,67.61651118999416,122.10591614215046,54.48940495215631,,,,,,,,,,,,,640,480
0.2,0.04,0.12,91.30993247402021,67.61651118999416,122.10591614215046,54.48940495215631,,,,,,,,,,,,,640,480
0.2,0.05,0.12,94.03624346792648,66.29564995849192,120.54347836915979,54.247828410667864,,,,,,,,,,,,,640,480
0.2,0.06,0.12,96.69924423399362,64.68349480271478,118.60383497722978,53.920340174515005,,,,,,,,,,,,,640,480
0.2,0.07,0.12,99.29004621918874,62.77770655973522,116.26487668937425,53.48717012963903,,,,,,,,,,,,,640,480
0.2,0.08,0.12,101.80140948635182,60.57177137704839,113.49568713622472,52.923915759176325,,,,,,,,,,,,,640,480
0.2,0.09,0.12,104.22774531795417,58.05237025006518,110.25246756094486,52.200097310879684,,,,,,,,,,,,,640,480
0.2,0.1,0.12,106.56505117707799,55.195185738387394,106.47155839772921,51.27637265934181,,,,,,,,,,,,,640,480
0.2,0.11,0.12,108.81079374297306,51.95754828107447,102.05663361663099,50.09908533555651,,,,,,,,,,,,,640,480
0.21,-0.12,0.12,50.255118703057775,40.98889311067623,86.0916434521516,45.10275034147537,,,,,,,,,,,,,640,480
0.21,-0.11,0.12,52.35402463626132,45.21182443607352,92.42016462744473,47.20834019137121,,,,,,,,,,,,,640,480
0.21,-0.1,0.12,54.53665493812838,48.757007723943985,97.5577056268796,48.8006979029356,,,,,,,,,,,,,640,480
0.21,-0.09,0.12,56.801409486351815,51.80062568647959,101.83915613631062,50.03853044983103,,,,,,,,,,,,,640,480
0.21,-0.08,0.12,59.14554196042165,54.43322957653574,105.44495361531075,51.01172403877502,,,,,,,,,,,,,640,480
0.21,-0.07,0.12,61.56505117707799,56.7056852390155,108.4839492322603,51.77826399324479,,,,,,,,,,,,,640,480
0.21,-0.06,0.12,64.05460409907715,58.64768953603138,111.0265266284496,52.37883709241823,,,,,,,,,,,,,640,480
0.21,-0.05,0.12,66.6075022462489,60.27666668172127,113.12022495664802,52.84355827492675,,,,,,,,,,,,,640,480
0.21,-0.04,0.12,69.2157021324374,61.60260742613228,114.79796346870309,53.19535604257081,,,,,,,,,,,,,640,480
0.21,0.04,0.12,90.7842978675626,61.60260742613228,114.79796346870309,53.19535604257081,,,,,,,,,,,,,640,480
0.21,0.05,0.12,93.3924977537511,60.27666668172127,113.12022495664802,52.84355827492675,,,,,,,,,,,,,640,480
0.21,0.06,0.12,95.94539590092285,58.64768953603138,111.0265266284496,52.37883709241823,,,,,,,,,,,,,640,480
0.21,0.07,0.12,98.43494882292201,56.7056852390155,108.4839492322603,51.77826399324479,,,,,,,,,,,,,640,480
0.21,0.08,0.12,100.85445803957835,54.43322957653574,105.44495361531075,51.01172403877502,,,,,,,,,,,,,640,480
0.21,0.09,0.12,103.19859051364818,51.80062568647959,101.83915613631062,50.03853044983103,,,,,,,,,,,,,640,480
0.21,0.1,0.12,105.46334506187162,48.757007723943985,97.5577056268796,48.8006979029356,,,,,,,,,,,,,640,480
0.21,0.11,0.12,107.64597536373867,45.21182443607352,92.42016462744473,47.20834019137121,,,,,,,,,,,,,640,480
0.22,-0.12,0.12,51.389540334034784,30.845047846496456,69.97272354175345,39.12767569525699,,,,,,,,,,,,,640,480
0.22,-0.11,0.12,53.43494882292201,36.82782589672141,79.63594611487147,42.808120218150066,,,,,,,,,,,,,640,480
0.22,-0.1,0.12,55.55604521958347,41.1826469424324,86.38693848314136,45.20429154070897,,,,,,,,,,,,,640,480
0.22,-0.09,0.12,57.75097634278764,44.684761357058214,91.64265138016734,46.957890023109115,,,,,,,,,,,,,640,480
0.22,-0.08,0.12,60.016893478100016,47.600169874557004,95.89897449168244,48.298804617125434,,,,,,,,,,,,,640,480
0.22,-0.07,0.12,62.34987578006988,50.05405478864742,99.39694906527987,49.34289427663245,,,,,,,,,,,,,640,480
0.22,-0.06,0.12,64.74488129694222,52.114186924153806,102.27339679989036,50.15920987573656,,,,,,,,,,,,,640,480
0.22,-0.05,0.12,67.19573393471325,53.81998302307632,104.61314323018883,50.7931602071125,,,,,,,,,,,,,640,480
0.22,-0.04,0.12,69.69515353123397,55.19518573838744,106.47155839772924,51.27637265934181,,,,,,,,,,,,,640,480
0.22,0.04,0.12,90.30484646876603,55.19518573838744,106.47155839772924,51.27637265934181,,,,,,,,,,,,,640,480
0.22,0.05,0.12,92.80426606528675,53.81998302307632,104.61314323018883,50.7931602071125,,,,,,,,,,,,,640,480
0.22,0.06,0.12,95.25511870305778,52.114186924153806,102.27339679989036,50.15920987573656,,,,,,,,,,,,,640,480
0.22,0.07,0.12,97.65012421993012,50.05405478864742,99.39694906527987,49.34289427663245,,,,,,,,,,,,,640,480
0.22,0.08,0.12,99.98310652189998,47.600169874557004,95.89897449168244,48.298804617125434,,,,,,,,,,,,,640,480
0.22,0.09,0.12,102.24902365721236,44.684761357058214,91.64265138016734,46.957890023109115,,,,,,,,,,,,,640,480
0.22,0.1,0.12,104.44395478041653,41.1826469424324,86.38693848314136,45.20429154070897,,,,,,,,,,,,,640,480
0.22,0.11,0.12,106.56505117707799,36.82782589672141,79.63594611487147,42.808120218150066,,,,,,,,,,,,,640,480
