t0i,t1i,t2i,t3i,xi,yi,t00.30,t10.30,t20.30,t30.30,x0.30,y0.30,t00.50,t10.50,t20.50,t30.50,x0.50,y0.50,t00.75,t10.75,t20.75,t30.75,x0.75,y0.75,t00.82,t10.82,t20.82,t30.82,x0.82,y0.82,t00.90,t10.90,t20.90,t30.90,x0.90,y0.90,t00.95,t10.95,t20.95,t30.95,x0.95,y0.95,t0f,t1f,t2f,t3f,xf,yf
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,123.20206814309948,141.37777005009826,171.54949620469478,30.171726154596488,0.0575,0.054,131.14662565964667,119.25639805556328,164.22991949743636,44.973521441873075,0.07250000000000001,0.09,135.94421969906756,91.30636677080093,145.97487175730058,54.668504986499634,0.09125,0.135,136.88130280853113,83.09633404402545,138.5971828684629,55.500848824437455,0.09687499999999999,0.1485,137.67780619977384,74.82601404594712,130.20566451787897,55.379650471931846,0.10250000000000001,0.162,138.1454543518676,69.19112056256924,123.93690331531845,54.745782752749214,0.10625,0.17099999999999999,138.1454543518676,69.19112056256924,123.93690331531845,54.745782752749214,0.11,0.18
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,126.28444352180077,141.38886234706953,171.55153624105014,30.162673893980624,0.05450000000000001,0.056999999999999995,134.60520415501293,118.6683752916918,163.95042035085328,45.28204505916147,0.0675,0.095,139.5564243200743,89.9640511586848,144.8331707358298,54.86911957714499,0.08375,0.14250000000000002,140.51658376545765,81.51607451128557,137.06836036752418,55.5522858562386,0.08862500000000001,0.15675,141.33088374159365,72.97185471835664,128.19205264646064,55.22019792810399,0.0935,0.171,141.80819845808256,67.11602428447145,121.51673445315171,54.40071016868026,0.09675,0.1805,141.80819845808256,67.11602428447145,121.51673445315171,54.40071016868026,0.1,0.19
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,127.90191046888364,142.57564058834504,171.759461361572,29.183820773226966,0.051500000000000004,0.056999999999999995,136.659292653523,120.38193727947461,164.7527709770918,44.37083369761721,0.0625,0.095,141.8493114118251,92.06888818846491,146.6122686818896,54.543380493424664,0.07625,0.14250000000000002,142.85310118176875,83.75304382253123,139.2221576018914,55.46911377936017,0.080375,0.15675,143.70362577271692,75.38470919260212,130.8029272932382,55.418218100636075,0.08449999999999999,0.171,144.20182924250025,69.68878719758717,124.50842839121577,54.819641193628605,0.08725,0.1805,144.20182924250025,69.68878719758717,124.50842839121577,54.819641193628605,0.09,0.19
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,129.60629785064185,143.71577114803088,171.93960817132455,28.22383702329367,0.0485,0.056999999999999995,138.81502534126162,122.00513939550284,165.478764512093,43.47362511659017,0.0575,0.095,144.2447292398329,94.02406261422712,148.2097927563396,54.18573014211249,0.06875,0.14250000000000002,145.2915363353329,85.81374667810036,141.1438393253637,55.33009264726334,0.072125,0.15675,146.1775601804036,77.5842973234198,133.1116196973249,55.52732237390507,0.07550000000000001,0.171,146.69613925661105,72.01320954251754,127.13203876851043,55.118829225992876,0.07775,0.1805,146.69613925661105,72.01320954251754,127.13203876851043,55.118829225992876,0.08,0.19
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,131.0502358228988,142.3838241950634,171.7272523147044,29.343428119641036,0.0485,0.06,140.10109816138544,119.38780011054271,164.29178217369753,44.90398206315479,0.0575,0.1,145.37643521383637,90.12661906271707,144.97277825880116,54.846159196084066,0.06875,0.15000000000000002,146.38884104674514,81.51279884570884,137.06515472896186,55.55235588325302,0.072125,0.165,147.24465759919192,72.7968410607559,127.99949437795964,55.20265331720374,0.07550000000000001,0.18000000000000002,147.74510557283912,66.81627103910783,121.16219928633438,54.34592824722655,0.07775,0.19,147.74510557283912,66.81627103910783,121.16219928633438,54.34592824722655,0.08,0.2
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,129.35940784434482,141.26695210968379,171.52901770763208,30.26206559794829,0.051500000000000004,0.06,137.99461679191648,117.82834518882585,163.54357402378162,45.715228834955774,0.0625,0.1,143.05425157149526,88.25921028769754,143.3468834452965,55.087673157598964,0.07625,0.15000000000000002,144.02830455301546,79.53153255129313,135.09849286836308,55.56696031706995,0.080375,0.165,144.85255279179182,70.6540075615255,125.60705275515683,54.95304519363133,0.08449999999999999,0.18000000000000002,145.33491465983775,64.51856062215492,118.40338015803741,53.88481953588249,0.08725,0.19,145.33491465983775,64.51856062215492,118.40338015803741,53.88481953588249,0.09,0.2
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,127.75008517491241,140.10385174384584,171.30347860777874,31.199626863932906,0.05450000000000001,0.06,135.98065001017355,116.18029823003626,162.7194750215158,46.53917679147953,0.0675,0.1,140.82392093202148,86.2425729761072,141.53622592654645,55.29365295043925,0.08375,0.15000000000000002,141.7588113114251,77.37185677724479,132.8916175936236,55.5197608163788,0.08862500000000001,0.165,142.55062995007623,68.2894697278349,122.89266006725272,54.603190339417814,0.0935,0.18000000000000002,143.0143266399217,61.95459393743775,115.23933135304753,53.28473741560978,0.09675,0.19,143.0143266399217,61.95459393743775,115.23933135304753,53.28473741560978,0.1,0.2
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,124.74980167980245,140.15824628333309,171.31445491162117,31.156208628288077,0.0575,0.056999999999999995,132.6506509553594,116.87244050710103,163.06976482037834,46.19732431327733,0.07250000000000001,0.095,137.36649715321482,87.71921902466906,142.86763781994517,55.14841879527609,0.09125,0.14250000000000002,138.28300901852083,79.11022291013147,134.67314401846224,55.562921108330784,0.09687499999999999,0.15675,139.060886812434,70.34748308475751,125.25957211856107,54.91208903380355,0.10250000000000001,0.171,139.5171179412989,64.28887046056195,118.12360114862496,53.834730688063,0.10625,0.1805,139.5171179412989,64.28887046056195,118.12360114862496,53.834730688063,0.11,0.19
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,121.75088843927932,140.0821067505246,171.299078988136,31.2169722376114,0.0605,0.054,129.2678933002908,117.31677388134761,163.29144273813301,45.97466885678539,0.0775,0.09,133.81522102322316,88.83452327641791,143.85298562596918,55.01846234955126,0.09875,0.135,134.70484741990916,80.44336581880965,136.01048769802583,55.56712187921616,0.105125,0.1485,135.4614674408906,71.93733607243115,127.04759224035217,55.11025616792103,0.1115,0.162,135.90590580293912,66.0917533570134,120.30014156800709,54.20838821099369,0.11574999999999999,0.17099999999999999,135.90590580293912,66.0917533570134,120.30014156800709,54.20838821099369,0.12,0.18
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,118.76967538599436,139.87589361276267,171.25702504722753,31.38113143446486,0.0635,0.051000000000000004,125.85509739626673,117.50813962917528,163.3861458066922,45.87800617751694,0.0825,0.085,130.19442890773482,89.57513362716055,144.49768600027352,54.92255237311294,0.10625000000000001,0.1275,131.04869159407286,81.35894878982057,136.91442308088784,55.55547429106729,0.113375,0.14025,131.77667881525738,73.0526810506957,128.28083650499485,55.228155454299156,0.12050000000000001,0.15300000000000002,132.20492672876617,67.36708638942353,121.81272275986197,54.445636370438436,0.12525,0.1615,132.20492672876617,67.36708638942353,121.81272275986197,54.445636370438436,0.13,0.17
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,115.82192099983754,139.54084702327899,171.18742352279986,31.64657649952085,0.0665,0.048,122.436229788535,117.44428817770944,163.35459846888955,45.910310291180124,0.08750000000000001,0.08,126.53160779201102,89.93157441476828,144.80523668909382,54.873662274325525,0.11375000000000002,0.12,127.34248386442786,81.84740671184271,137.39182704633714,55.54442033449441,0.12162500000000001,0.132,128.03477782339263,73.68696892471658,128.97438749030005,55.287418565583465,0.1295,0.14400000000000002,128.4425895161836,68.11397138655549,122.68809383634812,54.574122449792625,0.13475,0.152,128.4425895161836,68.11397138655549,122.68809383634812,54.574122449792625,0.14,0.16
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,112.92233083763577,139.07896061920522,171.08890053480238,32.009939915597165,0.0695,0.045,119.03551289874689,117.12597199045464,163.19655768468724,46.070585694232584,0.0925,0.075,122.85623913477659,89.89910990591306,144.77729846018917,54.8781885542761,0.12125,0.11249999999999999,123.61658570866808,81.903271670342,137.44621319493194,55.54294152458995,0.129875,0.12374999999999999,124.26682163627461,73.83572289238307,129.13622192096005,55.30049902857699,0.1385,0.135,124.65033524202387,68.3305733790704,122.94050992274268,54.60993654367227,0.14425,0.1425,124.65033524202387,68.3305733790704,122.94050992274268,54.60993654367227,0.15,0.15
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,110.0841565587752,138.49294063292024,170.95963835593994,32.46669772301972,0.07250000000000001,0.042,115.67640822186199,116.55691442958539,162.91083146273212,46.353917033146736,0.0975,0.07,119.198413112353,89.47817617092885,144.41372058832604,54.93554441739722,0.12875,0.10500000000000001,119.90233720566167,81.525902074997,137.07797692935907,55.552074854362054,0.138125,0.1155,120.50518775245135,73.49781494584494,128.7681515681949,55.27033662234996,0.14750000000000002,0.12600000000000003,120.86113766861641,68.01618484828496,122.57392536237586,54.557740514090895,0.15375,0.133,120.86113766861641,68.01618484828496,122.57392536237586,54.557740514090895,0.16,0.14
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,107.31889951014875,137.78615267556523,170.79745186726245,33.01129919169725,0.07550000000000001,0.039,112.38067770656923,115.74365668934641,162.4953680505209,46.75171136117449,0.10250000000000001,0.065,115.58737056313385,88.67434129361966,143.71253891381934,55.03819762019969,0.13625,0.0975,116.23049760709699,80.71956713348047,136.28442175958395,55.564854626103475,0.146375,0.10725,116.78193080680472,72.6757646971082,127.86602899849203,55.19026430138382,0.15650000000000003,0.117,117.10781231451233,67.17180710728806,121.58257472677145,54.41076761948339,0.16325,0.1235,117.10781231451233,67.17180710728806,121.58257472677145,54.41076761948339,0.17,0.13
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,104.6361296498905,136.96255893007464,170.59987510585233,33.63731617577771,0.0785,0.036,109.1676133795778,114.6952929721536,161.947402658907,47.25210968675341,0.1075,0.06,112.05014552672117,87.49779768446759,142.66994378706136,55.17214610259377,0.14375,0.09,112.6297567815619,79.4928806013464,135.0595747484428,55.566694147096385,0.15462499999999998,0.09899999999999999,113.12717973187864,71.37506041937337,126.41927217798556,55.044211758612185,0.1655,0.108,113.42134557233061,65.79930411990259,119.95012171176003,54.15081759185745,0.17275,0.11399999999999999,113.42134557233061,65.79930411990259,119.95012171176003,54.15081759185745,0.18,0.12
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,102.04341767548836,136.0266485195002,170.36425186327898,34.33760334377876,0.0815,0.033,106.05349531049094,113.42311102056641,161.26364085046242,47.840529829896035,0.1125,0.055,108.61045966596522,85.96243317864156,141.28018384715736,55.3177506685158,0.15125,0.0825,109.1254915937241,77.85762258065617,133.3937370918846,55.536114511228426,0.162875,0.09075,109.56776971419615,69.6025000233973,124.40958264218543,54.80708261878813,0.17450000000000002,0.099,109.8294506517829,63.899045762454236,117.64711054527369,53.748064782819455,0.18225,0.1045,109.8294506517829,63.899045762454236,117.64711054527369,53.748064782819455,0.19,0.11
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,99.54636773334185,134.98336356692184,170.0878247870763,35.10446122015446,0.0845,0.03,103.05130091647302,111.94016025502616,160.44045386657604,48.50029361154987,0.11750000000000001,0.05,105.28796826182304,84.08455913335307,139.5353439399624,55.45078480660931,0.15875,0.07500000000000001,105.73888913458175,75.8270146871679,131.27264894595623,55.44563425878833,0.171125,0.0825,106.12625181679786,67.36350692331102,121.80850890189826,54.44500197858724,0.18350000000000002,0.09000000000000001,106.35550641823562,61.46572374365361,114.62586560652127,53.16014186286767,0.19175,0.095,106.35550641823562,61.46572374365361,114.62586560652127,53.16014186286767,0.2,0.1
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,97.72006532229094,135.55864056381438,170.2420357383694,34.68339517455504,0.0845,0.027,100.95577673063218,113.06413248205601,161.06695822656928,48.00282574451325,0.11750000000000001,0.045,103.0350444891853,85.83818850205816,141.1662736589633,55.32808515690512,0.15875,0.0675,103.45570139275901,77.80674385591533,133.3413015747782,55.53455771886289,0.171125,0.07425,103.81747339075575,69.62907587010884,124.44003749981958,54.81096162971075,0.18350000000000002,0.081,104.03176203901421,63.982586273290295,117.7493991770012,53.76681290371091,0.19175,0.08549999999999999,104.03176203901421,63.982586273290295,117.7493991770012,53.76681290371091,0.2,0.09
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,95.8558013226386,136.0777230218601,170.3774129156967,34.29968989383664,0.0845,0.024,98.79988515865266,114.08639952909176,161.62271752810395,47.53631799901219,0.11750000000000001,0.04,100.70422362934201,87.43463251879676,142.61342133396477,55.178788815168005,0.15875,0.06,101.09077811438357,79.60242555459193,135.16981924768476,55.56739369309284,0.171125,0.066,101.42358127815147,71.66941899026224,126.74875784289115,55.07933885262891,0.18350000000000002,0.07200000000000001,101.62086970278384,66.23104023429336,120.4664331503895,54.23539291609616,0.19175,0.076,101.62086970278384,66.23104023429336,120.4664331503895,54.23539291609616,0.2,0.08
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,93.95644438371176,136.53921249101896,170.4947497249753,33.955537233956335,0.0845,0.021,96.58733855692742,115.00188603885968,162.10910126185675,47.10721522299708,0.11750000000000001,0.035,98.29949805986043,88.8665944279428,143.88106232486058,55.01446789691775,0.15875,0.052500000000000005,98.64812977214652,81.20857229615623,136.7667717368895,55.558199440733276,0.171125,0.05775,98.94858915778453,73.48431111006404,128.7534090210558,55.26909791099177,0.18350000000000002,0.06300000000000001,99.12683928959581,68.21876571054425,122.81029674361572,54.591531033071476,0.19175,0.0665,99.12683928959581,68.21876571054425,122.81029674361572,54.591531033071476,0.2,0.07
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,92.02527960963533,136.94184363859495,170.59478723660564,33.65294359801069,0.0845,0.018,94.32271997820355,115.80585462250772,162.52743904411182,46.721584421604064,0.11750000000000001,0.03,95.82615407617254,90.12661906271708,144.97277825880116,54.846159196084066,0.15875,0.045,96.13315971102514,82.61886069916011,138.13896521619174,55.52010451703162,0.171125,0.049499999999999995,96.39799228551693,75.07106417686178,130.46817177620704,55.397107599345254,0.18350000000000002,0.054,96.55521636286451,69.94843606596274,124.80524152379989,54.85680545783716,0.19175,0.056999999999999995,96.55521636286451,69.94843606596274,124.80524152379989,54.85680545783716,0.2,0.06
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,90.06599103323467,137.28449513349753,170.67820073933927,33.393705605841745,0.0845,0.015,92.01147838636544,116.49399303828551,162.87898656906788,46.38499353078235,0.11750000000000001,0.025,93.29080141128588,91.207421352862,145.8915704077325,54.68414905487052,0.15875,0.037500000000000006,93.55270462129259,83.82663882796244,139.2918173891781,55.46517856121566,0.171125,0.04125,93.77881871960358,76.42550162499468,131.90384522333403,55.47834359833934,0.18350000000000002,0.045000000000000005,93.9131403864533,71.4195443030065,126.46914229107978,55.04959798807328,0.19175,0.0475,93.9131403864533,71.4195443030065,126.46914229107978,55.04959798807328,0.2,0.05
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,88.08263278795584,137.5661996332296,170.7455868867865,33.17938725355693,0.0845,0.012,89.65989307844234,117.06249605329214,163.1648892567303,46.10239320343818,0.11750000000000001,0.02,90.70135072389915,92.10220157957974,146.63993153212806,54.537729952548325,0.15875,0.03,90.91501775506005,84.8253886614861,140.2296188384737,55.4042301769876,0.171125,0.033,91.0996185488641,77.54274988599809,133.06864350987883,55.52589362388072,0.18350000000000002,0.036000000000000004,91.20933803095727,72.62972552287759,127.81522495562153,55.18549943274394,0.19175,0.038,91.20933803095727,72.62972552287759,127.81522495562153,55.18549943274394,0.2,0.04
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,86.07958895783848,137.78615267556523,170.79745186726245,33.01129919169725,0.0845,0.009,87.27500495788925,117.50813962917528,163.3861458066922,45.87800617751694,0.11750000000000001,0.015,88.0669317297931,92.80493877401058,147.21988630851146,54.41494753450089,0.15875,0.0225,88.22968596226573,85.60914314388994,140.95571112124827,55.34656797735832,0.171125,0.024749999999999998,88.37038061567014,78.41789646230912,133.96873846120218,55.550841998893084,0.18350000000000002,0.027,88.45404002325228,73.57576191458212,128.8531985794998,55.277436664917666,0.19175,0.028499999999999998,88.45404002325228,73.57576191458212,128.8531985794998,55.277436664917666,0.2,0.03
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,84.06152267731056,137.94372027980253,170.83420102082363,32.89048074102107,0.0845,0.006,84.86451443776052,117.82834518882585,163.54357402378162,45.715228834955774,0.11750000000000001,0.01,85.3977487764804,93.3106517556375,147.63300945556193,54.32235769992446,0.15875,0.015,85.50747626330397,86.17285045590589,141.47260404285325,55.29975358694736,0.171125,0.0165,85.60237134051377,79.04653424833067,134.60862673660642,55.56209248827574,0.18350000000000002,0.018000000000000002,85.65881540093726,74.25436113286604,129.59000339641213,55.33564226354609,0.19175,0.019,85.65881540093726,74.25436113286604,129.59000339641213,55.33564226354609,0.2,0.02
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,82.03331566941439,138.03844507610796,170.85613029632992,32.81768522022196,0.0845,0.003,82.43664824681014,118.02123194116581,163.63778125602045,45.61654931485463,0.11750000000000001,0.005,82.70487598573565,93.61561676675802,147.8804298082522,54.26481304149419,0.15875,0.0075,82.76011380975613,86.51267461021989,141.78204924412648,55.269374633906615,0.171125,0.00825,82.80789716201902,79.42519522809471,134.9913724682371,55.56617724014241,0.18350000000000002,0.009000000000000001,82.83632443349303,74.66274899647972,130.03029959812102,55.36755060164132,0.19175,0.0095,82.83632443349303,74.66274899647972,130.03029959812102,55.36755060164132,0.2,0.01
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,80.0,138.0700508064288,170.86341988591005,32.79336907948128,0.0845,0.0,80.0,118.08565556206634,163.66914155693223,45.58348599486587,0.11750000000000001,0.0,80.0,93.71753143605525,147.96282749129824,54.24529605524298,0.15875,0.0,80.0,86.62622069457217,141.8850832182998,55.25886252372762,0.171125,0.0,80.0,79.55166851144531,135.1187591357904,55.56709062434511,0.18350000000000002,0.0,80.0,74.79909150765913,130.17677252443372,55.377681016774574,0.19175,0.0,80.0,74.79909150765913,130.17677252443372,55.377681016774574,0.2,0.0
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,77.96668433058561,138.03844507610796,170.85613029632992,32.81768522022196,0.0845,-0.003,77.56335175318986,118.02123194116581,163.63778125602045,45.61654931485463,0.11750000000000001,-0.005,77.29512401426435,93.61561676675802,147.8804298082522,54.26481304149419,0.15875,-0.0075,77.23988619024387,86.51267461021989,141.78204924412648,55.269374633906615,0.171125,-0.00825,77.19210283798098,79.42519522809471,134.9913724682371,55.56617724014241,0.18350000000000002,-0.009000000000000001,77.16367556650697,74.66274899647972,130.03029959812102,55.36755060164132,0.19175,-0.0095,77.16367556650697,74.66274899647972,130.03029959812102,55.36755060164132,0.2,-0.01
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,75.93847732268944,137.94372027980253,170.83420102082363,32.89048074102107,0.0845,-0.006,75.13548556223948,117.82834518882585,163.54357402378162,45.715228834955774,0.11750000000000001,-0.01,74.6022512235196,93.3106517556375,147.63300945556193,54.32235769992446,0.15875,-0.015,74.49252373669603,86.17285045590589,141.47260404285325,55.29975358694736,0.171125,-0.0165,74.39762865948623,79.04653424833067,134.60862673660642,55.56209248827574,0.18350000000000002,-0.018000000000000002,74.34118459906274,74.25436113286604,129.59000339641213,55.33564226354609,0.19175,-0.019,74.34118459906274,74.25436113286604,129.59000339641213,55.33564226354609,0.2,-0.02
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,73.92041104216152,137.78615267556523,170.79745186726245,33.01129919169725,0.0845,-0.009,72.72499504211075,117.50813962917528,163.3861458066922,45.87800617751694,0.11750000000000001,-0.015,71.9330682702069,92.80493877401058,147.21988630851146,54.41494753450089,0.15875,-0.0225,71.77031403773427,85.60914314388994,140.95571112124827,55.34656797735832,0.171125,-0.024749999999999998,71.62961938432986,78.41789646230912,133.96873846120218,55.550841998893084,0.18350000000000002,-0.027,71.54595997674772,73.57576191458212,128.8531985794998,55.277436664917666,0.19175,-0.028499999999999998,71.54595997674772,73.57576191458212,128.8531985794998,55.277436664917666,0.2,-0.03
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,71.91736721204416,137.5661996332296,170.7455868867865,33.17938725355693,0.0845,-0.012,70.34010692155766,117.06249605329214,163.1648892567303,46.10239320343818,0.11750000000000001,-0.02,69.29864927610085,92.10220157957974,146.63993153212806,54.537729952548325,0.15875,-0.03,69.08498224493995,84.8253886614861,140.2296188384737,55.4042301769876,0.171125,-0.033,68.9003814511359,77.54274988599809,133.06864350987883,55.52589362388072,0.18350000000000002,-0.036000000000000004,68.79066196904273,72.62972552287759,127.81522495562153,55.18549943274394,0.19175,-0.038,68.79066196904273,72.62972552287759,127.81522495562153,55.18549943274394,0.2,-0.04
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,69.93400896676533,137.28449513349753,170.67820073933927,33.393705605841745,0.0845,-0.015,67.98852161363456,116.49399303828551,162.87898656906788,46.38499353078235,0.11750000000000001,-0.025,66.70919858871412,91.207421352862,145.8915704077325,54.68414905487052,0.15875,-0.037500000000000006,66.44729537870741,83.82663882796244,139.2918173891781,55.46517856121566,0.171125,-0.04125,66.22118128039642,76.42550162499468,131.90384522333403,55.47834359833934,0.18350000000000002,-0.045000000000000005,66.0868596135467,71.4195443030065,126.46914229107978,55.04959798807328,0.19175,-0.0475,66.0868596135467,71.4195443030065,126.46914229107978,55.04959798807328,0.2,-0.05
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,67.97472039036467,136.94184363859495,170.59478723660564,33.65294359801069,0.0845,-0.018,65.67728002179645,115.80585462250772,162.52743904411182,46.721584421604064,0.11750000000000001,-0.03,64.17384592382746,90.12661906271708,144.97277825880116,54.846159196084066,0.15875,-0.045,63.866840288974856,82.61886069916011,138.13896521619174,55.52010451703162,0.171125,-0.049499999999999995,63.602007714483065,75.07106417686178,130.46817177620704,55.397107599345254,0.18350000000000002,-0.054,63.44478363713549,69.94843606596274,124.80524152379989,54.85680545783716,0.19175,-0.056999999999999995,63.44478363713549,69.94843606596274,124.80524152379989,54.85680545783716,0.2,-0.06
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,66.04355561628824,136.53921249101896,170.4947497249753,33.955537233956335,0.0845,-0.021,63.41266144307259,115.00188603885968,162.10910126185675,47.10721522299708,0.11750000000000001,-0.035,61.700501940139574,88.8665944279428,143.88106232486058,55.01446789691775,0.15875,-0.052500000000000005,61.351870227853475,81.20857229615623,136.7667717368895,55.558199440733276,0.171125,-0.05775,61.051410842215475,73.48431111006404,128.7534090210558,55.26909791099177,0.18350000000000002,-0.06300000000000001,60.87316071040419,68.21876571054425,122.81029674361572,54.591531033071476,0.19175,-0.0665,60.87316071040419,68.21876571054425,122.81029674361572,54.591531033071476,0.2,-0.07
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,64.1441986773614,136.0777230218601,170.3774129156967,34.29968989383664,0.0845,-0.024,61.20011484134734,114.08639952909176,161.62271752810395,47.53631799901219,0.11750000000000001,-0.04,59.295776370658,87.43463251879676,142.61342133396477,55.178788815168005,0.15875,-0.06,58.90922188561643,79.60242555459193,135.16981924768476,55.56739369309284,0.171125,-0.066,58.576418721848526,71.66941899026224,126.74875784289115,55.07933885262891,0.18350000000000002,-0.07200000000000001,58.37913029721617,66.23104023429336,120.4664331503895,54.23539291609616,0.19175,-0.076,58.37913029721617,66.23104023429336,120.4664331503895,54.23539291609616,0.2,-0.08
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,62.27993467770906,135.55864056381438,170.2420357383694,34.68339517455504,0.0845,-0.027,59.04422326936782,113.06413248205601,161.06695822656928,48.00282574451325,0.11750000000000001,-0.045,56.964955510814704,85.83818850205816,141.1662736589633,55.32808515690512,0.15875,-0.0675,56.54429860724098,77.80674385591533,133.3413015747782,55.53455771886289,0.171125,-0.07425,56.18252660924425,69.62907587010884,124.44003749981958,54.81096162971075,0.18350000000000002,-0.081,55.96823796098579,63.982586273290295,117.7493991770012,53.76681290371091,0.19175,-0.08549999999999999,55.96823796098579,63.982586273290295,117.7493991770012,53.76681290371091,0.2,-0.09
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,60.45363226665815,134.98336356692184,170.0878247870763,35.10446122015446,0.0845,-0.03,56.948699083526975,111.94016025502616,160.44045386657604,48.50029361154987,0.11750000000000001,-0.05,54.71203173817696,84.08455913335307,139.5353439399624,55.45078480660931,0.15875,-0.07500000000000001,54.261110865418246,75.8270146871679,131.27264894595623,55.44563425878833,0.171125,-0.0825,53.87374818320214,67.36350692331102,121.80850890189826,54.44500197858724,0.18350000000000002,-0.09000000000000001,53.64449358176438,61.46572374365361,114.62586560652127,53.16014186286767,0.19175,-0.095,53.64449358176438,61.46572374365361,114.62586560652127,53.16014186286767,0.2,-0.1
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,57.95658232451164,136.0266485195002,170.36425186327898,34.33760334377876,0.0815,-0.033,53.946504689509055,113.42311102056641,161.26364085046242,47.840529829896035,0.1125,-0.055,51.38954033403478,85.96243317864156,141.28018384715736,55.3177506685158,0.15125,-0.0825,50.87450840627589,77.85762258065617,133.3937370918846,55.536114511228426,0.162875,-0.09075,50.432230285803854,69.6025000233973,124.40958264218543,54.80708261878813,0.17450000000000002,-0.099,50.17054934821709,63.899045762454236,117.64711054527369,53.748064782819455,0.18225,-0.1045,50.17054934821709,63.899045762454236,117.64711054527369,53.748064782819455,0.19,-0.11
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,55.3638703501095,136.96255893007464,170.59987510585233,33.63731617577771,0.0785,-0.036,50.8323866204222,114.6952929721536,161.947402658907,47.25210968675341,0.1075,-0.06,47.949854473278826,87.49779768446759,142.66994378706136,55.17214610259377,0.14375,-0.09,47.37024321843811,79.4928806013464,135.0595747484428,55.566694147096385,0.15462499999999998,-0.09899999999999999,46.87282026812136,71.37506041937337,126.41927217798556,55.044211758612185,0.1655,-0.108,46.578654427669385,65.79930411990259,119.95012171176003,54.15081759185745,0.17275,-0.11399999999999999,46.578654427669385,65.79930411990259,119.95012171176003,54.15081759185745,0.18,-0.12
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,52.68110048985125,137.78615267556523,170.79745186726245,33.01129919169725,0.07550000000000001,-0.039,47.61932229343078,115.74365668934641,162.4953680505209,46.75171136117449,0.10250000000000001,-0.065,44.412629436866155,88.67434129361966,143.71253891381934,55.03819762019969,0.13625,-0.0975,43.76950239290301,80.71956713348047,136.28442175958395,55.564854626103475,0.146375,-0.10725,43.21806919319527,72.6757646971082,127.86602899849203,55.19026430138382,0.15650000000000003,-0.117,42.89218768548768,67.17180710728806,121.58257472677145,54.41076761948339,0.16325,-0.1235,42.89218768548768,67.17180710728806,121.58257472677145,54.41076761948339,0.17,-0.13
