x,y,z,t0,t1,t2,t3,xc_px,yc_px,xc,yc,diagonal,xe,ye
0.08,0.18,0.12,146.0375110254218,71.75310994034804,126.84221457284508,55.08910463249704,4.0,241.0,0.17014925373134332,0.09043478260869564,77.83315488916018,0.8303236797274277,0.9102230483271376
0.09,0.18,0.12,143.43494882292202,69.23545318855845,123.98795527301952,54.75250208446107,25.0,245.0,0.2328358208955224,0.08347826086956522,77.20103626247513,0.7676320272572402,0.916914498141264
0.1,0.18,0.12,140.94539590092285,66.44229789481001,120.71813785617,54.27583996135999,40.0,248.0,0.2776119402985075,0.07826086956521733,77.12976079309465,0.7233390119250427,0.9219330855018588
0.11,0.17,0.12,137.0947570770121,68.4987990973867,123.13610137485075,54.63730227746405,51.0,238.0,0.3104477611940299,0.09565217391304348,77.46612162745726,0.6913117546848382,0.904275092936803
0.12,0.16,0.12,133.13010235415598,69.97365536312113,124.83402044094788,54.86036507782676,66.0,231.0,0.35522388059701493,0.10782608695652168,77.64663547121665,0.6470187393526405,0.8916356877323421
0.13,0.15,0.12,129.08561677997488,70.86188411559984,125.8419578458123,54.98007373021247,83.0,215.0,0.4059701492537314,0.13565217391304346,77.10382610480494,0.5965928449744464,0.8639405204460968
0.14,0.14,0.12,125.0,71.15860585595047,126.17621365158774,55.01760779563728,102.0,198.0,0.46268656716417916,0.16521739130434782,76.32168761236873,0.5400340715502555,0.8345724907063198
0.15,0.13,0.12,120.91438322002512,70.86188411559984,125.8419578458123,54.98007373021247,118.0,182.0,0.5104477611940299,0.1930434782608696,76.79192665899195,0.49267461669505963,0.8068773234200743
0.16,0.12,0.12,116.86989764584402,69.97365536312113,124.83402044094788,54.86036507782676,133.0,168.0,0.555223880597015,0.21739130434782605,75.92759709091287,0.44838160136286204,0.7825278810408922
0.17,0.11,0.12,112.9052429229879,68.4987990973867,123.13610137485075,54.63730227746405,147.0,157.0,0.5970149253731344,0.23652173913043478,86.40023148117139,0.40715502555366273,0.7631970260223049
0.18,0.1,0.12,109.05460409907715,66.44229789481001,120.71813785617,54.27583996135999,168.0,145.0,0.6597014925373135,0.2573913043478261,76.32168761236873,0.34446337308347535,0.742193308550186
0.18,0.09,0.12,106.565051177078,69.23545318855845,123.98795527301952,54.75250208446107,170.0,128.0,0.6656716417910449,0.28695652173913044,76.96752561957543,0.3383304940374787,0.7128252788104089
0.18,0.08,0.12,103.96248897457818,71.75310994034804,126.84221457284508,55.08910463249704,171.0,114.0,0.6686567164179105,0.31130434782608696,76.05918747922567,0.3352640545144805,0.6884758364312268
0.18,0.07,0.12,101.25050550713324,73.99700743794199,129.31133745722235,55.31433001928036,171.0,98.0,0.6686567164179105,0.3391304347826087,76.66159403508382,0.3352640545144805,0.6607806691449815
0.18,0.06,0.12,98.434948822922,75.96397379623532,131.41753867131018,55.45356487507486,170.0,83.0,0.6656716417910449,0.3652173913043478,85.98255637046388,0.3383304940374787,0.6347583643122676
0.18,0.05,0.12,95.52411099675426,77.64779647472515,133.17725543248264,55.52945895775749,168.0,68.0,0.6597014925373135,0.3913043478260869,86.6083136886985,0.34446337308347535,0.6087360594795539
0.18,0.04,0.12,92.52880770915152,79.0406995289464,134.60271324166598,55.56201371271956,167.0,53.0,0.6567164179104479,0.41739130434782606,77.98717843338096,0.34752981260647364,0.5827137546468402
0.18,0.03,0.12,89.46232220802561,80.13456609909369,135.70294770879343,55.56838160969973,169.0,40.0,0.6626865671641791,0.44,78.49203781276162,0.34139693356047707,0.5600371747211896
0.18,0.02,0.12,86.3401917459099,80.92195893999266,136.4844685034288,55.562509563436144,169.0,28.0,0.6626865671641791,0.4608695652173913,77.15568676384133,0.34139693356047707,0.5390334572490707
0.18,0.01,0.12,83.17983011986423,81.39694562718014,136.9516808202597,55.55473519307953,170.0,16.0,0.6656716417910449,0.4817391304347826,76.83749084919418,0.3383304940374787,0.5180297397769517
0.18,0.0,0.12,80.0,81.55571259377567,137.1071390655247,55.55142647174904,169.0,0.0,0.6626865671641791,0.5095652173913043,76.84399781375251,0.34139693356047707,0.49033457249070633
0.18,-0.01,0.12,76.82016988013577,81.39694562718014,136.9516808202597,55.55473519307953,168.0,-17.0,0.6597014925373135,0.5391304347826087,76.32168761236873,0.34446337308347535,0.46096654275092935
0.18,-0.02,0.12,73.6598082540901,80.92195893999266,136.4844685034288,55.562509563436144,167.0,-29.0,0.6567164179104479,0.5599999999999999,76.05918747922567,0.34752981260647364,0.4399628252788104
0.18,-0.03,0.12,70.53767779197439,80.13456609909369,135.70294770879343,55.56838160969973,166.0,-42.0,0.6537313432835822,0.5826086956521739,76.96752561957543,0.35059625212947193,0.41728624535315983
0.18,-0.04,0.12,67.47119229084849,79.0406995289464,134.60271324166598,55.56201371271956,166.0,-57.0,0.6537313432835822,0.6086956521739131,75.96051605933177,0.35059625212947193,0.3912639405204461
0.18,-0.05,0.12,64.47588900324574,77.64779647472515,133.17725543248264,55.52945895775749,169.0,-70.0,0.6626865671641791,0.6313043478260869,75.8946638440411,0.34139693356047707,0.3685873605947955
0.18,-0.06,0.12,61.56505117707799,75.96397379623532,131.41753867131018,55.45356487507486,171.0,-83.0,0.6686567164179105,0.6539130434782608,76.6550715869472,0.3352640545144805,0.345910780669145
0.18,-0.07,0.12,58.74949449286676,73.99700743794199,129.31133745722235,55.31433001928036,171.0,-100.0,0.6686567164179105,0.6834782608695652,76.48529270389177,0.3352640545144805,0.316542750929368
0.18,-0.08,0.12,56.03751102542181,71.75310994034804,126.84221457284508,55.08910463249704,173.0,-112.0,0.6746268656716419,0.7043478260869565,76.94153624668537,0.32913117546848386,0.2955390334572491
0.18,-0.09,0.12,53.43494882292201,69.23545318855845,123.98795527301952,54.75250208446107,173.0,-127.0,0.6746268656716419,0.7304347826086957,76.53103945458993,0.32913117546848386,0.26951672862453535
0.18,-0.1,0.12,50.94539590092285,66.44229789481001,120.71813785617,54.27583996135999,173.0,-146.0,0.6746268656716419,0.7634782608695652,77.10382610480494,0.32913117546848386,0.23680297397769512
0.17,-0.11,0.12,47.094757077012105,68.4987990973867,123.13610137485075,54.63730227746405,161.0,-155.0,0.6388059701492539,0.7791304347826087,78.0,0.36422487223168654,0.22081784386617098
0.16,-0.12,0.12,43.13010235415598,69.97365536312113,124.83402044094788,54.86036507782676,149.0,-171.0,0.6029850746268657,0.8069565217391304,79.22752047110903,0.3993185689948893,0.19312267657992566
0.15,-0.13,0.12,39.08561677997487,70.86188411559984,125.8419578458123,54.98007373021247,134.0,-182.0,0.5582089552238807,0.826086956521739,78.91767862779544,0.4436115843270869,0.17379182156133832
0.14,-0.14,0.12,35.0,71.15860585595047,126.17621365158774,55.01760779563728,114.0,-196.0,0.49850746268656726,0.8504347826086956,78.33900688673555,0.503236797274276,0.14944237918215608
0.13,-0.15,0.12,30.914383220025123,70.86188411559984,125.8419578458123,54.98007373021247,90.0,-214.0,0.4268656716417911,0.8817391304347826,79.12016177940993,0.5751277683134582,0.11840148698884756
0.12,-0.16,0.12,26.869897645844013,69.97365536312113,124.83402044094788,54.86036507782676,74.0,-228.0,0.3791044776119403,0.9060869565217391,79.62411694957753,0.6224872231686542,0.09405204460966538
0.11,-0.17,0.12,22.90524292298789,68.4987990973867,123.13610137485075,54.63730227746405,58.0,-240.0,0.33134328358208964,0.9269565217391305,79.75587752636166,0.6698466780238501,0.07304832713754644
0.1,-0.18,0.12,19.05460409907714,66.44229789481001,120.71813785617,54.27583996135999,43.0,-256.0,0.28656716417910455,0.9547826086956521,79.05694150420949,0.7141396933560478,0.04535315985130117
0.09,-0.18,0.12,16.56505117707799,69.23545318855845,123.98795527301952,54.75250208446107,22.0,-257.0,0.2238805970149254,0.9565217391304348,82.61961026293939,0.7768313458262351,0.04368029739776946
0.08,-0.18,0.12,13.962488974578193,71.75310994034804,126.84221457284508,55.08910463249704,5.0,-256.0,0.17313432835820897,0.9547826086956521,80.72174428244226,0.8272572402044294,0.04535315985130117
0.07,-0.18,0.12,11.25050550713324,73.99700743794199,129.31133745722235,55.31433001928036,-4.0,-248.0,0.14626865671641792,0.9408695652173913,82.75868534480233,0.8531516183986372,0.05873605947955385
0.06,-0.18,0.12,8.43494882292201,75.96397379623532,131.41753867131018,55.45356487507486,-25.0,-246.0,0.08358208955223882,0.9373913043478261,82.80700453464067,0.9158432708688247,0.0620817843866171
0.05,-0.18,0.12,5.52411099675426,77.64779647472515,133.17725543248264,55.52945895775749,-40.0,-242.0,0.03880597014925374,0.9304347826086956,81.68843247363729,0.9601362862010222,0.0687732342007435
0.05,-0.19,0.12,4.74356283647073,72.05092299080442,127.1739835130118,55.12306052220736,-30.0,-253.0,0.06865671641791045,0.9495652173913043,80.15609770940699,0.9294718909710393,0.04944237918215605
0.06,-0.19,0.12,7.5255683737228765,70.4174211158999,125.33897041744208,54.92154930154217,-12.0,-258.0,0.12238805970149255,0.9582608695652174,79.19595949289332,0.8759795570698468,0.04107806691449806
0.07,-0.19,0.12,10.224859431168085,68.4987990973867,123.13610137485075,54.63730227746405,6.0,-260.0,0.17611940298507464,0.9617391304347825,79.98124780221924,0.8224872231686542,0.037732342007434916
0.08,-0.19,0.12,12.833654177917552,66.29564995849194,120.5434783691598,54.24782841066786,15.0,-265.0,0.2029850746268657,0.9704347826086956,80.15609770940699,0.7965928449744464,0.029368029739776924
0.09,-0.19,0.12,15.346175941946695,63.80423290830221,117.53090399613272,53.72667108783051,32.0,-268.0,0.2537313432835821,0.9756521739130435,79.81227975693966,0.7461669505962522,0.02434944237918213
0.1,-0.19,0.12,17.75854060106002,61.013918832651726,114.05602578046624,53.0421069478145,47.0,-269.0,0.2985074626865672,0.9773913043478261,80.7093550959243,0.7018739352640546,0.02267657992565053
0.11,-0.18,0.12,21.42956561483851,63.3644290988825,116.9902527483729,53.6258236494904,66.0,-260.0,0.35522388059701493,0.9617391304347825,81.49233092751734,0.6453151618398638,0.038661710037174724
0.12,-0.17,0.12,25.217592968192704,65.12307303010735,119.13625609594727,54.01318306583995,85.0,-238.0,0.4119402985074627,0.9234782608695652,81.02468759581859,0.5887563884156729,0.0763940520446097
0.13,-0.16,0.12,29.093858886229505,66.29564995849194,120.5434783691598,54.24782841066786,104.0,-225.0,0.4686567164179105,0.9008695652173913,80.99382692526635,0.5321976149914822,0.09907063197026023
0.14,-0.15,0.12,33.025065989118026,66.88239283549285,121.24051215034898,54.358119314856125,120.0,-209.0,0.5164179104477613,0.8730434782608696,79.81227975693966,0.4848381601362862,0.12676579925650555
0.15,-0.14,0.12,36.97493401088197,66.88239283549285,121.24051215034898,54.358119314856125,131.0,-198.0,0.5492537313432837,0.8539130434782609,79.62411694957753,0.4528109028960818,0.14609665427509289
0.16,-0.13,0.12,40.9061411137705,66.29564995849194,120.5434783691598,54.24782841066786,147.0,-181.0,0.5970149253731344,0.8243478260869566,79.51100552753688,0.4054514480408859,0.17546468401486986
0.17,-0.12,0.12,44.78240703180729,65.12307303010735,119.13625609594727,54.01318306583995,158.0,-167.0,0.6298507462686568,0.8,79.05694150420949,0.37342419080068145,0.19981412639405205
0.18,-0.11,0.12,48.57043438516149,63.3644290988825,116.9902527483729,53.6258236494904,177.0,-155.0,0.6865671641791045,0.7791304347826087,77.05841939723393,0.31686541737649065,0.22081784386617098
0.19,-0.1,0.12,52.24145939893998,61.013918832651726,114.05602578046624,53.0421069478145,191.0,-141.0,0.7283582089552241,0.7547826086956522,76.4198926981712,0.27563884156729124,0.24516728624535317
0.19,-0.09,0.12,54.65382405805331,63.80423290830221,117.53090399613272,53.72667108783051,195.0,-126.0,0.7402985074626867,0.728695652173913,78.08969202141856,0.2633730834752982,0.27118959107806695
0.19,-0.08,0.12,57.166345822082455,66.29564995849194,120.5434783691598,54.24782841066786,194.0,-104.0,0.7373134328358211,0.6904347826086956,77.87810988975015,0.26643952299829643,0.30892193308550187
0.19,-0.07,0.12,59.77514056883192,68.4987990973867,123.13610137485075,54.63730227746405,191.0,-96.0,0.7283582089552241,0.6765217391304348,77.3692445355388,0.27563884156729124,0.3232342007434944
0.19,-0.06,0.12,62.47443162627713,70.4174211158999,125.33897041744208,54.92154930154217,191.0,-78.0,0.7283582089552241,0.6452173913043477,77.79460135510689,0.27563884156729124,0.354275092936803
0.19,-0.05,0.12,65.25643716352927,72.05092299080442,127.1739835130118,55.12306052220736,188.0,-65.0,0.7194029850746269,0.6226086956521739,78.18567643756751,0.28483816013628616,0.37695167286245357
0.19,-0.04,0.12,68.11134196037203,73.39618428915121,128.65713540683265,55.26095111768142,190.0,-48.0,0.7253731343283583,0.5930434782608696,86.31338250816034,0.2787052810902896,0.4063197026022305
0.19,-0.03,0.12,71.0273733851036,74.4489152435157,129.80005104602284,55.35113580250714,189.0,-34.0,0.7223880597014927,0.568695652173913,76.53757247260981,0.2817717206132879,0.4306691449814126
0.19,-0.02,0.12,73.99099404250548,75.20470705383993,130.610979080891,55.406272027051074,188.0,-26.0,0.7194029850746269,0.5547826086956522,77.52418977325722,0.28483816013628616,0.4449814126394052
0.19,-0.01,0.12,76.98721249581666,75.65983455821281,131.0954301173445,55.43559555913168,186.0,-7.0,0.7134328358208957,0.5217391304347826,76.27581530209953,0.29097103918228284,0.4776951672862454
0.19,0.0,0.12,80.0,75.81183078672105,131.25656954958862,55.44473876286758,185.0,11.0,0.7104477611940299,0.49043478260869566,76.83749084919418,0.2940374787052811,0.5087360594795539
0.19,0.01,0.12,83.01278750418334,75.65983455821281,131.0954301173445,55.43559555913168,183.0,23.0,0.7044776119402987,0.46956521739130436,76.48529270389177,0.30017035775127765,0.5297397769516728
0.19,0.02,0.12,86.00900595749452,75.20470705383993,130.610979080891,55.406272027051074,182.0,38.0,0.7014925373134329,0.4434782608695652,77.07788269017254,0.303236797274276,0.5557620817843867
0.19,0.03,0.12,88.9726266148964,74.4489152435157,129.80005104602284,55.35113580250714,183.0,45.0,0.7044776119402987,0.43130434782608695,77.10382610480494,0.30017035775127765,0.5684014869888476
0.19,0.04,0.12,91.88865803962796,73.39618428915121,128.65713540683265,55.26095111768142,183.0,61.0,0.7044776119402987,0.4034782608695652,75.92759709091287,0.30017035775127765,0.596096654275093
0.19,0.05,0.12,94.74356283647072,72.05092299080442,127.1739835130118,55.12306052220736,177.0,75.0,0.6865671641791045,0.37913043478260866,86.02325267042627,0.3185689948892675,0.6204460966542751
0.19,0.06,0.12,97.52556837372288,70.4174211158999,125.33897041744208,54.92154930154217,181.0,92.0,0.6985074626865673,0.3495652173913043,76.55063683601855,0.3063032367972742,0.649814126394052
0.19,0.07,0.12,100.22485943116808,68.4987990973867,123.13610137485075,54.63730227746405,179.0,105.0,0.6925373134328359,0.3269565217391304,85.47514258543241,0.3124361158432709,0.6724907063197026
0.19,0.08,0.12,102.83365417791754,66.29564995849194,120.5434783691598,54.24782841066786,182.0,119.0,0.7014925373134329,0.3026086956521739,76.05918747922567,0.303236797274276,0.6968401486988848
0.19,0.09,0.12,105.34617594194668,63.80423290830221,117.53090399613272,53.72667108783051,181.0,138.0,0.6985074626865673,0.26956521739130435,76.55716818169282,0.3063032367972742,0.7295539033457249
0.19,0.1,0.12,107.75854060106002,61.013918832651726,114.05602578046624,53.0421069478145,180.0,146.0,0.6955223880597017,0.25565217391304346,86.7294644281861,0.30936967632027257,0.7438661710037175
0.18,0.11,0.12,111.42956561483852,63.3644290988825,116.9902527483729,53.6258236494904,169.0,162.0,0.6626865671641791,0.22782608695652173,79.05694150420949,0.34139693356047707,0.7715613382899629
0.17,0.12,0.12,115.21759296819272,65.12307303010735,119.13625609594727,54.01318306583995,144.0,180.0,0.5880597014925374,0.19652173913043475,79.07591289387686,0.4163543441226576,0.8026022304832714
0.16,0.13,0.12,119.0938588862295,66.29564995849194,120.5434783691598,54.24782841066786,129.0,195.0,0.5432835820895523,0.17043478260869566,77.92945527847606,0.46064735945485524,0.8286245353159851
0.15,0.14,0.12,123.02506598911802,66.88239283549285,121.24051215034898,54.358119314856125,109.0,208.0,0.48358208955223886,0.14782608695652172,77.23341245859851,0.5202725724020443,0.8513011152416358
0.14,0.15,0.12,126.97493401088198,66.88239283549285,121.24051215034898,54.358119314856125,98.0,216.0,0.45074626865671646,0.13391304347826088,78.02563681252464,0.5522998296422488,0.8656133828996283
0.13,0.16,0.12,130.9061411137705,66.29564995849194,120.5434783691598,54.24782841066786,79.0,228.0,0.39402985074626873,0.11304347826086952,78.23042886243178,0.6088586030664396,0.8866171003717473
0.12,0.17,0.12,134.78240703180728,65.12307303010735,119.13625609594727,54.01318306583995,62.0,237.0,0.34328358208955234,0.09739130434782606,78.77182237323191,0.6592844974446338,0.9026022304832715
0.11,0.18,0.12,138.5704343851615,63.3644290988825,116.9902527483729,53.6258236494904,45.0,255.0,0.29253731343283584,0.06608695652173913,78.33900688673555,0.709710391822828,0.93364312267658
0.1,0.19,0.12,142.24145939893998,61.013918832651726,114.05602578046624,53.0421069478145,25.0,268.0,0.2328358208955224,0.043478260869565244,88.54377448471462,0.7693356047700171,0.9563197026022305
0.09,0.19,0.12,144.65382405805332,63.80423290830221,117.53090399613272,53.72667108783051,13.0,268.0,0.19701492537313436,0.043478260869565244,88.95504482602435,0.8044293015332198,0.9563197026022305
0.08,0.19,0.12,147.16634582208246,66.29564995849194,120.5434783691598,54.24782841066786,-7.0,263.0,0.13731343283582093,0.05217391304347824,80.11242100947892,0.8640545144804089,0.9479553903345725
0.08,0.2,0.12,148.19859051364818,60.57177137704839,113.49568713622472,52.923915759176325,-6.0,277.0,0.1402985074626866,0.02782608695652178,77.47257579298626,0.8609880749574106,0.9723048327137547
0.09,0.2,0.12,145.77225468204583,58.05237025006518,110.25246756094486,52.20009731087968,15.0,281.0,0.2029850746268657,0.020869565217391306,77.25283166331187,0.7982964224872232,0.9789962825278811
0.1,0.2,0.12,143.43494882292202,55.195185738387394,106.4715583977292,51.27637265934181,30.0,285.0,0.2477611940298508,0.01391304347826089,74.94664769020693,0.7540034071550256,0.9856877323420075
0.11,0.19,0.12,139.93141717813756,57.90325338924232,110.0578354599475,52.154582070705175,51.0,272.0,0.3104477611940299,0.03652173913043477,76.40026177965623,0.6913117546848382,0.9630111524163569
0.12,0.18,0.12,136.30993247402023,59.98126520092005,112.7432061278122,52.76194092689212,63.0,262.0,0.34626865671641793,0.05391304347826087,77.27871634544663,0.6562180579216355,0.9453531598513012
0.13,0.17,0.12,132.59464336859145,61.45551770423751,114.6130238047996,53.15750610056211,81.0,247.0,0.4,0.08000000000000002,87.69264507357501,0.602725724020443,0.9193308550185874
0.14,0.16,0.12,128.81407483429035,62.33734478465439,115.71736255639188,53.38001777173749,100.0,232.0,0.4567164179104478,0.1060869565217391,77.05841939723393,0.5461669505962521,0.8933085501858737
0.15,0.15,0.12,125.0,62.6309537116024,116.08270855354476,53.45175484194237,114.0,220.0,0.49850746268656726,0.1269565217391304,77.10382610480494,0.5049403747870529,0.8723048327137547
0.16,0.14,0.12,121.18592516570963,62.33734478465439,115.71736255639188,53.38001777173749,131.0,205.0,0.5492537313432837,0.15304347826086956,76.53103945458993,0.4545144804088586,0.846282527881041
0.17,0.13,0.12,117.40535663140857,61.45551770423751,114.6130238047996,53.15750610056211,147.0,193.0,0.5970149253731344,0.17391304347826086,75.50496672405067,0.40715502555366273,0.8252788104089219
0.18,0.12,0.12,113.6900675259798,59.98126520092005,112.7432061278122,52.76194092689212,168.0,177.0,0.6597014925373135,0.2017391304347826,75.0,0.34446337308347535,0.7975836431226766
0.19,0.11,0.12,110.06858282186244,57.90325338924232,110.0578354599475,52.154582070705175,179.0,167.0,0.6925373134328359,0.21913043478260869,77.1621668954417,0.3124361158432709,0.7799256505576209
0.2,0.1,0.12,106.565051177078,55.195185738387394,106.4715583977292,51.27637265934181,198.0,152.0,0.7492537313432837,0.24521739130434778,76.15773105863909,0.2558773424190801,0.7539033457249071
0.2,0.09,0.12,104.22774531795416,58.05237025006518,110.25246756094486,52.20009731087968,201.0,137.0,0.7582089552238807,0.2713043478260869,76.92203845452875,0.2466780238500852,0.7278810408921934
0.2,0.08,0.12,101.80140948635182,60.57177137704839,113.49568713622472,52.923915759176325,205.0,116.0,0.7701492537313435,0.3078260869565217,76.66159403508382,0.23441226575809204,0.69182156133829
0.2,0.07,0.12,99.29004621918874,62.77770655973522,116.26487668937423,53.48717012963903,202.0,104.0,0.7611940298507465,0.32869565217391306,76.8505042273634,0.24361158432708685,0.670817843866171
0.2,0.06,0.12,96.69924423399362,64.68349480271478,118.60383497722978,53.920340174515005,202.0,88.0,0.7611940298507465,0.3565217391304348,86.2670273047588,0.24361158432708685,0.6431226765799257
0.2,0.05,0.12,94.03624346792648,66.29564995849192,120.5434783691598,54.24782841066786,200.0,78.0,0.7552238805970151,0.3739130434782609,85.80209787645055,0.24974446337308354,0.6254646840148699
0.2,0.04,0.12,91.3099324740202,67.61651118999416,122.10591614215046,54.48940495215631,204.0,58.0,0.7671641791044777,0.408695652173913,75.7429864739964,0.23747870528109027,0.5910780669144982
0.2,0.03,0.12,88.53076560994813,68.64601783285391,123.30694592729412,54.660928094440216,205.0,42.0,0.7701492537313435,0.4365217391304348,75.66372975210778,0.23441226575809204,0.5633828996282528
0.2,0.02,0.12,85.71059313749964,69.38296195435734,124.15762438810356,54.774662433746215,204.0,26.0,0.7671641791044777,0.4643478260869565,76.57675887630658,0.23747870528109027,0.5356877323420075
0.2,0.01,0.12,82.86240522611175,69.82587936458397,124.66526006799222,54.83938070340826,204.0,11.0,0.7671641791044777,0.49043478260869566,77.00649323271382,0.23747870528109027,0.5096654275092937
0.2,0.0,0.12,80.0,69.97365536312113,124.83402044094788,54.86036507782676,204.0,4.0,0.7671641791044777,0.5026086956521739,77.42092740338364,0.23747870528109027,0.4970260223048327
0.2,-0.01,0.12,77.13759477388825,69.82587936458397,124.66526006799222,54.83938070340826,204.0,-15.0,0.7671641791044777,0.5356521739130434,76.8505042273634,0.23747870528109027,0.46431226765799255
0.2,-0.02,0.12,74.28940686250036,69.38296195435734,124.15762438810356,54.774662433746215,203.0,-30.0,0.7641791044776121,0.5617391304347826,77.02596964660685,0.24054514480408862,0.4382899628252788
0.2,-0.03,0.12,71.46923439005187,68.64601783285391,123.30694592729412,54.660928094440216,201.0,-46.0,0.7582089552238807,0.5895652173913043,77.38862965578342,0.2466780238500852,0.41059479553903344
0.2,-0.04,0.12,68.69006752597979,67.61651118999416,122.10591614215046,54.48940495215631,201.0,-56.0,0.7582089552238807,0.6069565217391304,75.76938695805846,0.2466780238500852,0.3929368029739777
0.2,-0.05,0.12,65.96375653207352,66.29564995849192,120.5434783691598,54.24782841066786,202.0,-75.0,0.7611940298507465,0.64,76.21679604916491,0.24361158432708685,0.36022304832713753
0.2,-0.06,0.12,63.300755766006375,64.68349480271478,118.60383497722978,53.920340174515005,203.0,-83.0,0.7641791044776121,0.6539130434782608,87.28115489611719,0.24054514480408862,0.345910780669145
0.2,-0.07,0.12,60.70995378081126,62.77770655973522,116.26487668937423,53.48717012963903,203.0,-104.0,0.7641791044776121,0.6904347826086956,77.12976079309465,0.24054514480408862,0.3098513011152416
0.2,-0.08,0.12,58.198590513648185,60.57177137704839,113.49568713622472,52.923915759176325,208.0,-112.0,0.7791044776119405,0.7043478260869565,76.68767828015137,0.22521294718909712,0.2955390334572491
0.2,-0.09,0.12,55.77225468204583,58.05237025006518,110.25246756094486,52.20009731087968,205.0,-131.0,0.7701492537313435,0.7373913043478261,78.91767862779544,0.23441226575809204,0.26282527881040896
0.2,-0.1,0.12,53.43494882292201,55.195185738387394,106.4715583977292,51.27637265934181,208.0,-144.0,0.7791044776119405,0.76,78.63841300535,0.22521294718909712,0.24014869888475832
0.19,-0.11,0.12,49.93141717813755,57.90325338924232,110.0578354599475,52.154582070705175,193.0,-162.0,0.7343283582089553,0.7913043478260869,76.10519036176179,0.26950596252129466,0.20910780669144985
0.18,-0.12,0.12,46.309932474020215,59.98126520092005,112.7432061278122,52.76194092689212,178.0,-176.0,0.6895522388059703,0.8156521739130435,78.02563681252464,0.3137989778534923,0.1847583643122676
0.17,-0.13,0.12,42.59464336859145,61.45551770423751,114.6130238047996,53.15750610056211,159.0,-193.0,0.6328358208955225,0.8452173913043478,78.40918313565064,0.3703577512776831,0.15539033457249068
0.16,-0.14,0.12,38.81407483429035,62.33734478465439,115.71736255639188,53.38001777173749,141.0,-207.0,0.5791044776119403,0.8695652173913043,79.2464510246358,0.42385008517887574,0.1310408921933085
0.15,-0.15,0.12,35.0,62.6309537116024,116.08270855354476,53.45175484194237,128.0,-219.0,0.5402985074626866,0.8904347826086956,79.30952023559341,0.4620102214650767,0.11003717472118951
0.14,-0.16,0.12,31.185925165709648,62.33734478465439,115.71736255639188,53.38001777173749,109.0,-234.0,0.48358208955223886,0.9165217391304348,80.65358020571685,0.5185689948892676,0.08401486988847584
0.13,-0.17,0.12,27.40535663140855,61.45551770423751,114.6130238047996,53.15750610056211,90.0,-247.0,0.4268656716417911,0.9391304347826086,81.02468759581859,0.5751277683134582,0.06133828996282531
0.12,-0.18,0.12,23.690067525979785,59.98126520092005,112.7432061278122,52.76194092689212,73.0,-263.0,0.3761194029850747,0.9669565217391305,78.39005038906404,0.6255536626916525,0.03364312267657993
0.11,-0.19,0.12,20.06858282186244,57.90325338924232,110.0578354599475,52.154582070705175,57.0,-275.0,0.32835820895522394,0.9878260869565217,80.45495634204272,0.6729131175468485,0.012639405204460885
0.06,-0.2,0.12,6.6992442339936105,64.68349480271478,118.60383497722978,53.920340174515005,-30.0,-282.0,0.06865671641791045,1.0,82.21921916437786,0.931175468483816,0.0
0.05,-0.2,0.12,4.036243467926468,66.29564995849192,120.5434783691598,54.24782841066786,-39.0,-278.0,0.04179104477611942,0.9930434782608695,82.46211251235322,0.957069846678024,0.006691449814126393
0.12,-0.19,0.12,22.275644314577622,54.43322957653574,105.44495361531077,51.01172403877502,82.0,-277.0,0.4029850746268657,0.9913043478260869,78.77182237323191,0.5979557069846678,0.009293680297397744
0.13,-0.18,0.12,25.83765295427829,56.25425203566134,107.88569541415907,51.63144337849774,100.0,-262.0,0.4567164179104478,0.9652173913043478,81.93900170248598,0.5444633730834754,0.03531598513011153
0.14,-0.17,0.12,29.472459848343824,57.45516337434215,109.4711831406072,52.01601976626506,119.0,-244.0,0.5134328358208956,0.9339130434782609,78.10889834071403,0.48790459965928457,0.06635687732342005
0.15,-0.16,0.12,33.1523897340054,58.05237025006518,110.25246756094486,52.20009731087968,135.0,-230.0,0.5611940298507463,0.9095652173913042,78.33900688673555,0.4405451448040886,0.09070631970260223
0.16,-0.15,0.12,36.84761026599459,58.05237025006518,110.25246756094486,52.20009731087968,147.0,-220.0,0.5970149253731344,0.8921739130434783,77.27871634544663,0.4054514480408859,0.10836431226765797
0.17,-0.14,0.12,40.52754015165617,57.45516337434215,109.4711831406072,52.01601976626506,163.0,-203.0,0.6447761194029852,0.8626086956521739,77.52418977325722,0.3580919931856899,0.13773234200743495
0.18,-0.13,0.12,44.1623470457217,56.25425203566134,107.88569541415907,51.63144337849774,179.0,-185.0,0.6925373134328359,0.831304347826087,81.05553651663777,0.3107325383304941,0.16877323420074347
0.19,-0.12,0.12,47.72435568542237,54.43322957653574,105.44495361531077,51.01172403877502,195.0,-171.0,0.7402985074626867,0.8069565217391304,76.05918747922567,0.2633730834752982,0.19312267657992566
0.2,-0.11,0.12,51.18920625702694,51.95754828107447,102.056633616631,50.09908533555651,212.0,-155.0,0.791044776119403,0.7791304347826087,74.43117626371358,0.21294718909710397,0.22081784386617098
0.21,-0.09,0.12,56.801409486351815,51.80062568647959,101.83915613631062,50.03853044983103,226.0,-128.0,0.8328358208955224,0.7321739130434782,77.6659513557904,0.17172061328790467,0.26784386617100375
