x,y,z,xe,ye,ze
0.11713,0.09955,0.12,0.0047246,0.01066,0.0
0.10008,0.057383,0.12,0.014823,0.031476,0.0
0.11301,0.084883,0.12,0.0065323,0.01821,0.0
0.11713,0.09955,0.12,0.0047246,0.01066,0.0
0.11759,0.10248,0.12,0.0054249,0.011285,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12153,0.11165,0.12,-0.029891,-0.03818,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.063417,0.0319,0.12,0.032056,-0.05732,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.063417,0.0319,0.12,0.032056,-0.05732,0.0
0.090733,-0.023925,0.12,0.022921,-0.029012,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.063417,0.0319,0.12,0.032056,-0.05732,0.0
0.090733,-0.023925,0.12,0.022921,-0.029012,0.0
0.10668,-0.047667,0.12,0.016062,-0.019028,0.0
0.063417,0.0319,0.12,0.032056,-0.05732,0.0
0.090733,-0.023925,0.12,0.022921,-0.029012,0.0
0.10668,-0.047667,0.12,0.016062,-0.019028,0.0
0.1186,-0.062883,0.12,0.0086902,-0.010691,0.0
0.090733,-0.023925,0.12,0.022921,-0.029012,0.0
0.10668,-0.047667,0.12,0.016062,-0.019028,0.0
0.1186,-0.062883,0.12,0.0086902,-0.010691,0.0
0.12181,-0.063983,0.12,0.0077546,-0.01303,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12795,-0.074525,0.12,0.026431,0.029912,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12795,-0.074525,0.12,0.026431,0.029912,0.0
0.15114,-0.048858,0.12,0.014512,0.022166,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12795,-0.074525,0.12,0.026431,0.029912,0.0
0.15114,-0.048858,0.12,0.014512,0.022166,0.0
0.16489,-0.028233,0.12,0.006398,0.010501,0.0
0.12795,-0.074525,0.12,0.026431,0.029912,0.0
0.15114,-0.048858,0.12,0.014512,0.022166,0.0
0.16489,-0.028233,0.12,0.006398,0.010501,0.0
0.16737,-0.020258,0.12,0.0067412,0.0070061,0.0
0.15114,-0.048858,0.12,0.014512,0.022166,0.0
0.16489,-0.028233,0.12,0.006398,0.010501,0.0
0.16737,-0.020258,0.12,0.0067412,0.0070061,0.0
0.16773,-0.019158,0.12,0.0077836,0.0081461,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17589,-0.015308,0.12,-0.0038195,-0.017791,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17589,-0.015308,0.12,-0.0038195,-0.017791,0.0
0.17562,-0.033183,0.12,-0.0059714,-0.01208,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17589,-0.015308,0.12,-0.0038195,-0.017791,0.0
0.17562,-0.033183,0.12,-0.0059714,-0.01208,0.0
0.17488,-0.038592,0.12,-0.0064515,-0.012754,0.0
0.17589,-0.015308,0.12,-0.0038195,-0.017791,0.0
0.17562,-0.033183,0.12,-0.0059714,-0.01208,0.0
0.17488,-0.038592,0.12,-0.0064515,-0.012754,0.0
0.17259,-0.046842,0.12,-0.0047666,-0.0075446,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17186,-0.049133,0.12,-0.015906,0.01282,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14528,-0.017142,0.12,-0.050975,0.056691,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14528,-0.017142,0.12,-0.050975,0.056691,0.0
0.0999,0.033275,0.12,-0.030793,0.033648,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14528,-0.017142,0.12,-0.050975,0.056691,0.0
0.0999,0.033275,0.12,-0.030793,0.033648,0.0
0.073317,0.059033,0.12,-0.016806,0.021577,0.0
0.14528,-0.017142,0.12,-0.050975,0.056691,0.0
0.0999,0.033275,0.12,-0.030793,0.033648,0.0
0.073317,0.059033,0.12,-0.016806,0.021577,0.0
0.053517,0.076817,0.12,-0.0033039,0.010637,0.0
0.0999,0.033275,0.12,-0.030793,0.033648,0.0
0.073317,0.059033,0.12,-0.016806,0.021577,0.0
0.053517,0.076817,0.12,-0.0033039,0.010637,0.0
0.051958,0.080575,0.12,-0.0048946,0.010301,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045817,0.085342,0.12,-6.9958e-05,-0.053446,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045817,0.085342,0.12,-6.9958e-05,-0.053446,0.0
0.0526,0.034467,0.12,-0.0059372,-0.033772,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045817,0.085342,0.12,-6.9958e-05,-0.053446,0.0
0.0526,0.034467,0.12,-0.0059372,-0.033772,0.0
0.052325,0.0067833,0.12,-0.0052042,-0.021689,0.0
0.045817,0.085342,0.12,-6.9958e-05,-0.053446,0.0
0.0526,0.034467,0.12,-0.0059372,-0.033772,0.0
0.052325,0.0067833,0.12,-0.0052042,-0.021689,0.0
0.0482,-0.0072417,0.12,-0.00085019,-0.015464,0.0
0.0526,0.034467,0.12,-0.0059372,-0.033772,0.0
0.052325,0.0067833,0.12,-0.0052042,-0.021689,0.0
0.0482,-0.0072417,0.12,-0.00085019,-0.015464,0.0
0.047283,-0.016683,0.12,0.00018098,-0.0099223,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.047742,-0.025758,0.12,0.0085113,-0.025859,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.047742,-0.025758,0.12,0.0085113,-0.025859,0.0
0.051133,-0.044825,0.12,0.0094567,-0.017348,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.047742,-0.025758,0.12,0.0085113,-0.025859,0.0
0.051133,-0.044825,0.12,0.0094567,-0.017348,0.0
0.055625,-0.057383,0.12,0.0071335,-0.010067,0.0
0.047742,-0.025758,0.12,0.0085113,-0.025859,0.0
0.051133,-0.044825,0.12,0.0094567,-0.017348,0.0
0.055625,-0.057383,0.12,0.0071335,-0.010067,0.0
0.056633,-0.065358,0.12,0.0072095,-0.0047313,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.060117,-0.0693,0.12,0.025014,0.078684,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10018,0.088183,0.12,0.037883,-0.057075,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10018,0.088183,0.12,0.037883,-0.057075,0.0
0.13987,0.036758,0.12,0.014553,-0.035844,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10018,0.088183,0.12,0.037883,-0.057075,0.0
0.13987,0.036758,0.12,0.014553,-0.035844,0.0
0.15353,0.0065083,0.12,0.0090757,-0.020691,0.0
0.10018,0.088183,0.12,0.037883,-0.057075,0.0
0.13987,0.036758,0.12,0.014553,-0.035844,0.0
0.15353,0.0065083,0.12,0.0090757,-0.020691,0.0
0.1604,-0.009625,0.12,0.0062912,-0.012106,0.0
0.13987,0.036758,0.12,0.014553,-0.035844,0.0
0.15353,0.0065083,0.12,0.0090757,-0.020691,0.0
0.1604,-0.009625,0.12,0.0062912,-0.012106,0.0
0.1637,-0.012375,0.12,0.0050365,-0.01313,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16764,-0.023192,0.12,-0.018393,0.062793,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12383,0.10413,0.12,-0.034313,-0.080186,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12383,0.10413,0.12,-0.034313,-0.080186,0.0
0.093758,0.030708,0.12,-0.023349,-0.049029,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12383,0.10413,0.12,-0.034313,-0.080186,0.0
0.093758,0.030708,0.12,-0.023349,-0.049029,0.0
0.073683,-0.013383,0.12,-0.012825,-0.026071,0.0
0.12383,0.10413,0.12,-0.034313,-0.080186,0.0
0.093758,0.030708,0.12,-0.023349,-0.049029,0.0
0.073683,-0.013383,0.12,-0.012825,-0.026071,0.0
0.0647,-0.03465,0.12,-0.0086172,-0.015371,0.0
0.093758,0.030708,0.12,-0.023349,-0.049029,0.0
0.073683,-0.013383,0.12,-0.012825,-0.026071,0.0
0.0647,-0.03465,0.12,-0.0086172,-0.015371,0.0
0.056175,-0.04785,0.12,-0.0024799,-0.0074543,0.0
0.073683,-0.013383,0.12,-0.012825,-0.026071,0.0
0.0647,-0.03465,0.12,-0.0086172,-0.015371,0.0
0.056175,-0.04785,0.12,-0.0024799,-0.0074543,0.0
0.057917,-0.048492,0.12,-0.0054155,-0.0094544,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05205,-0.055642,0.12,0.040081,-0.033518,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13024,-0.11871,0.12,-0.010803,0.03035,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13024,-0.11871,0.12,-0.010803,0.03035,0.0
0.12153,-0.092125,0.12,-0.0088527,0.018453,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13024,-0.11871,0.12,-0.010803,0.03035,0.0
0.12153,-0.092125,0.12,-0.0088527,0.018453,0.0
0.11741,-0.075992,0.12,-0.0081068,0.0096628,0.0
0.13024,-0.11871,0.12,-0.010803,0.03035,0.0
0.12153,-0.092125,0.12,-0.0088527,0.018453,0.0
0.11741,-0.075992,0.12,-0.0081068,0.0096628,0.0
0.1142,-0.066825,0.12,-0.0065879,0.0041678,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11017,-0.064075,0.12,-0.015016,0.01598,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.089542,-0.042992,0.12,-0.0010082,-0.028063,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.089542,-0.042992,0.12,-0.0010082,-0.028063,0.0
0.082117,-0.064258,0.12,0.0084945,-0.023721,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.089542,-0.042992,0.12,-0.0010082,-0.028063,0.0
0.082117,-0.064258,0.12,0.0084945,-0.023721,0.0
0.08835,-0.080208,0.12,0.0032999,-0.016233,0.0
0.089542,-0.042992,0.12,-0.0010082,-0.028063,0.0
0.082117,-0.064258,0.12,0.0084945,-0.023721,0.0
0.08835,-0.080208,0.12,0.0032999,-0.016233,0.0
0.08615,-0.094692,0.12,0.0060193,-0.0059808,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092475,-0.1001,0.12,-0.013396,0.047255,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092475,-0.1001,0.12,-0.013396,0.047255,0.0
0.086975,-0.051517,0.12,-0.014701,0.024702,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092475,-0.1001,0.12,-0.013396,0.047255,0.0
0.086975,-0.051517,0.12,-0.014701,0.024702,0.0
0.078083,-0.035567,0.12,-0.0092112,0.021766,0.0
0.092475,-0.1001,0.12,-0.013396,0.047255,0.0
0.086975,-0.051517,0.12,-0.014701,0.024702,0.0
0.078083,-0.035567,0.12,-0.0092112,0.021766,0.0
0.072858,-0.015675,0.12,-0.0056874,0.0083822,0.0
0.086975,-0.051517,0.12,-0.014701,0.024702,0.0
0.078083,-0.035567,0.12,-0.0092112,0.021766,0.0
0.072858,-0.015675,0.12,-0.0056874,0.0083822,0.0
0.070475,-0.0099917,0.12,-0.0041547,0.0059526,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.068825,-0.0033,0.12,-0.0070343,0.055126,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.068825,-0.0033,0.12,-0.0070343,0.055126,0.0
0.048567,0.0627,0.12,0.011385,0.015431,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.068825,-0.0033,0.12,-0.0070343,0.055126,0.0
0.048567,0.0627,0.12,0.011385,0.015431,0.0
0.05205,0.075717,0.12,0.0069815,0.015567,0.0
0.068825,-0.0033,0.12,-0.0070343,0.055126,0.0
0.048567,0.0627,0.12,0.011385,0.015431,0.0
0.05205,0.075717,0.12,0.0069815,0.015567,0.0
0.056725,0.0825,0.12,0.0018466,0.01536,0.0
0.048567,0.0627,0.12,0.011385,0.015431,0.0
0.05205,0.075717,0.12,0.0069815,0.015567,0.0
0.056725,0.0825,0.12,0.0018466,0.01536,0.0
0.055808,0.089558,0.12,0.0025334,0.01159,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.055442,0.098633,0.12,0.020407,-0.050709,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.055442,0.098633,0.12,0.020407,-0.050709,0.0
0.080283,0.051517,0.12,0.0044336,-0.031849,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.055442,0.098633,0.12,0.020407,-0.050709,0.0
0.080283,0.051517,0.12,0.0044336,-0.031849,0.0
0.083583,0.027958,0.12,0.0055678,-0.022419,0.0
0.055442,0.098633,0.12,0.020407,-0.050709,0.0
0.080283,0.051517,0.12,0.0044336,-0.031849,0.0
0.083583,0.027958,0.12,0.0055678,-0.022419,0.0
0.087158,0.015033,0.12,0.0042099,-0.016558,0.0
0.080283,0.051517,0.12,0.0044336,-0.031849,0.0
0.083583,0.027958,0.12,0.0055678,-0.022419,0.0
0.087158,0.015033,0.12,0.0042099,-0.016558,0.0
0.090825,0.0040333,0.12,0.0016518,-0.0090903,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.092383,-0.001375,0.12,0.028316,-0.027959,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14207,-0.04565,0.12,-0.0061011,-0.013998,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14207,-0.04565,0.12,-0.0061011,-0.013998,0.0
0.1439,-0.05555,0.12,-0.013859,-0.0088822,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14207,-0.04565,0.12,-0.0061011,-0.013998,0.0
0.1439,-0.05555,0.12,-0.013859,-0.0088822,0.0
0.13538,-0.063158,0.12,-0.0082955,-0.003666,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12777,-0.065542,0.12,-0.0092731,-0.015014,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12777,-0.065542,0.12,-0.0092731,-0.015014,0.0
0.12025,-0.075808,0.12,-0.0045683,-0.010417,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12777,-0.065542,0.12,-0.0092731,-0.015014,0.0
0.12025,-0.075808,0.12,-0.0045683,-0.010417,0.0
0.11741,-0.080942,0.12,-0.0031326,-0.0081183,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11393,-0.086167,0.12,0.0030087,0.085855,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11393,-0.086167,0.12,0.0030087,0.085855,0.0
0.11585,-0.00275,0.12,0.0031157,0.04823,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11393,-0.086167,0.12,0.0030087,0.085855,0.0
0.11585,-0.00275,0.12,0.0031157,0.04823,0.0
0.11438,0.03795,0.12,0.0055983,0.030426,0.0
0.11393,-0.086167,0.12,0.0030087,0.085855,0.0
0.11585,-0.00275,0.12,0.0031157,0.04823,0.0
0.11438,0.03795,0.12,0.0055983,0.030426,0.0
0.11677,0.064717,0.12,0.003723,0.015107,0.0
0.11585,-0.00275,0.12,0.0031157,0.04823,0.0
0.11438,0.03795,0.12,0.0055983,0.030426,0.0
0.11677,0.064717,0.12,0.003723,0.015107,0.0
0.12071,0.075167,0.12,3.5315e-05,0.010381,0.0
0.11438,0.03795,0.12,0.0055983,0.030426,0.0
0.11677,0.064717,0.12,0.003723,0.015107,0.0
0.12071,0.075167,0.12,3.5315e-05,0.010381,0.0
0.1208,0.076083,0.12,7.0647e-05,0.012326,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12016,0.08525,0.12,0.010569,-0.026283,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13895,0.033458,0.12,0.019291,-0.041121,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13895,0.033458,0.12,0.019291,-0.041121,0.0
0.15261,-0.0022,0.12,0.014524,-0.022624,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13895,0.033458,0.12,0.019291,-0.041121,0.0
0.15261,-0.0022,0.12,0.014524,-0.022624,0.0
0.16343,-0.017233,0.12,0.0081532,-0.016172,0.0
0.13895,0.033458,0.12,0.019291,-0.041121,0.0
0.15261,-0.0022,0.12,0.014524,-0.022624,0.0
0.16343,-0.017233,0.12,0.0081532,-0.016172,0.0
0.17168,-0.02915,0.12,0.0021261,-0.0085459,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1714,-0.033825,0.12,-0.063065,0.011886,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045542,0.00073333,0.12,0.02663,-0.0010716,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045542,0.00073333,0.12,0.02663,-0.0010716,0.0
0.064883,-0.00091667,0.12,0.023052,0.001355,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.045542,0.00073333,0.12,0.02663,-0.0010716,0.0
0.064883,-0.00091667,0.12,0.023052,0.001355,0.0
0.083767,-0.0025667,0.12,0.01205,0.0033932,0.0
0.045542,0.00073333,0.12,0.02663,-0.0010716,0.0
0.064883,-0.00091667,0.12,0.023052,0.001355,0.0
0.083767,-0.0025667,0.12,0.01205,0.0033932,0.0
0.085783,0.0021083,0.12,0.013974,-0.0010876,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096508,0.0029333,0.12,0.015168,0.03077,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11521,0.059125,0.12,-0.03111,0.0082665,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11521,0.059125,0.12,-0.03111,0.0082665,0.0
0.091375,0.069117,0.12,-0.025055,-0.0011252,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11521,0.059125,0.12,-0.03111,0.0082665,0.0
0.091375,0.069117,0.12,-0.025055,-0.0011252,0.0
0.07185,0.066733,0.12,-0.014419,0.0015582,0.0
0.11521,0.059125,0.12,-0.03111,0.0082665,0.0
0.091375,0.069117,0.12,-0.025055,-0.0011252,0.0
0.07185,0.066733,0.12,-0.014419,0.0015582,0.0
0.063325,0.066733,0.12,-0.010338,0.0017082,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.054708,0.069117,0.12,0.045273,-0.01934,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.054708,0.069117,0.12,0.045273,-0.01934,0.0
0.096783,0.05335,0.12,0.028918,-0.01298,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.054708,0.069117,0.12,0.045273,-0.01934,0.0
0.096783,0.05335,0.12,0.028918,-0.01298,0.0
0.12181,0.042258,0.12,0.016752,-0.0065924,0.0
0.054708,0.069117,0.12,0.045273,-0.01934,0.0
0.096783,0.05335,0.12,0.028918,-0.01298,0.0
0.12181,0.042258,0.12,0.016752,-0.0065924,0.0
0.12978,0.038867,0.12,0.015207,-0.0055526,0.0
0.096783,0.05335,0.12,0.028918,-0.01298,0.0
0.12181,0.042258,0.12,0.016752,-0.0065924,0.0
0.12978,0.038867,0.12,0.015207,-0.0055526,0.0
0.1406,0.036575,0.12,0.0076055,-0.0044368,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14693,0.034742,0.12,-0.0024152,-0.055885,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13583,-0.070033,0.12,-0.038869,0.010442,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13583,-0.070033,0.12,-0.038869,0.010442,0.0
0.10109,-0.060867,0.12,-0.024445,0.0081039,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13583,-0.070033,0.12,-0.038869,0.010442,0.0
0.10109,-0.060867,0.12,-0.024445,0.0081039,0.0
0.081475,-0.052525,0.12,-0.014987,0.0031767,0.0
0.13583,-0.070033,0.12,-0.038869,0.010442,0.0
0.10109,-0.060867,0.12,-0.024445,0.0081039,0.0
0.081475,-0.052525,0.12,-0.014987,0.0031767,0.0
0.06965,-0.0517,0.12,-0.0082412,0.0040589,0.0
0.10109,-0.060867,0.12,-0.024445,0.0081039,0.0
0.081475,-0.052525,0.12,-0.014987,0.0031767,0.0
0.06965,-0.0517,0.12,-0.0082412,0.0040589,0.0
0.070292,-0.05225,0.12,-0.011423,0.0054625,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.064792,-0.046933,0.12,0.02583,-0.0095988,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11668,-0.069208,0.12,0.0083427,0.091367,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11668,-0.069208,0.12,0.0083427,0.091367,0.0
0.12383,0.014483,0.12,0.0012451,0.05232,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11668,-0.069208,0.12,0.0083427,0.091367,0.0
0.12383,0.014483,0.12,0.0012451,0.05232,0.0
0.11878,0.062058,0.12,0.006313,0.027067,0.0
0.11668,-0.069208,0.12,0.0083427,0.091367,0.0
0.12383,0.014483,0.12,0.0012451,0.05232,0.0
0.11878,0.062058,0.12,0.006313,0.027067,0.0
0.12428,0.081583,0.12,0.00082606,0.018704,0.0
0.12383,0.014483,0.12,0.0012451,0.05232,0.0
0.11878,0.062058,0.12,0.006313,0.027067,0.0
0.12428,0.081583,0.12,0.00082606,0.018704,0.0
0.12529,0.090475,0.12,-0.00017573,0.015392,0.0
0.11878,0.062058,0.12,0.006313,0.027067,0.0
0.12428,0.081583,0.12,0.00082606,0.018704,0.0
0.12529,0.090475,0.12,-0.00017573,0.015392,0.0
0.12208,0.10643,0.12,0.0030359,0.0022328,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12227,0.10643,0.12,-0.027214,-0.091239,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.057458,-0.087358,0.12,0.029695,0.083201,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.057458,-0.087358,0.12,0.029695,0.083201,0.0
0.095042,0.016133,0.12,0.0031963,0.018169,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.057458,-0.087358,0.12,0.029695,0.083201,0.0
0.095042,0.016133,0.12,0.0031963,0.018169,0.0
0.094858,0.029608,0.12,0.008922,0.023924,0.0
0.057458,-0.087358,0.12,0.029695,0.083201,0.0
0.095042,0.016133,0.12,0.0031963,0.018169,0.0
0.094858,0.029608,0.12,0.008922,0.023924,0.0
0.099992,0.047667,0.12,0.0065599,0.015481,0.0
0.095042,0.016133,0.12,0.0031963,0.018169,0.0
0.094858,0.029608,0.12,0.008922,0.023924,0.0
0.099992,0.047667,0.12,0.0065599,0.015481,0.0
0.10201,0.058575,0.12,0.0059288,0.0093798,0.0
0.094858,0.029608,0.12,0.008922,0.023924,0.0
0.099992,0.047667,0.12,0.0065599,0.015481,0.0
0.10201,0.058575,0.12,0.0059288,0.0093798,0.0
0.10494,0.05995,0.12,0.0036883,0.010408,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10595,0.06545,0.12,0.0077909,-0.017427,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12236,0.027225,0.12,0.031187,-0.04373,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12236,0.027225,0.12,0.031187,-0.04373,0.0
